token X1 Y1 X2 Y2 R G B "font name" label
600 554 217 588 242 0 0 0 default paragraph
LHC 610 261 647 283 0 0 0 default paragraph
13 652 261 671 283 0 0 0 default paragraph
TeV 676 261 708 283 0 0 0 default paragraph
550 554 301 588 325 0 0 0 default paragraph
500 554 382 588 407 0 0 0 default paragraph
] 430 398 547 407 0 0 0 default paragraph
b 513 409 547 426 0 0 0 default paragraph
p 513 426 547 444 0 0 0 default paragraph
[ 430 442 547 451 0 0 0 default paragraph
σ 430 462 547 481 0 0 0 default paragraph
450 554 466 588 490 0 0 0 default paragraph
μ 654 525 664 598 0 0 0 default paragraph
= 683 525 693 598 0 0 0 default paragraph
μ 1059 523 1069 598 0 0 0 default paragraph
= 1088 523 1098 598 0 0 0 default paragraph
400 554 547 588 572 0 0 0 default paragraph
M 697 563 714 585 0 0 0 default paragraph
f,0 664 585 681 600 0 0 0 default paragraph
2 702 591 710 613 0 0 0 default paragraph
f,0 1069 585 1086 598 0 0 0 default paragraph
M 1098 576 1116 598 0 0 0 default paragraph
350 554 631 588 655 0 0 0 default paragraph
NLO 596 646 642 671 0 0 0 default paragraph
NLL 666 646 707 671 0 0 0 default paragraph
NNLL 724 646 782 671 0 0 0 default paragraph
nNLO 790 646 850 671 0 0 0 default paragraph
NLO 931 646 975 671 0 0 0 default paragraph
NLL 999 646 1042 671 0 0 0 default paragraph
NNLL 1059 646 1116 671 0 0 0 default paragraph
nNLO 1125 646 1183 671 0 0 0 default paragraph
Figure 238 752 336 783 0 0 0 HZSUTI+CMBX10 paragraph
2. 351 752 379 783 0 0 0 HZSUTI+CMBX10 paragraph
Comparison 406 752 564 783 0 0 0 ASLJNU+CMR10 caption
between 578 752 685 783 0 0 0 ASLJNU+CMR10 caption
diﬀerent 700 752 809 783 0 0 0 ASLJNU+CMR10 caption
perturbative 824 752 987 783 0 0 0 ASLJNU+CMR10 caption
approximations 1003 752 1207 783 0 0 0 ASLJNU+CMR10 caption
to 1222 752 1247 783 0 0 0 ASLJNU+CMR10 caption
the 1263 752 1305 783 0 0 0 ASLJNU+CMR10 caption
total 1319 752 1382 783 0 0 0 ASLJNU+CMR10 caption
cross 1397 752 1462 783 0 0 0 ASLJNU+CMR10 caption
section 238 794 328 822 0 0 0 ASLJNU+CMR10 caption
carried 336 794 426 822 0 0 0 ASLJNU+CMR10 caption
out 435 794 479 822 0 0 0 ASLJNU+CMR10 caption
with 486 794 545 822 0 0 0 ASLJNU+CMR10 caption
the 554 794 595 822 0 0 0 ASLJNU+CMR10 caption
default 603 794 695 822 0 0 0 ASLJNU+CMR10 caption
factorization 702 794 868 822 0 0 0 ASLJNU+CMR10 caption
scale 877 794 938 822 0 0 0 ASLJNU+CMR10 caption
choices 946 794 1038 822 0 0 0 ASLJNU+CMR10 caption
µ 1047 794 1064 822 0 0 0 NGWOMF+CMMI10 caption
= 1105 794 1128 822 0 0 0 ASLJNU+CMR10 caption
