token X1 Y1 X2 Y2 R G B "font name" label
2 447 246 459 277 0 0 0 BQDTHL+LMRoman8-Regular equation
∂C 340 259 379 290 0 0 0 KHIYFC+LMMathItalic10-Regular equation
= 392 266 416 310 0 0 0 CMDBHW+LMRoman10-Regular equation
∂ 430 259 445 290 0 0 0 KHIYFC+LMMathItalic10-Regular equation
C 460 259 482 290 0 0 0 KHIYFC+LMMathItalic10-Regular equation
1 564 266 579 310 0 0 0 CMDBHW+LMRoman10-Regular equation
∞ 686 257 717 310 0 0 0 PDLKYZ+LMMathSymbols10-Regular equation
˜ 766 259 782 303 0 0 0 CMDBHW+LMRoman10-Regular equation
0 822 266 838 310 0 0 0 CMDBHW+LMRoman10-Regular equation
(2.32) 1424 266 1502 310 0 0 0 CMDBHW+LMRoman10-Regular equation
˜ 363 281 379 325 0 0 0 CMDBHW+LMRoman10-Regular equation
2 472 288 484 321 0 0 0 BQDTHL+LMRoman8-Regular equation
, 489 279 498 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
< 586 279 610 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
X 618 279 644 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
< 654 279 678 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
, 717 279 725 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
T 761 279 778 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
> 792 279 816 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
, 838 279 846 310 0 0 0 KHIYFC+LMMathItalic10-Regular equation
∂T 340 303 375 332 0 0 0 KHIYFC+LMMathItalic10-Regular equation
∂X 428 301 470 330 0 0 0 KHIYFC+LMMathItalic10-Regular equation
[ 275 330 283 371 0 0 0 CMDBHW+LMRoman10-Regular equation
]2 311 325 331 371 0 0 0 CMDBHW+LMRoman10-Regular equation
2 447 327 459 360 0 0 0 BQDTHL+LMRoman8-Regular equation
X 283 343 309 371 0 0 0 KHIYFC+LMMathItalic10-Regular equation
∂C 340 343 379 371 0 0 0 KHIYFC+LMMathItalic10-Regular equation
= 392 349 416 393 0 0 0 CMDBHW+LMRoman10-Regular equation
∂ 430 343 445 371 0 0 0 KHIYFC+LMMathItalic10-Regular equation
C 460 343 482 371 0 0 0 KHIYFC+LMMathItalic10-Regular equation
˜ 572 343 588 385 0 0 0 CMDBHW+LMRoman10-Regular equation
0 632 349 646 393 0 0 0 CMDBHW+LMRoman10-Regular equation
˜ 697 343 712 385 0 0 0 CMDBHW+LMRoman10-Regular equation
0 753 349 768 393 0 0 0 CMDBHW+LMRoman10-Regular equation
(2.33) 1424 349 1502 393 0 0 0 CMDBHW+LMRoman10-Regular equation
˜ 363 365 379 409 0 0 0 CMDBHW+LMRoman10-Regular equation
˜ 453 365 469 409 0 0 0 CMDBHW+LMRoman10-Regular equation
, 489 363 498 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
X 564 363 588 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
> 600 363 623 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
, 646 363 654 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
T 690 363 708 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
> 720 363 744 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
, 768 363 776 393 0 0 0 KHIYFC+LMMathItalic10-Regular equation
2 472 374 484 404 0 0 0 BQDTHL+LMRoman8-Regular equation
δ 295 382 309 413 0 0 0 KHIYFC+LMMathItalic10-Regular equation
∂T 340 385 375 415 0 0 0 KHIYFC+LMMathItalic10-Regular equation
∂X 428 385 470 415 0 0 0 KHIYFC+LMMathItalic10-Regular equation
subject 243 455 338 497 0 0 0 CMDBHW+LMRoman10-Regular paragraph
to 346 455 374 497 0 0 0 CMDBHW+LMRoman10-Regular paragraph
→ 304 550 334 602 0 0 0 PDLKYZ+LMMathSymbols10-Regular equation
→ 460 550 491 602 0 0 0 PDLKYZ+LMMathSymbols10-Regular equation
∞ 499 550 530 602 0 0 0 PDLKYZ+LMMathSymbols10-Regular equation
(cid:16) 902 550 919 653 0 0 0 PKLGKJ+LMMathExtension10-Regular equation
(cid:17) 941 550 958 653 0 0 0 PKLGKJ+LMMathExtension10-Regular equation
0 343 558 358 602 0 0 0 CMDBHW+LMRoman10-Regular equation
as 387 558 414 602 0 0 0 CMDBHW+LMRoman10-Regular equation
(2.34) 1424 558 1502 602 0 0 0 CMDBHW+LMRoman10-Regular equation
C 272 572 294 602 0 0 0 KHIYFC+LMMathItalic10-Regular equation
X 425 572 450 602 0 0 0 KHIYFC+LMMathItalic10-Regular equation
, 530 572 538 602 0 0 0 KHIYFC+LMMathItalic10-Regular equation
[ 513 609 521 653 0 0 0 CMDBHW+LMRoman10-Regular equation
]2 550 607 569 653 0 0 0 CMDBHW+LMRoman10-Regular equation
d 579 609 596 653 0 0 0 CMDBHW+LMRoman10-Regular equation
˜ 601 602 617 644 0 0 0 CMDBHW+LMRoman10-Regular equation
= 304 631 328 673 0 0 0 CMDBHW+LMRoman10-Regular equation
1 336 631 351 673 0 0 0 CMDBHW+LMRoman10-Regular equation
− 394 620 418 673 0 0 0 PDLKYZ+LMMathSymbols10-Regular equation
∂C 423 622 462 653 0 0 0 KHIYFC+LMMathItalic10-Regular equation
