token X1 Y1 X2 Y2 R G B "font name" label
where 205 163 289 196 0 0 0 FKLVFB+CMR12 paragraph
u, 301 163 332 196 0 0 0 GHDKTR+CMMIB10 paragraph
ρ 344 163 360 196 0 0 0 NIUUHT+CMMI12 paragraph
and 372 163 425 196 0 0 0 FKLVFB+CMR12 paragraph
c 436 163 449 196 0 0 0 NIUUHT+CMMI12 paragraph
are 461 163 506 196 0 0 0 FKLVFB+CMR12 paragraph
the 517 163 562 196 0 0 0 FKLVFB+CMR12 paragraph
background 573 163 739 196 0 0 0 FKLVFB+CMR12 paragraph
ﬂow 750 163 807 196 0 0 0 FKLVFB+CMR12 paragraph
velocity, 818 163 934 196 0 0 0 FKLVFB+CMR12 paragraph
density 946 163 1048 196 0 0 0 FKLVFB+CMR12 paragraph
and 1060 163 1111 196 0 0 0 FKLVFB+CMR12 paragraph
speed 1123 163 1202 196 0 0 0 FKLVFB+CMR12 paragraph
of 1214 163 1240 196 0 0 0 FKLVFB+CMR12 paragraph
sound, 1252 163 1344 196 0 0 0 FKLVFB+CMR12 paragraph
and 1356 163 1409 196 0 0 0 FKLVFB+CMR12 paragraph
t 1420 163 1432 196 0 0 0 NIUUHT+CMMI12 paragraph
and 1443 163 1496 196 0 0 0 FKLVFB+CMR12 paragraph
∇ 157 177 188 236 0 0 0 AURAAG+CMBSY10 paragraph
are 198 203 241 236 0 0 0 FKLVFB+CMR12 paragraph
the 251 203 296 236 0 0 0 FKLVFB+CMR12 paragraph
standard 305 203 431 236 0 0 0 FKLVFB+CMR12 paragraph
time 439 203 504 236 0 0 0 FKLVFB+CMR12 paragraph
and 512 203 565 236 0 0 0 FKLVFB+CMR12 paragraph
gradient 575 203 691 236 0 0 0 FKLVFB+CMR12 paragraph
operator 701 203 822 236 0 0 0 FKLVFB+CMR12 paragraph
of 831 203 856 236 0 0 0 FKLVFB+CMR12 paragraph
Newtonian 866 203 1020 236 0 0 0 FKLVFB+CMR12 paragraph
mechanics. 1028 203 1182 236 0 0 0 FKLVFB+CMR12 paragraph
Conservation 1195 203 1381 236 0 0 0 FKLVFB+CMR12 paragraph
of 1391 203 1417 236 0 0 0 FKLVFB+CMR12 paragraph
mass 1427 203 1496 236 0 0 0 FKLVFB+CMR12 paragraph
for 157 243 195 276 0 0 0 FKLVFB+CMR12 paragraph
the 206 243 251 276 0 0 0 FKLVFB+CMR12 paragraph
background 262 243 426 276 0 0 0 FKLVFB+CMR12 paragraph
ﬂow 438 243 494 276 0 0 0 FKLVFB+CMR12 paragraph
tells 506 243 564 276 0 0 0 FKLVFB+CMR12 paragraph
us 573 243 605 276 0 0 0 FKLVFB+CMR12 paragraph
that, 616 243 684 276 0 0 0 FKLVFB+CMR12 paragraph
∂ρ 693 341 729 374 0 0 0 NIUUHT+CMMI12 equation
∇ 772 336 805 395 0 0 0 AURAAG+CMBSY10 equation
· 812 339 822 395 0 0 0 IZMRUY+CMSY10 equation
(2) 157 362 198 395 0 0 0 FKLVFB+CMR12 equation
+ 740 362 765 395 0 0 0 FKLVFB+CMR12 equation
(ρu) 828 362 893 395 0 0 0 FKLVFB+CMR12 equation
= 903 362 927 395 0 0 0 FKLVFB+CMR12 equation
0. 937 362 962 395 0 0 0 FKLVFB+CMR12 equation
∂t 696 385 727 418 0 0 0 NIUUHT+CMMI12 equation
Using 205 474 286 507 0 0 0 FKLVFB+CMR12 paragraph
this 297 474 348 507 0 0 0 FKLVFB+CMR12 paragraph
along 360 474 436 507 0 0 0 FKLVFB+CMR12 paragraph
w(cid:18)ith 446 472 511 596 0 0 0 FKLVFB+CMR12 equation
Eq. 521 474 568 507 0 0 0 FKLVFB+CMR12 paragraph
(1) 580 474 621 507 0 0 0 FKLVFB+CMR12 paragraph
w(cid:19)e 633 472 669 596 0 0 0 FKLVFB+CMR12 equation
ob(cid:18)tain 681 472 770 596 0 0 0 FKLVFB+CMR12 equation
a 782 474 798 507 0 0 0 FKLVFB+CMR12 paragraph
slightl(cid:19)y 808 472 913 596 0 0 0 FKLVFB+CMR12 equation
altered 922 474 1020 507 0 0 0 FKLVFB+CMR12 paragraph
expression 1032 474 1177 507 0 0 0 FKLVFB+CMR12 paragraph
for 1189 474 1227 507 0 0 0 FKLVFB+CMR12 paragraph
φ, 1238 474 1266 507 0 0 0 NIUUHT+CMMI12 paragraph
∂ 491 573 507 608 0 0 0 NIUUHT+CMMI12 equation
∇ 559 570 590 629 0 0 0 AURAAG+CMBSY10 equation
· 598 573 608 629 0 0 0 IZMRUY+CMSY10 equation
ρ 676 573 693 608 0 0 0 NIUUHT+CMMI12 equation
∂ 740 573 757 608 0 0 0 NIUUHT+CMMI12 equation
· 838 573 848 629 0 0 0 IZMRUY+CMSY10 equation
∇ 855 570 888 629 0 0 0 AURAAG+CMBSY10 equation
− 944 573 970 629 0 0 0 IZMRUY+CMSY10 equation
∇ 977 570 1008 629 0 0 0 AURAAG+CMBSY10 equation
· 1017 573 1025 629 0 0 0 IZMRUY+CMSY10 equation
∇ 1063 570 1094 629 0 0 0 AURAAG+CMBSY10 equation
(3) 157 596 198 629 0 0 0 FKLVFB+CMR12 equation
+ 525 596 552 629 0 0 0 FKLVFB+CMR12 equation
u 615 596 638 629 0 0 0 GHDKTR+CMMIB10 equation
+ 775 596 802 629 0 0 0 FKLVFB+CMR12 equation
u 808 596 831 629 0 0 0 GHDKTR+CMMIB10 equation
φ 917 596 936 629 0 0 0 NIUUHT+CMMI12 equation
(ρ 1033 596 1063 629 0 0 0 FKLVFB+CMR12 equation
φ) 1094 596 1126 629 0 0 0 NIUUHT+CMMI12 equation
= 1136 596 1161 629 0 0 0 FKLVFB+CMR12 equation
0, 1171 596 1195 629 0 0 0 FKLVFB+CMR12 equation
∂t 484 619 516 652 0 0 0 NIUUHT+CMMI12 equation
c2 671 617 696 652 0 0 0 NIUUHT+CMMI12 equation
∂t 734 619 765 652 0 0 0 NIUUHT+CMMI12 equation
∇ 299 682 332 741 0 0 0 AURAAG+CMBSY10 paragraph
where 205 708 289 741 0 0 0 FKLVFB+CMR12 paragraph
acts 344 708 400 741 0 0 0 FKLVFB+CMR12 paragraph
on 410 708 444 741 0 0 0 FKLVFB+CMR12 paragraph
everything 456 708 602 741 0 0 0 PJIYYC+CMTI12 paragraph
to 615 708 645 741 0 0 0 FKLVFB+CMR12 paragraph
its 656 708 691 741 0 0 0 FKLVFB+CMR12 paragraph
right. 702 708 779 741 0 0 0 FKLVFB+CMR12 paragraph
This 795 708 858 741 0 0 0 FKLVFB+CMR12 paragraph
may 870 708 929 741 0 0 0 FKLVFB+CMR12 paragraph
seem 941 708 1010 741 0 0 0 FKLVFB+CMR12 paragraph
like 1020 708 1070 741 0 0 0 FKLVFB+CMR12 paragraph
a 1081 708 1098 741 0 0 0 FKLVFB+CMR12 paragraph
needless 1109 708 1223 741 0 0 0 FKLVFB+CMR12 paragraph
complication 1235 708 1415 741 0 0 0 FKLVFB+CMR12 paragraph
, 1427 708 1435 741 0 0 0 FKLVFB+CMR12 paragraph
but 1447 708 1496 741 0 0 0 FKLVFB+CMR12 paragraph
as 157 748 185 781 0 0 0 FKLVFB+CMR12 paragraph
pointed 196 748 304 781 0 0 0 FKLVFB+CMR12 paragraph
out 314 748 362 781 0 0 0 FKLVFB+CMR12 paragraph
by, 372 748 413 781 0 0 0 FKLVFB+CMR12 paragraph
for 425 748 463 781 0 0 0 FKLVFB+CMR12 paragraph
example, 474 748 600 781 0 0 0 FKLVFB+CMR12 paragraph
Visser 610 748 697 781 0 0 0 FKLVFB+CMR12 paragraph
[2], 707 748 752 781 0 0 0 FKLVFB+CMR12 paragraph
we 762 748 800 781 0 0 0 FKLVFB+CMR12 paragraph
can 810 748 860 781 0 0 0 FKLVFB+CMR12 paragraph
write 871 748 942 781 0 0 0 FKLVFB+CMR12 paragraph
this 954 748 1007 781 0 0 0 FKLVFB+CMR12 paragraph
as 1017 748 1046 781 0 0 0 FKLVFB+CMR12 paragraph
the 1058 748 1103 781 0 0 0 FKLVFB+CMR12 paragraph
d’Alembertian 1114 748 1318 781 0 0 0 FKLVFB+CMR12 paragraph
of 1328 748 1354 781 0 0 0 FKLVFB+CMR12 paragraph
a 1366 748 1382 781 0 0 0 FKLVFB+CMR12 paragraph
curved, 1392 748 1496 781 0 0 0 FKLVFB+CMR12 paragraph
4-dimensional 157 788 352 820 0 0 0 FKLVFB+CMR12 paragraph
space-time 362 788 512 820 0 0 0 FKLVFB+CMR12 paragraph
of 524 788 550 820 0 0 0 FKLVFB+CMR12 paragraph
mixed 560 788 646 820 0 0 0 FKLVFB+CMR12 paragraph
signature, 658 788 797 820 0 0 0 FKLVFB+CMR12 paragraph
(cid:0) 795 802 812 926 0 0 0 YMAJBZ+CMEX10 equation
(cid:1) 977 802 992 926 0 0 0 YMAJBZ+CMEX10 equation
√ 812 856 838 914 0 0 0 IZMRUY+CMSY10 equation
√1 684 881 727 937 0 0 0 FKLVFB+CMR12 equation
− 838 881 865 940 0 0 0 IZMRUY+CMSY10 equation
(4) 157 905 198 940 0 0 0 FKLVFB+CMR12 equation
∆φ 590 905 636 940 0 0 0 FKLVFB+CMR12 equation
= 646 905 671 940 0 0 0 FKLVFB+CMR12 equation
− 711 905 737 961 0 0 0 IZMRUY+CMSY10 equation
∂ 757 905 775 940 0 0 0 NIUUHT+CMMI12 equation
ggµν∂ 865 900 944 940 0 0 0 NIUUHT+CMMI12 equation
φ 959 905 977 940 0 0 0 NIUUHT+CMMI12 equation
= 1002 905 1027 940 0 0 0 FKLVFB+CMR12 equation
0. 1037 905 1061 940 0 0 0 FKLVFB+CMR12 equation
µ 775 919 788 942 0 0 0 XRYJKE+CMMI8 equation
ν 944 919 956 942 0 0 0 XRYJKE+CMMI8 equation
g 737 928 754 961 0 0 0 NIUUHT+CMMI12 equation
gµν 205 1015 248 1050 0 0 0 XRYJKE+CMMI8 paragraph
is 262 1017 284 1050 0 0 0 FKLVFB+CMR12 paragraph
the 296 1017 340 1050 0 0 0 FKLVFB+CMR12 paragraph
inverse 352 1017 449 1050 0 0 0 FKLVFB+CMR12 paragraph
of 461 1017 486 1050 0 0 0 FKLVFB+CMR12 paragraph
