token X1 Y1 X2 Y2 R G B "font name" label
8 151 114 166 149 0 0 0 RTHWDH+CMR12 paragraph
660000 527 202 545 211 0 0 0 default paragraph
660000 1009 202 1028 211 0 0 0 default paragraph
550000 527 259 545 270 0 0 0 default paragraph
550000 1009 259 1028 270 0 0 0 default paragraph
440000 527 321 545 330 0 0 0 default paragraph
440000 1009 321 1028 330 0 0 0 default paragraph
330000 527 380 545 391 0 0 0 default paragraph
330000 1009 380 1028 391 0 0 0 default paragraph
220000 527 442 545 453 0 0 0 default paragraph
220000 1009 442 1028 453 0 0 0 default paragraph
110000 527 501 545 512 0 0 0 default paragraph
110000 1009 501 1028 512 0 0 0 default paragraph
00 538 558 545 569 0 0 0 default paragraph
00 1021 558 1028 569 0 0 0 default paragraph
00 545 574 552 585 0 0 0 default paragraph
5500 572 574 584 585 0 0 0 default paragraph
110000 600 574 618 585 0 0 0 default paragraph
115500 630 574 649 585 0 0 0 default paragraph
220000 661 574 680 585 0 0 0 default paragraph
00 1028 574 1033 585 0 0 0 default paragraph
5500 1055 574 1067 585 0 0 0 default paragraph
110000 1082 574 1101 585 0 0 0 default paragraph
115500 1113 574 1132 585 0 0 0 default paragraph
220000 1142 574 1161 585 0 0 0 default paragraph
Coordinate 537 585 591 596 0 0 0 default paragraph
along 595 585 622 596 0 0 0 default paragraph
the 625 585 640 596 0 0 0 default paragraph
loop 644 585 664 596 0 0 0 default paragraph
[100 668 585 690 596 0 0 0 default paragraph
km] 693 585 710 596 0 0 0 default paragraph
Coordinate 1020 585 1074 596 0 0 0 default paragraph
along 1077 585 1105 596 0 0 0 default paragraph
the 1108 585 1123 596 0 0 0 default paragraph
loop 1127 585 1147 596 0 0 0 default paragraph
[100 1150 585 1173 596 0 0 0 default paragraph
km] 1174 585 1193 596 0 0 0 default paragraph
(a) 581 642 615 671 0 0 0 SMZFQX+CMR10 paragraph
(b) 1062 642 1099 671 0 0 0 SMZFQX+CMR10 paragraph
Figure 139 704 229 730 0 0 0 GXOUHH+CMBX10 paragraph
2. 241 701 265 732 0 0 0 GXOUHH+CMBX10 paragraph
Evolution 277 701 406 732 0 0 0 SMZFQX+CMR10 caption
of 413 701 438 732 0 0 0 SMZFQX+CMR10 caption
the 445 701 487 732 0 0 0 SMZFQX+CMR10 caption
pressure 494 701 603 732 0 0 0 SMZFQX+CMR10 caption
along 612 701 681 732 0 0 0 SMZFQX+CMR10 caption
(half 690 701 751 732 0 0 0 SMZFQX+CMR10 caption
of) 758 701 797 732 0 0 0 SMZFQX+CMR10 caption
the 804 701 846 732 0 0 0 SMZFQX+CMR10 caption
loop 853 701 911 732 0 0 0 SMZFQX+CMR10 caption
for 918 701 953 732 0 0 0 SMZFQX+CMR10 caption
the 962 701 1004 732 0 0 0 SMZFQX+CMR10 caption
pulse 1011 701 1079 732 0 0 0 SMZFQX+CMR10 caption
duration 1086 701 1200 732 0 0 0 SMZFQX+CMR10 caption
t 1207 701 1217 732 0 0 0 QKYMGE+CMMI10 caption
= 1249 701 1271 732 0 0 0 SMZFQX+CMR10 caption
60 1280 701 1310 732 0 0 0 SMZFQX+CMR10 caption
s 1319 701 1331 732 0 0 0 SMZFQX+CMR10 caption
