token X1 Y1 X2 Y2 R G B "font name" label
Proton 504 292 587 320 0 0 0 JHTAHM+CMTI10 paragraph
instabilities 597 292 734 320 0 0 0 JHTAHM+CMTI10 paragraph
in 744 292 767 320 0 0 0 JHTAHM+CMTI10 paragraph
weakly 777 292 855 320 0 0 0 JHTAHM+CMTI10 paragraph
collisional 865 292 985 320 0 0 0 JHTAHM+CMTI10 paragraph
plasmas 995 292 1089 320 0 0 0 JHTAHM+CMTI10 paragraph
3 1314 292 1329 320 0 0 0 SKDNNJ+CMR10 paragraph
may 266 343 315 369 0 0 0 SKDNNJ+CMR10 paragraph
be 329 343 357 369 0 0 0 SKDNNJ+CMR10 paragraph
expressed 368 343 484 369 0 0 0 SKDNNJ+CMR10 paragraph
by 496 343 525 369 0 0 0 SKDNNJ+CMR10 paragraph
transport 537 343 651 369 0 0 0 SKDNNJ+CMR10 paragraph
coeﬃcients 663 343 793 369 0 0 0 SKDNNJ+CMR10 paragraph
which 807 343 876 369 0 0 0 SKDNNJ+CMR10 paragraph
are 888 343 926 369 0 0 0 SKDNNJ+CMR10 paragraph
typically 937 343 1042 369 0 0 0 SKDNNJ+CMR10 paragraph
derived 1053 343 1141 369 0 0 0 SKDNNJ+CMR10 paragraph
in 1152 343 1175 369 0 0 0 SKDNNJ+CMR10 paragraph
the 1189 343 1227 369 0 0 0 SKDNNJ+CMR10 paragraph
vicinity 1238 343 1329 369 0 0 0 SKDNNJ+CMR10 paragraph
of 266 376 287 404 0 0 0 SKDNNJ+CMR10 paragraph
thermal 297 376 391 404 0 0 0 SKDNNJ+CMR10 paragraph
equilibrium 400 376 537 404 0 0 0 SKDNNJ+CMR10 paragraph
(Braginskii 547 376 679 404 0 0 0 SKDNNJ+CMR10 paragraph
1965). 689 376 764 404 0 0 0 SKDNNJ+CMR10 paragraph
A 772 376 793 404 0 0 0 SKDNNJ+CMR10 paragraph
presence 802 376 904 404 0 0 0 SKDNNJ+CMR10 paragraph
of 914 376 936 404 0 0 0 SKDNNJ+CMR10 paragraph
