token X1 Y1 X2 Y2 R G B "font name" label
4 1547 77 1560 105 0 0 0 GCZPQR+CMR10 paragraph
To 907 149 938 176 0 0 0 GCZPQR+CMR10 paragraph
overcome 957 149 1069 176 0 0 0 GCZPQR+CMR10 paragraph
this 1086 149 1130 176 0 0 0 GCZPQR+CMR10 paragraph
problem 1149 149 1247 176 0 0 0 GCZPQR+CMR10 paragraph
we 1266 149 1297 176 0 0 0 GCZPQR+CMR10 paragraph
follow 1315 149 1385 176 0 0 0 GCZPQR+CMR10 paragraph
the 1404 149 1443 176 0 0 0 GCZPQR+CMR10 paragraph
iterative 1460 149 1560 176 0 0 0 GCZPQR+CMR10 paragraph
method 878 180 970 209 0 0 0 GCZPQR+CMR10 paragraph
employed 982 180 1094 209 0 0 0 GCZPQR+CMR10 paragraph
in 1106 180 1128 209 0 0 0 GCZPQR+CMR10 paragraph
Refs. 1140 180 1200 209 0 0 0 GCZPQR+CMR10 paragraph
45–48 1212 180 1280 209 0 0 0 GCZPQR+CMR10 paragraph
which 1292 180 1361 209 0 0 0 GCZPQR+CMR10 paragraph
is 1373 180 1392 209 0 0 0 GCZPQR+CMR10 paragraph
based 1402 180 1470 209 0 0 0 GCZPQR+CMR10 paragraph
on 1482 180 1511 209 0 0 0 GCZPQR+CMR10 paragraph
the 1521 180 1560 209 0 0 0 GCZPQR+CMR10 paragraph
Binder 878 213 960 239 0 0 0 GCZPQR+CMR10 paragraph
cumulant. 972 213 1093 239 0 0 0 GCZPQR+CMR10 paragraph
As 1113 213 1145 239 0 0 0 GCZPQR+CMR10 paragraph
the 1157 213 1195 239 0 0 0 GCZPQR+CMR10 paragraph
renormalization 1207 213 1397 239 0 0 0 GCZPQR+CMR10 paragraph
group 1409 213 1477 239 0 0 0 GCZPQR+CMR10 paragraph
calcu- 1489 213 1560 239 0 0 0 GCZPQR+CMR10 paragraph
lations 878 244 960 272 0 0 0 GCZPQR+CMR10 paragraph
predict 970 244 1055 272 0 0 0 GCZPQR+CMR10 paragraph
inﬁnite-randomness 1067 244 1303 272 0 0 0 GCZPQR+CMR10 paragraph
criticality 1314 244 1429 272 0 0 0 GCZPQR+CMR10 paragraph
with 1441 244 1496 272 0 0 0 GCZPQR+CMR10 paragraph
acti- 1506 244 1560 272 0 0 0 GCZPQR+CMR10 paragraph
vated 878 277 945 303 0 0 0 GCZPQR+CMR10 paragraph
dynamical 955 277 1079 303 0 0 0 GCZPQR+CMR10 paragraph
scaling, 1089 277 1179 303 0 0 0 GCZPQR+CMR10 paragraph
the 1190 277 1229 303 0 0 0 GCZPQR+CMR10 paragraph
scaling 1239 277 1320 303 0 0 0 GCZPQR+CMR10 paragraph
form 1331 277 1387 303 0 0 0 GCZPQR+CMR10 paragraph
of 1397 277 1419 303 0 0 0 GCZPQR+CMR10 paragraph
the 1429 277 1468 303 0 0 0 GCZPQR+CMR10 paragraph
Binder 1479 277 1560 303 0 0 0 GCZPQR+CMR10 paragraph
cumulant 878 308 992 336 0 0 0 GCZPQR+CMR10 paragraph
(which 1001 308 1081 336 0 0 0 GCZPQR+CMR10 paragraph
has 1091 308 1130 336 0 0 0 GCZPQR+CMR10 paragraph
scale 1140 308 1196 336 0 0 0 GCZPQR+CMR10 paragraph
dimension 1207 308 1327 336 0 0 0 GCZPQR+CMR10 paragraph
0) 1337 308 1361 336 0 0 0 GCZPQR+CMR10 paragraph
reads 1371 308 1434 336 0 0 0 GCZPQR+CMR10 paragraph
− 1060 464 1081 512 0 0 0 GCLKPQ+CMSY10 paragraph
Here 907 486 963 512 0 0 0 GCZPQR+CMR10 paragraph
r 972 486 986 512 0 0 0 MNSWWI+CMMI10 paragraph
= 994 486 1014 512 0 0 0 GCZPQR+CMR10 paragraph
(T 1023 486 1050 512 0 0 0 GCZPQR+CMR10 paragraph
Tc)/T 1088 486 1161 512 0 0 0 MNSWWI+CMMI10 paragraph
denotes 1181 486 1271 512 0 0 0 GCZPQR+CMR10 paragraph
the 1281 486 1319 512 0 0 0 GCZPQR+CMR10 paragraph
distance 1329 486 1428 512 0 0 0 GCZPQR+CMR10 paragraph
from 1436 486 1492 512 0 0 0 GCZPQR+CMR10 paragraph
criti- 1502 486 1560 512 0 0 0 GCZPQR+CMR10 paragraph
c 1161 495 1169 514 0 0 0 XHGFHB+CMMI7 paragraph
cality, 878 517 952 545 0 0 0 GCZPQR+CMR10 paragraph
X 960 517 982 545 0 0 0 MNSWWI+CMMI10 paragraph
is 1006 517 1023 545 0 0 0 GCZPQR+CMR10 paragraph
a 1033 517 1047 545 0 0 0 GCZPQR+CMR10 paragraph
scaling 1055 517 1139 545 0 0 0 GCZPQR+CMR10 paragraph
function, 1147 517 1254 545 0 0 0 GCZPQR+CMR10 paragraph
and 1263 517 1307 545 0 0 0 GCZPQR+CMR10 paragraph
ψ 1317 517 1336 545 0 0 0 MNSWWI+CMMI10 paragraph
and 1346 517 1390 545 0 0 0 GCZPQR+CMR10 paragraph
ν 1399 517 1412 545 0 0 0 MNSWWI+CMMI10 paragraph
refer 1424 517 1479 545 0 0 0 GCZPQR+CMR10 paragraph
to 1487 517 1513 545 0 0 0 GCZPQR+CMR10 paragraph
the 1521 517 1560 545 0 0 0 GCZPQR+CMR10 paragraph
g 982 528 994 547 0 0 0 XHGFHB+CMMI7 paragraph
tunneling 878 547 992 576 0 0 0 GCZPQR+CMR10 paragraph
and 1001 547 1045 576 0 0 0 GCZPQR+CMR10 paragraph
correlation 1052 547 1181 576 0 0 0 GCZPQR+CMR10 paragraph
length 1190 547 1264 576 0 0 0 GCZPQR+CMR10 paragraph
critical 1273 547 1354 576 0 0 0 GCZPQR+CMR10 paragraph
exponents. 1363 547 1490 576 0 0 0 GCZPQR+CMR10 paragraph
L0 1502 545 1533 576 0 0 0 MNSWWI+CMMI10 paragraph
is 1541 547 1560 576 0 0 0 GCZPQR+CMR10 paragraph
t 1521 563 1530 580 0 0 0 XHGFHB+CMMI7 paragraph
a 878 580 894 609 0 0 0 GCZPQR+CMR10 paragraph
microscopic 904 580 1045 609 0 0 0 GCZPQR+CMR10 paragraph
reference 1055 580 1162 609 0 0 0 GCZPQR+CMR10 paragraph
scale. 1173 580 1237 609 0 0 0 GCZPQR+CMR10 paragraph
(For 1256 580 1307 609 0 0 0 GCZPQR+CMR10 paragraph
conventional 1317 580 1468 609 0 0 0 GCZPQR+CMR10 paragraph
power- 1479 580 1560 609 0 0 0 GCZPQR+CMR10 paragraph
FIG. 149 594 202 618 0 0 0 RROUYA+CMR9 paragraph
1. 210 594 231 618 0 0 0 RROUYA+CMR9 paragraph
(Color 243 594 312 618 0 0 0 RROUYA+CMR9 caption
online) 323 594 399 618 0 0 0 RROUYA+CMR9 caption
Phase 408 594 474 618 0 0 0 RROUYA+CMR9 caption
diagram 482 594 572 618 0 0 0 RROUYA+CMR9 caption
of 581 594 601 618 0 0 0 RROUYA+CMR9 caption
the 612 594 646 618 0 0 0 RROUYA+CMR9 caption
classical 654 594 744 618 0 0 0 RROUYA+CMR9 caption
Hamil- 753 594 829 618 0 0 0 RROUYA+CMR9 caption
law 878 611 919 640 0 0 0 GCZPQR+CMR10 paragraph
scaling, 929 611 1020 640 0 0 0 GCZPQR+CMR10 paragraph
the 1028 611 1067 640 0 0 0 GCZPQR+CMR10 paragraph
second 1076 611 1157 640 0 0 0 GCZPQR+CMR10 paragraph
argument 1166 611 1281 640 0 0 0 GCZPQR+CMR10 paragraph
of 1290 611 1312 640 0 0 0 GCZPQR+CMR10 paragraph
the 1322 611 1360 640 0 0 0 GCZPQR+CMR10 paragraph
scaling 1370 611 1451 640 0 0 0 GCZPQR+CMR10 paragraph
function 1462 611 1560 640 0 0 0 GCZPQR+CMR10 paragraph
tonian 149 622 221 646 0 0 0 RROUYA+CMR9 caption
(4) 227 622 260 646 0 0 0 RROUYA+CMR9 caption
for 268 622 299 646 0 0 0 RROUYA+CMR9 caption
N 306 622 326 646 0 0 0 QMAOMU+CMMI9 caption
= 336 622 357 646 0 0 0 RROUYA+CMR9 caption
3 363 622 375 646 0 0 0 RROUYA+CMR9 caption
colors 384 622 447 646 0 0 0 RROUYA+CMR9 caption
and 455 622 496 646 0 0 0 RROUYA+CMR9 caption
disorder 504 622 593 646 0 0 0 RROUYA+CMR9 caption
distribution 601 622 732 646 0 0 0 RROUYA+CMR9 caption
(5) 739 622 773 646 0 0 0 RROUYA+CMR9 caption
with 780 622 829 646 0 0 0 RROUYA+CMR9 caption
Jh 149 651 175 677 0 0 0 QMAOMU+CMMI9 caption
= 183 651 204 677 0 0 0 RROUYA+CMR9 caption
1, 212 651 231 677 0 0 0 RROUYA+CMR9 caption
Jl 241 651 261 677 0 0 0 QMAOMU+CMMI9 caption
= 270 651 290 677 0 0 0 RROUYA+CMR9 caption
0.25, 299 651 350 677 0 0 0 RROUYA+CMR9 caption
and 360 651 401 677 0 0 0 RROUYA+CMR9 caption
c 409 651 421 677 0 0 0 QMAOMU+CMMI9 caption
= 428 651 448 677 0 0 0 RROUYA+CMR9 caption
0.5. 457 651 496 677 0 0 0 RROUYA+CMR9 caption
The 508 651 552 677 0 0 0 RROUYA+CMR9 caption
dots 561 651 608 677 0 0 0 RROUYA+CMR9 caption
and 617 651 659 677 0 0 0 RROUYA+CMR9 caption
triangles 668 651 763 677 0 0 0 RROUYA+CMR9 caption
mark 771 651 829 677 0 0 0 RROUYA+CMR9 caption
would 878 644 952 671 0 0 0 GCZPQR+CMR10 paragraph
read 958 644 1011 671 0 0 0 GCZPQR+CMR10 paragraph
Lt/Lz 1018 640 1089 675 0 0 0 MNSWWI+CMMI10 paragraph
with 1099 644 1154 671 0 0 0 GCZPQR+CMR10 paragraph
z 1161 644 1173 671 0 0 0 MNSWWI+CMMI10 paragraph
being 1183 644 1247 671 0 0 0 GCZPQR+CMR10 paragraph
the 1254 644 1293 671 0 0 0 GCZPQR+CMR10 paragraph
dynamical 1300 644 1424 671 0 0 0 GCZPQR+CMR10 paragraph
exponent.) 1431 644 1560 671 0 0 0 GCZPQR+CMR10 paragraph
the 149 682 185 706 0 0 0 RROUYA+CMR9 caption
numerically 195 682 324 706 0 0 0 RROUYA+CMR9 caption
determined 334 682 460 706 0 0 0 RROUYA+CMR9 caption
transitions 470 682 589 706 0 0 0 RROUYA+CMR9 caption
between 600 682 690 706 0 0 0 RROUYA+CMR9 caption
the 700 682 736 706 0 0 0 RROUYA+CMR9 caption
Baxter, 746 682 829 706 0 0 0 RROUYA+CMR9 caption
For 878 675 919 704 0 0 0 GCZPQR+CMR10 paragraph
ﬁxed 928 675 986 704 0 0 0 GCZPQR+CMR10 paragraph
L, 992 675 1018 704 0 0 0 MNSWWI+CMMI10 paragraph
gav 1026 675 1062 706 0 0 0 JNSZNF+CMR7 paragraph
has 1071 675 1111 704 0 0 0 GCZPQR+CMR10 paragraph
a 1118 675 1132 704 0 0 0 GCZPQR+CMR10 paragraph
maximum 1139 675 1259 704 0 0 0 GCZPQR+CMR10 paragraph
as 1266 675 1292 704 0 0 0 GCZPQR+CMR10 paragraph
function 1298 675 1397 704 0 0 0 GCZPQR+CMR10 paragraph
of 1405 675 1428 704 0 0 0 GCZPQR+CMR10 paragraph
Lt 1434 675 1462 706 0 0 0 MNSWWI+CMMI10 paragraph
at 1470 675 1496 704 0 0 0 GCZPQR+CMR10 paragraph
posi- 1502 675 1560 704 0 0 0 GCZPQR+CMR10 paragraph
product, 149 710 243 734 0 0 0 RROUYA+CMR9 caption
and 251 710 292 734 0 0 0 RROUYA+CMR9 caption
paramagnetic 300 710 450 734 0 0 0 RROUYA+CMR9 caption
phases. 459 710 538 734 0 0 0 RROUYA+CMR9 caption
The 550 710 593 734 0 0 0 RROUYA+CMR9 caption
solid 601 710 652 734 0 0 0 RROUYA+CMR9 caption
lines 661 710 710 734 0 0 0 RROUYA+CMR9 caption
are 719 710 753 734 0 0 0 RROUYA+CMR9 caption
guides 759 710 829 734 0 0 0 RROUYA+CMR9 caption
tion 878 708 928 734 0 0 0 GCZPQR+CMR10 paragraph
Lmax 935 704 994 734 0 0 0 JNSZNF+CMR7 paragraph
and 1004 708 1048 734 0 0 0 GCZPQR+CMR10 paragraph
value 1057 708 1120 734 0 0 0 GCZPQR+CMR10 paragraph
gmax. 1127 704 1191 734 0 0 0 JNSZNF+CMR7 paragraph
The 1203 708 1251 734 0 0 0 GCZPQR+CMR10 paragraph
position 1259 708 1354 734 0 0 0 GCZPQR+CMR10 paragraph
of 1363 708 1385 734 0 0 0 GCZPQR+CMR10 paragraph
the 1394 708 1433 734 0 0 0 GCZPQR+CMR10 paragraph
maximum 1439 708 1560 734 0 0 0 GCZPQR+CMR10 paragraph
t 953 721 962 741 0 0 0 XHGFHB+CMMI7 paragraph
av 1140 721 1162 741 0 0 0 JNSZNF+CMR7 paragraph
to 149 739 171 763 0 0 0 RROUYA+CMR9 caption
the 181 739 217 763 0 0 0 RROUYA+CMR9 caption
eye 227 739 263 763 0 0 0 RROUYA+CMR9 caption
only. 273 739 326 763 0 0 0 RROUYA+CMR9 caption
The 343 739 387 763 0 0 0 RROUYA+CMR9 caption
dashed 397 739 474 763 0 0 0 RROUYA+CMR9 caption
line 484 739 523 763 0 0 0 RROUYA+CMR9 caption
marks 533 739 601 763 0 0 0 RROUYA+CMR9 caption
(cid:15) 612 739 622 763 0 0 0 QMAOMU+CMMI9 caption
= 642 739 663 763 0 0 0 RROUYA+CMR9 caption
1.281 673 739 731 763 0 0 0 RROUYA+CMR9 caption
[see 741 739 782 763 0 0 0 RROUYA+CMR9 caption
Eq. 792 739 829 763 0 0 0 RROUYA+CMR9 caption
yields 878 739 948 767 0 0 0 GCZPQR+CMR10 paragraph
the 962 739 999 767 0 0 0 GCZPQR+CMR10 paragraph
optimal 1013 739 1103 767 0 0 0 OGXQSR+CMTI10 paragraph
sample 1116 739 1200 767 0 0 0 GCZPQR+CMR10 paragraph
shape 1213 739 1281 767 0 0 0 GCZPQR+CMR10 paragraph
for 1295 739 1329 767 0 0 0 GCZPQR+CMR10 paragraph
which 1343 739 1412 767 0 0 0 GCZPQR+CMR10 paragraph
the 1426 739 1463 767 0 0 0 GCZPQR+CMR10 paragraph
system 1477 739 1560 767 0 0 0 GCZPQR+CMR10 paragraph
c 622 748 632 765 0 0 0 UJEQLG+CMMI6 caption
(3)] 149 767 188 792 0 0 0 RROUYA+CMR9 caption
which 197 767 261 792 0 0 0 RROUYA+CMR9 caption
separates 270 767 372 792 0 0 0 RROUYA+CMR9 caption
the 380 767 416 792 0 0 0 RROUYA+CMR9 caption
weak 423 767 479 792 0 0 0 RROUYA+CMR9 caption
and 487 767 528 792 0 0 0 RROUYA+CMR9 caption
strong 537 767 606 792 0 0 0 RROUYA+CMR9 caption
coupling 615 767 708 792 0 0 0 RROUYA+CMR9 caption
regimes 715 767 800 792 0 0 0 RROUYA+CMR9 caption
in 809 767 829 792 0 0 0 RROUYA+CMR9 caption
sizes 878 772 933 798 0 0 0 GCZPQR+CMR10 paragraph
L 941 772 960 798 0 0 0 MNSWWI+CMMI10 paragraph
and 969 772 1013 798 0 0 0 GCZPQR+CMR10 paragraph
L 1020 772 1038 798 0 0 0 MNSWWI+CMMI10 paragraph
behave 1057 772 1140 798 0 0 0 GCZPQR+CMR10 paragraph
as 1147 772 1173 798 0 0 0 GCZPQR+CMR10 paragraph
the 1179 772 1218 798 0 0 0 GCZPQR+CMR10 paragraph
correlation 1225 772 1354 798 0 0 0 GCZPQR+CMR10 paragraph
lengths 1363 772 1450 798 0 0 0 GCZPQR+CMR10 paragraph
ξ 1456 772 1468 798 0 0 0 MNSWWI+CMMI10 paragraph
and 1479 772 1523 798 0 0 0 GCZPQR+CMR10 paragraph
ξ 1531 772 1543 798 0 0 0 MNSWWI+CMMI10 paragraph
. 1552 772 1560 798 0 0 0 GCZPQR+CMR10 paragraph
t 1038 783 1047 800 0 0 0 XHGFHB+CMMI7 paragraph
∼ 1487 783 1509 831 0 0 0 GCLKPQ+CMSY10 paragraph
t 1543 783 1552 800 0 0 0 XHGFHB+CMMI7 paragraph
the 149 796 185 822 0 0 0 RROUYA+CMR9 caption
strong-disorder 193 796 362 822 0 0 0 RROUYA+CMR9 caption
renormalization 370 796 545 822 0 0 0 RROUYA+CMR9 caption
group 554 796 617 822 0 0 0 RROUYA+CMR9 caption
calculations. 625 796 765 822 0 0 0 RROUYA+CMR9 caption
At 878 803 911 831 0 0 0 GCZPQR+CMR10 paragraph
criticality 918 803 1033 831 0 0 0 GCZPQR+CMR10 paragraph
L 1042 803 1060 831 0 0 0 MNSWWI+CMMI10 paragraph
must 1077 803 1137 831 0 0 0 GCZPQR+CMR10 paragraph
thus 1145 803 1198 831 0 0 0 GCZPQR+CMR10 paragraph
behave 1205 803 1288 831 0 0 0 GCZPQR+CMR10 paragraph
as 1297 803 1320 831 0 0 0 GCZPQR+CMR10 paragraph
ln(Lmax/L0) 1329 800 1480 831 0 0 0 GCZPQR+CMR10 paragraph
Lψ, 1518 800 1560 831 0 0 0 MNSWWI+CMMI10 paragraph
t 1060 814 1069 833 0 0 0 XHGFHB+CMMI7 paragraph
t 1382 816 1390 836 0 0 0 XHGFHB+CMMI7 paragraph
t 1456 816 1465 836 0 0 0 XHGFHB+CMMI7 paragraph
ﬁxing 878 836 946 862 0 0 0 GCZPQR+CMR10 paragraph
the 958 836 996 862 0 0 0 GCZPQR+CMR10 paragraph
second 1009 836 1089 862 0 0 0 GCZPQR+CMR10 paragraph
argument 1101 836 1215 862 0 0 0 GCZPQR+CMR10 paragraph
of 1227 836 1249 862 0 0 0 GCZPQR+CMR10 paragraph
the 1261 836 1300 862 0 0 0 GCZPQR+CMR10 paragraph
scaling 1312 836 1394 862 0 0 0 GCZPQR+CMR10 paragraph
function 1405 836 1504 862 0 0 0 GCZPQR+CMR10 paragraph
X 1516 836 1540 862 0 0 0 MNSWWI+CMMI10 paragraph
. 1552 836 1560 862 0 0 0 GCZPQR+CMR10 paragraph
g 1540 847 1550 864 0 0 0 XHGFHB+CMMI7 paragraph
(cid:104) 255 869 265 917 0 0 0 GCLKPQ+CMSY10 paragraph
(cid:105) 297 869 309 917 0 0 0 GCLKPQ+CMSY10 paragraph
Consequently, 878 866 1047 895 0 0 0 GCZPQR+CMR10 paragraph
the 1059 866 1098 895 0 0 0 GCZPQR+CMR10 paragraph
peak 1110 866 1166 895 0 0 0 GCZPQR+CMR10 paragraph
value 1178 866 1239 895 0 0 0 GCZPQR+CMR10 paragraph
gmax 1251 864 1305 895 0 0 0 JNSZNF+CMR7 paragraph
is 1319 866 1337 895 0 0 0 GCZPQR+CMR10 paragraph
independent 1349 866 1496 895 0 0 0 GCZPQR+CMR10 paragraph
of 1507 866 1530 895 0 0 0 GCZPQR+CMR10 paragraph
L 1541 866 1560 895 0 0 0 MNSWWI+CMMI10 paragraph
av 1264 880 1286 899 0 0 0 JNSZNF+CMR7 paragraph
where 176 888 248 917 0 0 0 GCZPQR+CMR10 paragraph
. 265 888 273 917 0 0 0 MNSWWI+CMMI10 paragraph
. 278 888 285 917 0 0 0 MNSWWI+CMMI10 paragraph
. 290 888 297 917 0 0 0 MNSWWI+CMMI10 paragraph
denotes 316 888 408 917 0 0 0 GCZPQR+CMR10 paragraph
the 414 888 453 917 0 0 0 GCZPQR+CMR10 paragraph
thermodynamic 460 888 649 917 0 0 0 GCZPQR+CMR10 paragraph
(Monte 657 888 744 917 0 0 0 GCZPQR+CMR10 paragraph
Carlo) 753 888 829 917 0 0 0 GCZPQR+CMR10 paragraph
at 878 899 904 926 0 0 0 GCZPQR+CMR10 paragraph
criticality, 911 899 1031 926 0 0 0 GCZPQR+CMR10 paragraph
and 1040 899 1084 926 0 0 0 GCZPQR+CMR10 paragraph
the 1091 899 1130 926 0 0 0 GCZPQR+CMR10 paragraph
g 1137 899 1150 926 0 0 0 MNSWWI+CMMI10 paragraph
vs. 1181 899 1215 926 0 0 0 GCZPQR+CMR10 paragraph
