token X1 Y1 X2 Y2 R G B "font name" label
[2] 261 299 296 334 0 0 0 BQHDYM+CMR12 reference
J. 312 299 339 334 0 0 0 BQHDYM+CMR12 reference
Baik, 352 299 426 334 0 0 0 BQHDYM+CMR12 reference
P.L. 443 299 501 334 0 0 0 BQHDYM+CMR12 reference
Ferrari, 516 299 620 334 0 0 0 BQHDYM+CMR12 reference
and 635 299 688 334 0 0 0 BQHDYM+CMR12 reference
S. 702 299 729 334 0 0 0 BQHDYM+CMR12 reference
P´ech´e, 744 299 836 334 0 0 0 BQHDYM+CMR12 reference
Convergence 851 299 1028 334 0 0 0 VONJMM+CMTI12 reference
of 1043 299 1070 334 0 0 0 VONJMM+CMTI12 reference
the 1085 299 1126 334 0 0 0 VONJMM+CMTI12 reference
two-point 1142 299 1273 334 0 0 0 VONJMM+CMTI12 reference
function 1288 299 1404 334 0 0 0 VONJMM+CMTI12 reference
of 312 341 339 374 0 0 0 VONJMM+CMTI12 reference
the 350 341 393 374 0 0 0 VONJMM+CMTI12 reference
stationary 405 341 549 374 0 0 0 VONJMM+CMTI12 reference
TASEP, 560 341 676 374 0 0 0 VONJMM+CMTI12 reference
Singular 688 341 805 374 0 0 0 BQHDYM+CMR12 reference
Phenomena 817 341 982 374 0 0 0 BQHDYM+CMR12 reference
and 994 341 1045 374 0 0 0 BQHDYM+CMR12 reference
Scaling 1056 341 1157 374 0 0 0 BQHDYM+CMR12 reference
in 1169 341 1197 374 0 0 0 BQHDYM+CMR12 reference
Mathematical 1209 341 1404 374 0 0 0 BQHDYM+CMR12 reference
Models, 312 381 423 414 0 0 0 BQHDYM+CMR12 reference
Springer, 433 381 562 414 0 0 0 BQHDYM+CMR12 reference
2014, 573 381 646 414 0 0 0 BQHDYM+CMR12 reference
pp. 658 381 702 414 0 0 0 BQHDYM+CMR12 reference
91–110. 714 381 820 414 0 0 0 BQHDYM+CMR12 reference
[3] 261 449 296 481 0 0 0 BQHDYM+CMR12 reference
J. 312 449 339 481 0 0 0 BQHDYM+CMR12 reference
Baik 348 449 415 481 0 0 0 BQHDYM+CMR12 reference
and 426 449 478 481 0 0 0 BQHDYM+CMR12 reference
E.M. 489 449 559 481 0 0 0 BQHDYM+CMR12 reference
Rains, 570 449 659 481 0 0 0 BQHDYM+CMR12 reference
The 671 449 726 481 0 0 0 VONJMM+CMTI12 reference
asymptotics 737 449 903 481 0 0 0 VONJMM+CMTI12 reference
of 914 449 941 481 0 0 0 VONJMM+CMTI12 reference
monotone 952 449 1091 481 0 0 0 VONJMM+CMTI12 reference
subsequences 1103 449 1283 481 0 0 0 VONJMM+CMTI12 reference
of 1295 449 1321 481 0 0 0 VONJMM+CMTI12 reference
invo- 1333 449 1404 481 0 0 0 VONJMM+CMTI12 reference
