token X1 Y1 X2 Y2 R G B "font name" label
Where 215 203 294 231 0 0 0 IBNFHP+CMR10 paragraph
Aˆ 304 196 325 231 0 0 0 IBNFHP+CMR10 paragraph
is 334 203 352 231 0 0 0 IBNFHP+CMR10 paragraph
the 362 203 400 231 0 0 0 IBNFHP+CMR10 paragraph
median 410 203 497 231 0 0 0 IBNFHP+CMR10 paragraph
of 506 203 529 231 0 0 0 IBNFHP+CMR10 paragraph
the 539 203 577 231 0 0 0 IBNFHP+CMR10 paragraph
available 585 203 691 231 0 0 0 IBNFHP+CMR10 paragraph
images. 699 203 788 231 0 0 0 IBNFHP+CMR10 paragraph
The 215 250 262 278 0 0 0 IBNFHP+CMR10 paragraph
subtraction 274 250 411 278 0 0 0 IBNFHP+CMR10 paragraph
of 423 250 444 278 0 0 0 IBNFHP+CMR10 paragraph
the 456 250 494 278 0 0 0 IBNFHP+CMR10 paragraph
main 506 250 567 278 0 0 0 IBNFHP+CMR10 paragraph
dazzling 577 250 676 278 0 0 0 IBNFHP+CMR10 paragraph
object 688 250 762 278 0 0 0 IBNFHP+CMR10 paragraph
to 774 250 797 278 0 0 0 IBNFHP+CMR10 paragraph
observe 808 250 898 278 0 0 0 IBNFHP+CMR10 paragraph
the 909 250 947 278 0 0 0 IBNFHP+CMR10 paragraph
faint 959 250 1015 278 0 0 0 IBNFHP+CMR10 paragraph
companion 1027 250 1157 278 0 0 0 IBNFHP+CMR10 paragraph
was 1167 250 1212 278 0 0 0 IBNFHP+CMR10 paragraph
already 1223 250 1311 278 0 0 0 IBNFHP+CMR10 paragraph
improved 1323 250 1435 278 0 0 0 IBNFHP+CMR10 paragraph
by 1445 250 1475 278 0 0 0 IBNFHP+CMR10 paragraph
the 1486 250 1524 278 0 0 0 IBNFHP+CMR10 paragraph
LOCI 173 283 243 311 0 0 0 IBNFHP+CMR10 paragraph
algorithm7 253 280 380 311 0 0 0 IBNFHP+CMR10 paragraph
dividing 390 283 489 311 0 0 0 IBNFHP+CMR10 paragraph
images 497 283 578 311 0 0 0 IBNFHP+CMR10 paragraph
in 588 283 611 311 0 0 0 IBNFHP+CMR10 paragraph
subsections 621 283 757 311 0 0 0 IBNFHP+CMR10 paragraph
and 765 283 810 311 0 0 0 IBNFHP+CMR10 paragraph
obtaining, 820 283 941 311 0 0 0 IBNFHP+CMR10 paragraph
for 951 283 984 311 0 0 0 IBNFHP+CMR10 paragraph
each 994 283 1046 311 0 0 0 IBNFHP+CMR10 paragraph
subsection, 1055 283 1187 311 0 0 0 IBNFHP+CMR10 paragraph
a 1197 283 1210 311 0 0 0 IBNFHP+CMR10 paragraph
linear 1220 283 1288 311 0 0 0 IBNFHP+CMR10 paragraph
combination 1298 283 1445 311 0 0 0 IBNFHP+CMR10 paragraph
of 1455 283 1477 311 0 0 0 IBNFHP+CMR10 paragraph
the 1486 283 1524 311 0 0 0 IBNFHP+CMR10 paragraph
reference 173 315 281 343 0 0 0 IBNFHP+CMR10 paragraph
images 291 315 372 343 0 0 0 IBNFHP+CMR10 paragraph
whose 382 315 454 343 0 0 0 IBNFHP+CMR10 paragraph
subtraction 463 315 600 343 0 0 0 IBNFHP+CMR10 paragraph
from 610 315 666 343 0 0 0 IBNFHP+CMR10 paragraph
the 674 315 714 343 0 0 0 IBNFHP+CMR10 paragraph
target 722 315 795 343 0 0 0 IBNFHP+CMR10 paragraph
image 805 315 876 343 0 0 0 IBNFHP+CMR10 paragraph
will 884 315 927 343 0 0 0 IBNFHP+CMR10 paragraph
minimize 937 315 1046 343 0 0 0 IBNFHP+CMR10 paragraph
the 1056 315 1094 343 0 0 0 IBNFHP+CMR10 paragraph
noise. 1103 315 1171 343 0 0 0 IBNFHP+CMR10 paragraph
The 1184 315 1232 343 0 0 0 IBNFHP+CMR10 paragraph
subtraction 1242 315 1379 343 0 0 0 IBNFHP+CMR10 paragraph
was 1387 315 1432 343 0 0 0 IBNFHP+CMR10 paragraph
further 1440 315 1524 343 0 0 0 IBNFHP+CMR10 paragraph
improved 173 348 286 376 0 0 0 IBNFHP+CMR10 paragraph
by 294 348 322 376 0 0 0 IBNFHP+CMR10 paragraph
the 330 348 368 376 0 0 0 IBNFHP+CMR10 paragraph
Karhunen-Lo`eve8 377 346 587 376 0 0 0 IBNFHP+CMR10 paragraph
(KL) 595 348 656 376 0 0 0 IBNFHP+CMR10 paragraph
image 664 348 736 376 0 0 0 IBNFHP+CMR10 paragraph
projection9 742 346 876 376 0 0 0 IBNFHP+CMR10 paragraph
(KLIP) 886 348 975 376 0 0 0 IBNFHP+CMR10 paragraph
algorithm. 982 348 1108 376 0 0 0 IBNFHP+CMR10 paragraph
Both 1119 348 1179 376 0 0 0 IBNFHP+CMR10 paragraph
algorithms 1187 348 1314 376 0 0 0 IBNFHP+CMR10 paragraph
