token X1 Y1 X2 Y2 R G B "font name" label
2 1548 77 1561 105 0 0 0 KGTBQS+CMR10 paragraph
collision, 879 149 985 177 0 0 0 KGTBQS+CMR10 paragraph
followed 992 149 1089 177 0 0 0 KGTBQS+CMR10 paragraph
by 1096 149 1126 177 0 0 0 KGTBQS+CMR10 paragraph
formation 1132 149 1250 177 0 0 0 KGTBQS+CMR10 paragraph
of 1257 149 1280 177 0 0 0 KGTBQS+CMR10 paragraph
a 1286 149 1300 177 0 0 0 KGTBQS+CMR10 paragraph
composite 1306 149 1427 177 0 0 0 KGTBQS+CMR10 paragraph
system. 1434 149 1524 177 0 0 0 KGTBQS+CMR10 paragraph
In 1536 149 1561 177 0 0 0 KGTBQS+CMR10 paragraph
general, 879 180 974 208 0 0 0 KGTBQS+CMR10 paragraph
the 982 180 1020 208 0 0 0 KGTBQS+CMR10 paragraph
composite 1028 180 1149 208 0 0 0 KGTBQS+CMR10 paragraph
system 1157 180 1240 208 0 0 0 KGTBQS+CMR10 paragraph
undergoes 1248 180 1369 208 0 0 0 KGTBQS+CMR10 paragraph
fusion 1377 180 1448 208 0 0 0 KGTBQS+CMR10 paragraph
only 1457 180 1508 208 0 0 0 KGTBQS+CMR10 paragraph
in 1516 180 1539 208 0 0 0 KGTBQS+CMR10 paragraph
a 1548 180 1561 208 0 0 0 KGTBQS+CMR10 paragraph
(1) 795 219 830 245 0 0 0 KGTBQS+CMR10 paragraph
fraction 879 212 974 240 0 0 0 KGTBQS+CMR10 paragraph
f 984 212 997 240 0 0 0 FLMYDF+CMMI10 paragraph
o≈f 1010 212 1038 271 0 0 0 KGTBQS+CMR10 paragraph
the 1043 212 1083 240 0 0 0 KGTBQS+CMR10 paragraph
capture 1093 212 1184 240 0 0 0 KGTBQS+CMR10 paragraph
events. 1194 212 1276 240 0 0 0 KGTBQS+CMR10 paragraph
For 1293 212 1333 240 0 0 0 KGTBQS+CMR10 paragraph
light 1344 212 1399 240 0 0 0 KGTBQS+CMR10 paragraph
