token X1 Y1 X2 Y2 R G B "font name" label
T 300 171 323 239 0 0 0 EIJODD+CMSY10 section
4.1 198 200 256 239 0 0 0 BATFCU+CMBX12 section
mirror 353 200 481 239 0 0 0 BATFCU+CMBX12 section
maps 494 200 596 239 0 0 0 BATFCU+CMBX12 section
from 612 200 703 239 0 0 0 BATFCU+CMBX12 section
coassociative 719 200 969 239 0 0 0 BATFCU+CMBX12 section
ﬁbrations 984 200 1167 239 0 0 0 BATFCU+CMBX12 section
4 323 215 336 244 0 0 0 VTJTKX+CMR10 section
T 836 246 853 303 0 0 0 EIJODD+CMSY10 paragraph
Let 248 270 295 303 0 0 0 EQRZXI+CMR12 paragraph
us 304 270 334 303 0 0 0 EQRZXI+CMR12 paragraph
begin 343 270 419 303 0 0 0 EQRZXI+CMR12 paragraph
by 430 270 464 303 0 0 0 EQRZXI+CMR12 paragraph
analyzing 472 270 606 303 0 0 0 EQRZXI+CMR12 paragraph
the 615 270 661 303 0 0 0 EQRZXI+CMR12 paragraph
generalized 669 270 827 303 0 0 0 EQRZXI+CMR12 paragraph
mirror 875 270 967 303 0 0 0 EQRZXI+CMR12 paragraph
symmetry 975 270 1116 303 0 0 0 EQRZXI+CMR12 paragraph
map 1125 270 1186 303 0 0 0 EQRZXI+CMR12 paragraph
in 1195 270 1222 303 0 0 0 EQRZXI+CMR12 paragraph
the 1230 270 1276 303 0 0 0 EQRZXI+CMR12 paragraph
context 1285 270 1390 303 0 0 0 EQRZXI+CMR12 paragraph
of 1399 270 1424 303 0 0 0 EQRZXI+CMR12 paragraph
TCS 1434 270 1499 303 0 0 0 EQRZXI+CMR12 paragraph
4 853 283 865 308 0 0 0 ETNIRN+CMR8 paragraph
G 198 314 224 347 0 0 0 POQBGR+CMMI12 paragraph
manifolds. 248 314 392 347 0 0 0 EQRZXI+CMR12 paragraph
As 406 314 443 347 0 0 0 EQRZXI+CMR12 paragraph
the 453 314 498 347 0 0 0 EQRZXI+CMR12 paragraph
Kovalev 508 314 620 347 0 0 0 EQRZXI+CMR12 paragraph
CYs 630 314 691 347 0 0 0 EQRZXI+CMR12 paragraph
X± 700 312 746 352 0 0 0 POQBGR+CMMI12 paragraph
admit 756 314 839 347 0 0 0 EQRZXI+CMR12 paragraph
mirrors 850 314 952 347 0 0 0 EQRZXI+CMR12 paragraph
by 962 314 996 347 0 0 0 EQRZXI+CMR12 paragraph
