token X1 Y1 X2 Y2 R G B "font name" label
DELAYED 476 134 601 165 0 0 0 NPGCPY+SFRM0900 paragraph
ACCEPTANCE 613 134 793 165 0 0 0 NPGCPY+SFRM0900 paragraph
MCMC 805 134 889 165 0 0 0 NPGCPY+SFRM0900 paragraph
BY 901 134 938 165 0 0 0 NPGCPY+SFRM0900 paragraph
DATA 948 134 1020 165 0 0 0 NPGCPY+SFRM0900 paragraph
SUBSAMPLING 1031 134 1222 165 0 0 0 NPGCPY+SFRM0900 paragraph
12 1473 134 1499 165 0 0 0 NPGCPY+SFRM0900 paragraph
Sherlock 232 191 351 233 0 0 0 SHJKBB+SFRM1200 paragraph
et 363 191 391 233 0 0 0 SHJKBB+SFRM1200 paragraph
al. 402 191 436 233 0 0 0 SHJKBB+SFRM1200 paragraph
(2015b) 447 191 555 233 0 0 0 SHJKBB+SFRM1200 paragraph
(in 567 191 606 233 0 0 0 SHJKBB+SFRM1200 paragraph
a 618 191 634 233 0 0 0 SHJKBB+SFRM1200 paragraph
non-subsampling 646 191 884 233 0 0 0 SHJKBB+SFRM1200 paragraph
context) 895 191 1013 233 0 0 0 SHJKBB+SFRM1200 paragraph
study 1025 191 1103 233 0 0 0 SHJKBB+SFRM1200 paragraph
the 1115 191 1159 233 0 0 0 SHJKBB+SFRM1200 paragraph
statistical 1171 191 1309 233 0 0 0 SHJKBB+SFRM1200 paragraph
eﬃciency 1319 191 1448 233 0 0 0 SHJKBB+SFRM1200 paragraph
for 1460 191 1499 233 0 0 0 SHJKBB+SFRM1200 paragraph
delayed 198 255 304 297 0 0 0 SHJKBB+SFRM1200 paragraph
acceptance 314 255 467 297 0 0 0 SHJKBB+SFRM1200 paragraph
random 476 255 584 297 0 0 0 SHJKBB+SFRM1200 paragraph
walk 595 255 659 297 0 0 0 SHJKBB+SFRM1200 paragraph
Metropolis 668 255 821 297 0 0 0 SHJKBB+SFRM1200 paragraph
and, 829 255 890 297 0 0 0 SHJKBB+SFRM1200 paragraph
moreover, 901 255 1038 297 0 0 0 SHJKBB+SFRM1200 paragraph
an 1048 255 1082 297 0 0 0 SHJKBB+SFRM1200 paragraph
eﬃciency 1091 255 1220 297 0 0 0 SHJKBB+SFRM1200 paragraph
that 1230 255 1290 297 0 0 0 SHJKBB+SFRM1200 paragraph
also 1298 255 1353 297 0 0 0 SHJKBB+SFRM1200 paragraph
takes 1361 255 1434 297 0 0 0 SHJKBB+SFRM1200 paragraph
into 1443 255 1499 297 0 0 0 SHJKBB+SFRM1200 paragraph
account 198 319 307 360 0 0 0 SHJKBB+SFRM1200 paragraph
the 317 319 363 360 0 0 0 SHJKBB+SFRM1200 paragraph
computational 374 319 578 360 0 0 0 SHJKBB+SFRM1200 paragraph
eﬃciency 588 319 717 360 0 0 0 SHJKBB+SFRM1200 paragraph
for 727 319 765 360 0 0 0 SHJKBB+SFRM1200 paragraph
the 775 319 821 360 0 0 0 SHJKBB+SFRM1200 paragraph
case 831 319 889 360 0 0 0 SHJKBB+SFRM1200 paragraph
where 899 319 982 360 0 0 0 SHJKBB+SFRM1200 paragraph
the 991 319 1037 360 0 0 0 SHJKBB+SFRM1200 paragraph
target 1047 319 1132 360 0 0 0 SHJKBB+SFRM1200 paragraph
is 1142 319 1164 360 0 0 0 SHJKBB+SFRM1200 paragraph
estimated 1173 319 1310 360 0 0 0 SHJKBB+SFRM1200 paragraph
(DA-PMMH 1320 319 1499 360 0 0 0 SHJKBB+SFRM1200 paragraph
in 198 382 226 424 0 0 0 SHJKBB+SFRM1200 paragraph
Section 236 382 340 424 0 0 0 SHJKBB+SFRM1200 paragraph
4). 350 382 389 424 0 0 0 SHJKBB+SFRM1200 paragraph
Christen 232 446 353 488 0 0 0 SHJKBB+SFRM1200 paragraph
and 367 446 419 488 0 0 0 SHJKBB+SFRM1200 paragraph
Fox 433 446 484 488 0 0 0 SHJKBB+SFRM1200 paragraph
(2005) 496 446 588 488 0 0 0 SHJKBB+SFRM1200 paragraph
note 600 446 663 488 0 0 0 SHJKBB+SFRM1200 paragraph
that, 674 446 744 488 0 0 0 SHJKBB+SFRM1200 paragraph
because 758 446 867 488 0 0 0 SHJKBB+SFRM1200 paragraph
the 880 446 926 488 0 0 0 SHJKBB+SFRM1200 paragraph
transition 940 446 1077 488 0 0 0 SHJKBB+SFRM1200 paragraph
kernels 1091 446 1188 488 0 0 0 SHJKBB+SFRM1200 paragraph
of 1201 446 1227 488 0 0 0 SHJKBB+SFRM1200 paragraph
both 1241 446 1307 488 0 0 0 SHJKBB+SFRM1200 paragraph
the 1320 446 1365 488 0 0 0 SHJKBB+SFRM1200 paragraph
MH 1378 446 1433 488 0 0 0 SHJKBB+SFRM1200 paragraph
and 1446 446 1499 488 0 0 0 SHJKBB+SFRM1200 paragraph
≤ 1382 495 1407 554 0 0 0 TCRBYS+CMSY10 paragraph
delayed 198 512 304 554 0 0 0 SHJKBB+SFRM1200 paragraph
acceptance 316 512 469 554 0 0 0 SHJKBB+SFRM1200 paragraph
MH 481 512 535 554 0 0 0 SHJKBB+SFRM1200 paragraph
are 545 512 589 554 0 0 0 SHJKBB+SFRM1200 paragraph
derived 600 512 703 554 0 0 0 SHJKBB+SFRM1200 paragraph
from 714 512 780 554 0 0 0 SHJKBB+SFRM1200 paragraph
the 790 512 836 554 0 0 0 SHJKBB+SFRM1200 paragraph
same 848 512 918 554 0 0 0 SHJKBB+SFRM1200 paragraph
proposal 929 512 1048 554 0 0 0 SHJKBB+SFRM1200 paragraph
, 1088 512 1096 554 0 0 0 SHJKBB+SFRM1200 paragraph
and 1108 512 1161 554 0 0 0 SHJKBB+SFRM1200 paragraph
in 1171 512 1198 554 0 0 0 SHJKBB+SFRM1200 paragraph
addition 1210 512 1327 554 0 0 0 SHJKBB+SFRM1200 paragraph
, 1433 512 1443 554 0 0 0 SHJKBB+SFRM1200 paragraph
the 1453 512 1499 554 0 0 0 SHJKBB+SFRM1200 paragraph
q 1060 521 1074 554 0 0 0 KRLXJN+CMMI12 paragraph
α 1337 521 1360 554 0 0 0 KRLXJN+CMMI12 paragraph
1 1417 521 1433 554 0 0 0 DWQJFY+CMR12 paragraph
1 1074 534 1086 556 0 0 0 FKJPWT+CMR8 paragraph
2 1360 534 1370 556 0 0 0 FKJPWT+CMR8 paragraph
delayed 198 576 304 618 0 0 0 SHJKBB+SFRM1200 paragraph
acceptance 312 576 465 618 0 0 0 SHJKBB+SFRM1200 paragraph
MH 474 576 528 618 0 0 0 SHJKBB+SFRM1200 paragraph
will 537 576 586 618 0 0 0 SHJKBB+SFRM1200 paragraph
be 595 576 629 618 0 0 0 SHJKBB+SFRM1200 paragraph
