token X1 Y1 X2 Y2 R G B "font name" label
4 329 257 351 299 0 0 0 RTCTBI+CMBX12 section
Algorithm 397 257 598 299 0 0 0 RTCTBI+CMBX12 section
analysis 613 257 766 299 0 0 0 RTCTBI+CMBX12 section
4.1 329 330 377 363 0 0 0 RTCTBI+CMBX12 section
Memory 414 330 552 363 0 0 0 RTCTBI+CMBX12 section
requirement 564 330 763 363 0 0 0 RTCTBI+CMBX12 section
In 370 385 396 413 0 0 0 ZFKJLR+CMR10 paragraph
this 406 385 450 413 0 0 0 ZFKJLR+CMR10 paragraph
section, 460 385 550 413 0 0 0 ZFKJLR+CMR10 paragraph
we 561 385 591 413 0 0 0 ZFKJLR+CMR10 paragraph
elaborate 601 385 712 413 0 0 0 ZFKJLR+CMR10 paragraph
on 722 385 751 413 0 0 0 ZFKJLR+CMR10 paragraph
the 761 385 799 413 0 0 0 ZFKJLR+CMR10 paragraph
memory 809 385 906 413 0 0 0 ZFKJLR+CMR10 paragraph
consumption 916 385 1069 413 0 0 0 ZFKJLR+CMR10 paragraph
of 1079 385 1101 413 0 0 0 ZFKJLR+CMR10 paragraph
the 1111 385 1149 413 0 0 0 ZFKJLR+CMR10 paragraph
proposed 1159 385 1268 413 0 0 0 ZFKJLR+CMR10 paragraph
method 1276 385 1368 413 0 0 0 ZFKJLR+CMR10 paragraph
in 329 418 353 446 0 0 0 ZFKJLR+CMR10 paragraph
comparison 365 418 501 446 0 0 0 ZFKJLR+CMR10 paragraph
with 513 418 567 446 0 0 0 ZFKJLR+CMR10 paragraph
SEAGLE. 579 418 698 446 0 0 0 ZFKJLR+CMR10 paragraph
First, 710 418 776 446 0 0 0 ZFKJLR+CMR10 paragraph
let 788 418 819 446 0 0 0 ZFKJLR+CMR10 paragraph
us 831 418 858 446 0 0 0 ZFKJLR+CMR10 paragraph
state 868 418 928 446 0 0 0 ZFKJLR+CMR10 paragraph
that 940 418 991 446 0 0 0 ZFKJLR+CMR10 paragraph
gradient 1003 418 1101 446 0 0 0 ZFKJLR+CMR10 paragraph
based 1113 418 1181 446 0 0 0 ZFKJLR+CMR10 paragraph
methods, 1193 418 1302 446 0 0 0 ZFKJLR+CMR10 paragraph
such 1315 418 1368 446 0 0 0 ZFKJLR+CMR10 paragraph
as 329 451 355 479 0 0 0 ZFKJLR+CMR10 paragraph
NAGD 363 451 447 479 0 0 0 ZFKJLR+CMR10 paragraph
or 457 451 481 479 0 0 0 ZFKJLR+CMR10 paragraph
CG, 491 451 540 479 0 0 0 ZFKJLR+CMR10 paragraph
have 550 451 605 479 0 0 0 ZFKJLR+CMR10 paragraph
similar 613 451 695 479 0 0 0 ZFKJLR+CMR10 paragraph
memory 705 451 804 479 0 0 0 ZFKJLR+CMR10 paragraph
requirements. 812 451 975 479 0 0 0 ZFKJLR+CMR10 paragraph
It 989 451 1009 479 0 0 0 ZFKJLR+CMR10 paragraph
corresponds 1020 451 1162 479 0 0 0 ZFKJLR+CMR10 paragraph
roughly 1171 451 1263 479 0 0 0 ZFKJLR+CMR10 paragraph
to 1273 451 1297 479 0 0 0 ZFKJLR+CMR10 paragraph
three 1307 451 1368 479 0 0 0 ZFKJLR+CMR10 paragraph
times 329 486 394 512 0 0 0 ZFKJLR+CMR10 paragraph
the 404 486 443 512 0 0 0 ZFKJLR+CMR10 paragraph
size 453 486 496 512 0 0 0 ZFKJLR+CMR10 paragraph
of 506 486 530 512 0 0 0 ZFKJLR+CMR10 paragraph
the 540 486 578 512 0 0 0 ZFKJLR+CMR10 paragraph
optimization 588 486 741 512 0 0 0 ZFKJLR+CMR10 paragraph
variable 751 486 846 512 0 0 0 ZFKJLR+CMR10 paragraph
which 856 486 926 512 0 0 0 ZFKJLR+CMR10 paragraph
is 936 486 955 512 0 0 0 ZFKJLR+CMR10 paragraph
the 965 486 1004 512 0 0 0 ZFKJLR+CMR10 paragraph
part 1014 486 1065 512 0 0 0 ZFKJLR+CMR10 paragraph
that 1076 486 1125 512 0 0 0 ZFKJLR+CMR10 paragraph
is 1137 486 1156 512 0 0 0 ZFKJLR+CMR10 paragraph
common 1166 486 1266 512 0 0 0 ZFKJLR+CMR10 paragraph
to 1276 486 1302 512 0 0 0 ZFKJLR+CMR10 paragraph
both 1312 486 1368 512 0 0 0 ZFKJLR+CMR10 paragraph
algorithms. 329 519 465 545 0 0 0 ZFKJLR+CMR10 paragraph
The 477 519 525 545 0 0 0 ZFKJLR+CMR10 paragraph
additional 532 519 652 545 0 0 0 ZFKJLR+CMR10 paragraph
memory 661 519 758 545 0 0 0 ZFKJLR+CMR10 paragraph
requirement 766 519 911 545 0 0 0 ZFKJLR+CMR10 paragraph
that 918 519 969 545 0 0 0 ZFKJLR+CMR10 paragraph
