token X1 Y1 X2 Y2 R G B "font name" label
statistical 196 318 324 348 0 0 0 SBYULD+CMR10 paragraph
model 337 318 416 348 0 0 0 SBYULD+CMR10 paragraph
calculations 430 318 585 348 0 0 0 SBYULD+CMR10 paragraph
overestimate 597 318 764 348 0 0 0 SBYULD+CMR10 paragraph
the 775 318 818 348 0 0 0 SBYULD+CMR10 paragraph
measured 830 318 956 348 0 0 0 SBYULD+CMR10 paragraph
64Zn(p,α)61Cu 967 313 1161 348 0 0 0 SBYULD+CMR10 paragraph
at 1172 318 1200 348 0 0 0 SBYULD+CMR10 paragraph
the 1212 318 1255 348 0 0 0 SBYULD+CMR10 paragraph
lowest 1266 318 1348 348 0 0 0 SBYULD+CMR10 paragraph
studied 1361 318 1457 348 0 0 0 SBYULD+CMR10 paragraph
energies 196 353 301 383 0 0 0 SBYULD+CMR10 paragraph
while 310 353 380 383 0 0 0 SBYULD+CMR10 paragraph
the 390 353 431 383 0 0 0 SBYULD+CMR10 paragraph
agreement 441 353 577 383 0 0 0 SBYULD+CMR10 paragraph
becomes 587 353 697 383 0 0 0 SBYULD+CMR10 paragraph
fairly 707 353 777 383 0 0 0 SBYULD+CMR10 paragraph
good 787 353 850 383 0 0 0 SBYULD+CMR10 paragraph
when 860 353 929 383 0 0 0 SBYULD+CMR10 paragraph
the 939 353 982 383 0 0 0 SBYULD+CMR10 paragraph
energy 992 353 1078 383 0 0 0 SBYULD+CMR10 paragraph
increases. 1088 353 1214 383 0 0 0 SBYULD+CMR10 paragraph
In 1227 353 1255 383 0 0 0 SBYULD+CMR10 paragraph
the 1265 353 1306 383 0 0 0 SBYULD+CMR10 paragraph
case 1316 353 1371 383 0 0 0 SBYULD+CMR10 paragraph
of 1381 353 1404 383 0 0 0 SBYULD+CMR10 paragraph
the 1414 353 1457 383 0 0 0 SBYULD+CMR10 paragraph
SMARAGD 196 390 353 418 0 0 0 SBYULD+CMR10 paragraph
code 363 390 423 418 0 0 0 SBYULD+CMR10 paragraph
(and 433 390 494 418 0 0 0 SBYULD+CMR10 paragraph
in 502 390 529 418 0 0 0 SBYULD+CMR10 paragraph
its 537 390 570 418 0 0 0 SBYULD+CMR10 paragraph
predecessor 578 390 729 418 0 0 0 SBYULD+CMR10 paragraph
NON-SMOKER) 739 390 964 418 0 0 0 SBYULD+CMR10 paragraph
the 974 390 1015 418 0 0 0 SBYULD+CMR10 paragraph
standard 1025 390 1142 418 0 0 0 SBYULD+CMR10 paragraph
calculations 1151 390 1306 418 0 0 0 SBYULD+CMR10 paragraph
are 1316 390 1356 418 0 0 0 SBYULD+CMR10 paragraph
carried 1366 390 1457 418 0 0 0 SBYULD+CMR10 paragraph
out 196 425 239 456 0 0 0 SBYULD+CMR10 paragraph
with 249 425 309 456 0 0 0 SBYULD+CMR10 paragraph
the 319 425 360 456 0 0 0 SBYULD+CMR10 paragraph
alpha-nucleus 370 425 549 456 0 0 0 SBYULD+CMR10 paragraph
optical 559 425 648 456 0 0 0 SBYULD+CMR10 paragraph
potential 658 425 777 456 0 0 0 SBYULD+CMR10 paragraph
of 785 425 810 456 0 0 0 SBYULD+CMR10 paragraph
McFadden 820 425 957 456 0 0 0 SBYULD+CMR10 paragraph
and 967 425 1017 456 0 0 0 SBYULD+CMR10 paragraph
Satchler 1027 425 1132 456 0 0 0 SBYULD+CMR10 paragraph
[11]. 1142 425 1199 456 0 0 0 SBYULD+CMR10 paragraph
This 1212 425 1271 456 0 0 0 SBYULD+CMR10 paragraph
potential 1281 425 1399 456 0 0 0 SBYULD+CMR10 paragraph
was 1409 425 1457 456 0 0 0 SBYULD+CMR10 paragraph
developed 196 460 327 491 0 0 0 SBYULD+CMR10 paragraph
based 337 460 411 491 0 0 0 SBYULD+CMR10 paragraph
on 421 460 453 491 0 0 0 SBYULD+CMR10 paragraph
25 463 460 494 491 0 0 0 SBYULD+CMR10 paragraph
MeV 499 460 562 491 0 0 0 SBYULD+CMR10 paragraph
experimental 572 460 744 491 0 0 0 SBYULD+CMR10 paragraph
data 754 460 813 491 0 0 0 SBYULD+CMR10 paragraph
and 823 460 871 491 0 0 0 SBYULD+CMR10 paragraph
does 883 460 941 491 0 0 0 SBYULD+CMR10 paragraph
not 951 460 994 491 0 0 0 SBYULD+CMR10 paragraph
have 1005 460 1065 491 0 0 0 SBYULD+CMR10 paragraph
any 1075 460 1121 491 0 0 0 SBYULD+CMR10 paragraph
energy 1131 460 1218 491 0 0 0 SBYULD+CMR10 paragraph
dependence. 1228 460 1389 491 0 0 0 SBYULD+CMR10 paragraph
It 1404 460 1425 491 0 0 0 SBYULD+CMR10 paragraph
is 1437 460 1457 491 0 0 0 SBYULD+CMR10 paragraph
therefore 196 498 312 528 0 0 0 SBYULD+CMR10 paragraph
not 324 498 368 528 0 0 0 SBYULD+CMR10 paragraph
surprising 378 498 509 528 0 0 0 SBYULD+CMR10 paragraph
that 521 498 577 528 0 0 0 SBYULD+CMR10 paragraph
experimental 587 498 759 528 0 0 0 SBYULD+CMR10 paragraph
evidence 770 498 881 528 0 0 0 SBYULD+CMR10 paragraph
is 893 498 913 528 0 0 0 SBYULD+CMR10 paragraph
gathering 924 498 1050 528 0 0 0 SBYULD+CMR10 paragraph
that 1060 498 1116 528 0 0 0 SBYULD+CMR10 paragraph
the 1128 498 1169 528 0 0 0 SBYULD+CMR10 paragraph
potential 1180 498 1298 528 0 0 0 SBYULD+CMR10 paragraph
fails 1309 498 1362 528 0 0 0 SBYULD+CMR10 paragraph
at 1374 498 1400 528 0 0 0 SBYULD+CMR10 paragraph
low 1412 498 1457 528 0 0 0 SBYULD+CMR10 paragraph
energies 196 533 301 563 0 0 0 SBYULD+CMR10 paragraph
where 309 533 387 563 0 0 0 SBYULD+CMR10 paragraph
an 396 533 428 563 0 0 0 SBYULD+CMR10 paragraph
energy 438 533 524 563 0 0 0 SBYULD+CMR10 paragraph
dependence 534 533 686 563 0 0 0 SBYULD+CMR10 paragraph
of 694 533 719 563 0 0 0 SBYULD+CMR10 paragraph
at 729 533 755 563 0 0 0 SBYULD+CMR10 paragraph
least 765 533 825 563 0 0 0 SBYULD+CMR10 paragraph
the 835 533 876 563 0 0 0 SBYULD+CMR10 paragraph
imaginary 886 533 1018 563 0 0 0 SBYULD+CMR10 paragraph
part 1027 533 1083 563 0 0 0 SBYULD+CMR10 paragraph
of 1093 533 1116 563 0 0 0 SBYULD+CMR10 paragraph
the 1126 533 1167 563 0 0 0 SBYULD+CMR10 paragraph
potential 1177 533 1295 563 0 0 0 SBYULD+CMR10 paragraph
seems 1305 533 1381 563 0 0 0 SBYULD+CMR10 paragraph
to 1389 533 1415 563 0 0 0 SBYULD+CMR10 paragraph
be 1425 533 1457 563 0 0 0 SBYULD+CMR10 paragraph
required. 196 570 312 598 0 0 0 SBYULD+CMR10 paragraph
In 234 605 262 636 0 0 0 SBYULD+CMR10 paragraph
order 277 605 347 636 0 0 0 SBYULD+CMR10 paragraph
to 362 605 388 636 0 0 0 SBYULD+CMR10 paragraph
cure 403 605 458 636 0 0 0 SBYULD+CMR10 paragraph
the 473 605 514 636 0 0 0 SBYULD+CMR10 paragraph
low 529 605 573 636 0 0 0 SBYULD+CMR10 paragraph
energy 588 605 674 636 0 0 0 SBYULD+CMR10 paragraph
problem 689 605 797 636 0 0 0 SBYULD+CMR10 paragraph
of 812 605 836 636 0 0 0 SBYULD+CMR10 paragraph
the 850 605 893 636 0 0 0 SBYULD+CMR10 paragraph
