token X1 Y1 X2 Y2 R G B "font name" label
Moreover, 251 264 372 292 0 0 0 BYHLQZ+CMR10 paragraph
let 383 264 415 292 0 0 0 BYHLQZ+CMR10 paragraph
G 426 261 444 287 0 0 0 EBUHYJ+EUSM10 paragraph
(C 468 264 497 292 0 0 0 RRXYNQ+CMMI10 paragraph
, 514 264 521 292 0 0 0 RRXYNQ+CMMI10 paragraph
a, 525 264 549 292 0 0 0 RRXYNQ+CMMI10 paragraph
ρ, 554 264 575 292 0 0 0 RRXYNQ+CMMI10 paragraph
C 580 264 600 292 0 0 0 RRXYNQ+CMMI10 paragraph
, 611 264 620 292 0 0 0 RRXYNQ+CMMI10 paragraph
c 625 264 636 292 0 0 0 RRXYNQ+CMMI10 paragraph
, 650 264 658 292 0 0 0 RRXYNQ+CMMI10 paragraph
C) 661 264 694 292 0 0 0 RRXYNQ+CMMI10 paragraph
be 707 264 736 292 0 0 0 BYHLQZ+CMR10 paragraph
the 747 264 787 292 0 0 0 BYHLQZ+CMR10 paragraph
class 798 264 855 292 0 0 0 BYHLQZ+CMR10 paragraph
of 868 264 889 292 0 0 0 BYHLQZ+CMR10 paragraph
functions 903 264 1012 292 0 0 0 BYHLQZ+CMR10 paragraph
g 1025 264 1038 292 0 0 0 RRXYNQ+CMMI10 paragraph
such 1051 264 1104 292 0 0 0 BYHLQZ+CMR10 paragraph
that 1118 264 1167 292 0 0 0 BYHLQZ+CMR10 paragraph
X 1180 264 1204 292 0 0 0 RRXYNQ+CMMI10 paragraph
is 1218 264 1237 292 0 0 0 BYHLQZ+CMR10 paragraph
a 1250 264 1263 292 0 0 0 BYHLQZ+CMR10 paragraph
compound 1276 264 1402 292 0 0 0 BYHLQZ+CMR10 paragraph
cp 444 276 466 294 0 0 0 KGQHBZ+CMR7 paragraph
±ϕ 478 276 512 311 0 0 0 PXCAIZ+CMSY7 paragraph
g 600 276 610 294 0 0 0 EASIFY+CMMI7 paragraph
g 636 276 648 294 0 0 0 EASIFY+CMMI7 paragraph
Poisson 251 297 342 325 0 0 0 BYHLQZ+CMR10 paragraph
process, 350 297 446 325 0 0 0 BYHLQZ+CMR10 paragraph
C 454 297 474 325 0 0 0 RRXYNQ+CMMI10 paragraph
< 504 297 525 325 0 0 0 RRXYNQ+CMMI10 paragraph
C, 532 297 562 325 0 0 0 RRXYNQ+CMMI10 paragraph
