token X1 Y1 X2 Y2 R G B "font name" label
− 600 187 617 224 0 0 0 WQDNZG+CMSY8 paragraph
While 248 204 331 237 0 0 0 VMBRNF+CMR12 paragraph
α 346 204 367 237 0 0 0 ONLIPJ+CMMI12 paragraph
is 382 204 404 237 0 0 0 VMBRNF+CMR12 paragraph
ﬁxed 418 204 486 237 0 0 0 VMBRNF+CMR12 paragraph
at 501 204 530 237 0 0 0 VMBRNF+CMR12 paragraph
2 544 204 561 237 0 0 0 VMBRNF+CMR12 paragraph
˚A 574 200 600 237 0 0 0 VMBRNF+CMR12 paragraph
1, 617 202 640 237 0 0 0 OAUZCR+CMR8 paragraph
β 656 204 673 237 0 0 0 ONLIPJ+CMMI12 paragraph
is 690 204 712 237 0 0 0 VMBRNF+CMR12 paragraph
taken 727 204 804 237 0 0 0 VMBRNF+CMR12 paragraph
at 819 204 848 237 0 0 0 VMBRNF+CMR12 paragraph
the 863 204 907 237 0 0 0 VMBRNF+CMR12 paragraph
three 923 204 994 237 0 0 0 VMBRNF+CMR12 paragraph
diﬀerent 1009 204 1127 237 0 0 0 VMBRNF+CMR12 paragraph
values 1140 204 1227 237 0 0 0 VMBRNF+CMR12 paragraph
0.1, 1242 204 1292 237 0 0 0 VMBRNF+CMR12 paragraph
0.3, 1309 204 1358 237 0 0 0 VMBRNF+CMR12 paragraph
and 1373 204 1426 237 0 0 0 VMBRNF+CMR12 paragraph
1.02 1441 204 1499 237 0 0 0 VMBRNF+CMR12 paragraph
˚A 198 266 222 305 0 0 0 VMBRNF+CMR12 paragraph
corresponding 232 272 430 305 0 0 0 VMBRNF+CMR12 paragraph
to 440 272 469 305 0 0 0 VMBRNF+CMR12 paragraph
increasing 479 272 620 305 0 0 0 VMBRNF+CMR12 paragraph
couplings 630 272 763 305 0 0 0 VMBRNF+CMR12 paragraph
between 773 272 889 305 0 0 0 VMBRNF+CMR12 paragraph
the 899 272 943 305 0 0 0 VMBRNF+CMR12 paragraph
R 953 272 979 305 0 0 0 ONLIPJ+CMMI12 paragraph
and 989 272 1042 305 0 0 0 VMBRNF+CMR12 paragraph
φ 1052 272 1071 305 0 0 0 ONLIPJ+CMMI12 paragraph
coordinates 1081 272 1242 305 0 0 0 VMBRNF+CMR12 paragraph
in 1252 272 1280 305 0 0 0 VMBRNF+CMR12 paragraph
the 1290 272 1336 305 0 0 0 VMBRNF+CMR12 paragraph
interaction 1346 272 1499 305 0 0 0 VMBRNF+CMR12 paragraph
region. 198 338 294 371 0 0 0 VMBRNF+CMR12 paragraph
E 309 338 331 371 0 0 0 VMBRNF+CMR12 paragraph
is 340 338 362 371 0 0 0 VMBRNF+CMR12 paragraph
kept 372 338 433 371 0 0 0 VMBRNF+CMR12 paragraph
at 442 338 470 371 0 0 0 VMBRNF+CMR12 paragraph
0.5 481 338 521 371 0 0 0 VMBRNF+CMR12 paragraph
eV, 532 338 579 371 0 0 0 VMBRNF+CMR12 paragraph
j 588 338 601 371 0 0 0 ONLIPJ+CMMI12 paragraph
at 623 338 652 371 0 0 0 VMBRNF+CMR12 paragraph
0, 663 338 688 371 0 0 0 VMBRNF+CMR12 paragraph
µ 697 338 717 371 0 0 0 ONLIPJ+CMMI12 paragraph
at 725 338 754 371 0 0 0 VMBRNF+CMR12 paragraph
2/3 765 338 814 371 0 0 0 VMBRNF+CMR12 paragraph
amu, 822 338 892 371 0 0 0 VMBRNF+CMR12 paragraph
m 902 338 929 371 0 0 0 ONLIPJ+CMMI12 paragraph
