token X1 Y1 X2 Y2 R G B "font name" label
this 200 308 251 341 0 0 0 QHPNMF+CMR12 paragraph
paper. 264 308 353 341 0 0 0 QHPNMF+CMR12 paragraph
The 373 308 430 341 0 0 0 QHPNMF+CMR12 paragraph
literature 441 308 573 341 0 0 0 QHPNMF+CMR12 paragraph
on 585 308 620 341 0 0 0 QHPNMF+CMR12 paragraph
KAM 633 308 712 341 0 0 0 QHPNMF+CMR12 paragraph
theory 724 308 817 341 0 0 0 QHPNMF+CMR12 paragraph
is 828 308 850 341 0 0 0 QHPNMF+CMR12 paragraph
enormous 863 308 999 341 0 0 0 QHPNMF+CMR12 paragraph
and 1010 308 1063 341 0 0 0 QHPNMF+CMR12 paragraph
so 1076 308 1104 341 0 0 0 QHPNMF+CMR12 paragraph
there 1118 308 1190 341 0 0 0 QHPNMF+CMR12 paragraph
are 1202 308 1245 341 0 0 0 QHPNMF+CMR12 paragraph
many 1258 308 1336 341 0 0 0 QHPNMF+CMR12 paragraph
potential 1348 308 1475 341 0 0 0 QHPNMF+CMR12 paragraph
applications; 200 348 378 381 0 0 0 QHPNMF+CMR12 paragraph
we 388 348 426 381 0 0 0 QHPNMF+CMR12 paragraph
will 436 348 487 381 0 0 0 QHPNMF+CMR12 paragraph
only 499 348 559 381 0 0 0 QHPNMF+CMR12 paragraph
describe 570 348 684 381 0 0 0 QHPNMF+CMR12 paragraph
here 696 348 755 381 0 0 0 QHPNMF+CMR12 paragraph
some 765 348 836 381 0 0 0 QHPNMF+CMR12 paragraph
of 848 348 874 381 0 0 0 QHPNMF+CMR12 paragraph
those 884 348 959 381 0 0 0 QHPNMF+CMR12 paragraph
that 970 348 1030 381 0 0 0 QHPNMF+CMR12 paragraph
may 1040 348 1099 381 0 0 0 QHPNMF+CMR12 paragraph
have 1111 348 1175 381 0 0 0 QHPNMF+CMR12 paragraph
some 1185 348 1257 381 0 0 0 QHPNMF+CMR12 paragraph
interest. 1266 348 1382 381 0 0 0 QHPNMF+CMR12 paragraph
First, 248 388 325 421 0 0 0 QHPNMF+CMR12 paragraph
and 335 388 387 421 0 0 0 QHPNMF+CMR12 paragraph
more 396 388 468 421 0 0 0 QHPNMF+CMR12 paragraph
importantly, 476 388 651 421 0 0 0 QHPNMF+CMR12 paragraph
the 661 388 706 421 0 0 0 QHPNMF+CMR12 paragraph
technical 716 388 841 421 0 0 0 QHPNMF+CMR12 paragraph
estimates 850 388 982 421 0 0 0 QHPNMF+CMR12 paragraph
we 992 388 1028 421 0 0 0 QHPNMF+CMR12 paragraph
derive 1038 388 1123 421 0 0 0 QHPNMF+CMR12 paragraph
in 1132 388 1159 421 0 0 0 QHPNMF+CMR12 paragraph
