token X1 Y1 X2 Y2 R G B "font name" label
± 572 549 590 584 0 0 0 PIFTXN+CMSY7 paragraph
The 387 561 435 596 0 0 0 QDUEFP+SFRM1000 paragraph
notation 443 561 545 596 0 0 0 QDUEFP+SFRM1000 paragraph
x 554 568 572 596 0 0 0 JNBDEW+CMMIB10 paragraph
means 600 561 674 596 0 0 0 QDUEFP+SFRM1000 paragraph
the 684 561 722 596 0 0 0 QDUEFP+SFRM1000 paragraph
inner/outer 731 561 870 596 0 0 0 QDUEFP+SFRM1000 paragraph
limit 878 561 934 596 0 0 0 QDUEFP+SFRM1000 paragraph
at 944 561 969 596 0 0 0 QDUEFP+SFRM1000 paragraph
the 977 561 1015 596 0 0 0 QDUEFP+SFRM1000 paragraph
boundary 1023 561 1139 596 0 0 0 QDUEFP+SFRM1000 paragraph
of 1147 561 1171 596 0 0 0 QDUEFP+SFRM1000 paragraph
∂D. 1179 561 1227 596 0 0 0 EHUNII+CMMI10 paragraph
More 1238 561 1301 596 0 0 0 QDUEFP+SFRM1000 paragraph
precisely, 345 594 454 629 0 0 0 QDUEFP+SFRM1000 paragraph
for 464 594 497 629 0 0 0 QDUEFP+SFRM1000 paragraph
a 507 594 521 629 0 0 0 QDUEFP+SFRM1000 paragraph
function 530 594 630 629 0 0 0 QDUEFP+SFRM1000 paragraph
w 638 601 658 629 0 0 0 EHUNII+CMMI10 paragraph
deﬁned 668 594 754 629 0 0 0 QDUEFP+SFRM1000 paragraph
on 764 594 792 629 0 0 0 QDUEFP+SFRM1000 paragraph
Rd, 802 587 843 629 0 0 0 QDTWCG+MSBM10 paragraph
one 851 594 893 629 0 0 0 QDUEFP+SFRM1000 paragraph
has 903 594 942 629 0 0 0 QDUEFP+SFRM1000 paragraph
where 387 743 458 778 0 0 0 QDUEFP+SFRM1000 paragraph
ν 468 750 482 778 0 0 0 JNBDEW+CMMIB10 paragraph
is 494 743 512 778 0 0 0 QDUEFP+SFRM1000 paragraph
the 522 743 560 778 0 0 0 QDUEFP+SFRM1000 paragraph
outward 570 743 668 778 0 0 0 QDUEFP+SFRM1000 paragraph
normal 678 743 762 778 0 0 0 QDUEFP+SFRM1000 paragraph
unit 772 743 822 778 0 0 0 QDUEFP+SFRM1000 paragraph
vector 830 743 904 778 0 0 0 QDUEFP+SFRM1000 paragraph
of 913 743 936 778 0 0 0 QDUEFP+SFRM1000 paragraph
∂D. 944 743 992 778 0 0 0 EHUNII+CMMI10 paragraph
2) 345 776 370 811 0 0 0 QDUEFP+SFRM1000 paragraph
The 380 776 428 811 0 0 0 QDUEFP+SFRM1000 paragraph
boundary 436 776 552 811 0 0 0 QDUEFP+SFRM1000 paragraph
conditions 562 776 684 811 0 0 0 QDUEFP+SFRM1000 paragraph
over 694 776 744 811 0 0 0 QDUEFP+SFRM1000 paragraph
the 754 776 792 811 0 0 0 QDUEFP+SFRM1000 paragraph
skin 802 776 850 811 0 0 0 QDUEFP+SFRM1000 paragraph
are 860 776 898 811 0 0 0 QDUEFP+SFRM1000 paragraph
a 906 776 921 811 0 0 0 QDUEFP+SFRM1000 paragraph
bit 929 776 964 811 0 0 0 QDUEFP+SFRM1000 paragraph
more 974 776 1033 811 0 0 0 QDUEFP+SFRM1000 paragraph
complicated 1043 776 1187 811 0 0 0 QDUEFP+SFRM1000 paragraph
(see 1197 776 1243 811 0 0 0 QDUEFP+SFRM1000 paragraph
Fig- 1252 776 1301 811 0 0 0 QDUEFP+SFRM1000 paragraph
ure 345 811 385 844 0 0 0 QDUEFP+SFRM1000 paragraph
2). 393 811 425 844 0 0 0 QDUEFP+SFRM1000 paragraph
This 436 811 491 844 0 0 0 QDUEFP+SFRM1000 paragraph
is 499 811 517 844 0 0 0 QDUEFP+SFRM1000 paragraph
due 525 811 568 844 0 0 0 QDUEFP+SFRM1000 paragraph
to 577 811 602 844 0 0 0 QDUEFP+SFRM1000 paragraph
the 610 811 650 844 0 0 0 QDUEFP+SFRM1000 paragraph
fact 658 811 702 844 0 0 0 QDUEFP+SFRM1000 paragraph
that, 711 811 769 844 0 0 0 QDUEFP+SFRM1000 paragraph
compared 779 811 894 844 0 0 0 QDUEFP+SFRM1000 paragraph
to 903 811 927 844 0 0 0 QDUEFP+SFRM1000 paragraph
the 936 811 975 844 0 0 0 QDUEFP+SFRM1000 paragraph
water 984 811 1050 844 0 0 0 QDUEFP+SFRM1000 paragraph
which 1058 811 1128 844 0 0 0 QDUEFP+SFRM1000 paragraph
has 1136 811 1177 844 0 0 0 QDUEFP+SFRM1000 paragraph
a 1185 811 1199 844 0 0 0 QDUEFP+SFRM1000 paragraph
conduc- 1207 811 1301 844 0 0 0 QDUEFP+SFRM1000 paragraph
Figure 550 1384 630 1419 0 0 0 QDUEFP+SFRM1000 paragraph
2: 638 1384 659 1419 0 0 0 QDUEFP+SFRM1000 paragraph
Boundary 673 1384 790 1419 0 0 0 QDUEFP+SFRM1000 caption
conditions 800 1384 924 1419 0 0 0 QDUEFP+SFRM1000 caption
