token X1 Y1 X2 Y2 R G B "font name" label
GSW 901 191 964 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
dialects, 969 191 1060 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
but 1066 191 1101 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
the 1106 191 1139 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
only 1144 191 1194 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
electronic 1199 191 1308 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
version 1314 191 1395 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
available 1400 191 1500 224 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
to 901 224 922 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
us 931 224 956 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
were 962 224 1017 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
online 1023 224 1093 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
excerpts 1101 224 1192 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
in 1200 224 1222 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
Bernese.6 1228 222 1334 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
However, 1346 224 1452 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
this 1458 224 1500 257 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
is 901 257 921 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
not 927 257 964 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
translated 970 257 1078 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
from 1086 257 1139 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
High 1147 257 1204 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
German 1210 257 1300 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
but 1308 257 1343 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
from 1349 257 1404 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
a 1412 257 1424 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
Greek 1432 257 1500 292 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
text, 901 292 949 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
hence 964 292 1028 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
the 1042 292 1076 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
alignment 1088 292 1199 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
with 1212 292 1262 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
any 1275 292 1314 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
of 1328 292 1351 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
the 1362 292 1397 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
German 1410 292 1500 325 0 0 0 NPCTZH+NimbusRomNo9L-Regu paragraph
