token X1 Y1 X2 Y2 R G B "font name" label
YITP-SB-17-22 1278 268 1499 303 0 0 0 QIKWFJ+CMR12 paragraph
Soft 241 459 333 517 0 0 0 BCGSZE+CMR17 title
Graviton 350 459 555 517 0 0 0 BCGSZE+CMR17 title
Emission 572 459 778 517 0 0 0 BCGSZE+CMR17 title
at 795 459 843 517 0 0 0 BCGSZE+CMR17 title
High 860 459 969 517 0 0 0 BCGSZE+CMR17 title
and 986 459 1071 517 0 0 0 BCGSZE+CMR17 title
Low 1089 459 1184 517 0 0 0 BCGSZE+CMR17 title
Energies 1201 459 1395 517 0 0 0 BCGSZE+CMR17 title
in 1414 459 1456 517 0 0 0 BCGSZE+CMR17 title
Yukawa 523 530 702 587 0 0 0 BCGSZE+CMR17 title
and 719 530 804 587 0 0 0 BCGSZE+CMR17 title
Scalar 821 530 960 587 0 0 0 BCGSZE+CMR17 title
Theories 979 530 1174 587 0 0 0 BCGSZE+CMR17 title
Hualong 702 642 843 682 0 0 0 QIKWFJ+CMR12 author
Gervais 856 642 984 682 0 0 0 QIKWFJ+CMR12 author
C.N. 477 690 555 732 0 0 0 QIKWFJ+CMR12 paragraph
Yang 569 690 656 732 0 0 0 QIKWFJ+CMR12 paragraph
Institute 669 690 816 732 0 0 0 QIKWFJ+CMR12 paragraph
for 827 690 875 732 0 0 0 QIKWFJ+CMR12 paragraph
Theoretical 889 690 1081 732 0 0 0 QIKWFJ+CMR12 paragraph
Physics 1094 690 1220 732 0 0 0 QIKWFJ+CMR12 paragraph
and 479 741 542 781 0 0 0 QIKWFJ+CMR12 paragraph
Department 554 741 758 781 0 0 0 QIKWFJ+CMR12 paragraph
of 771 741 804 781 0 0 0 QIKWFJ+CMR12 paragraph
Physics 816 741 943 781 0 0 0 QIKWFJ+CMR12 paragraph
and 955 741 1018 781 0 0 0 QIKWFJ+CMR12 paragraph
Astronomy 1031 741 1218 781 0 0 0 QIKWFJ+CMR12 paragraph
Stony 341 792 440 831 0 0 0 QIKWFJ+CMR12 paragraph
Brook 452 792 555 831 0 0 0 QIKWFJ+CMR12 paragraph
University, 569 792 751 831 0 0 0 QIKWFJ+CMR12 paragraph
Stony 765 792 861 831 0 0 0 QIKWFJ+CMR12 paragraph
Brook, 875 792 989 831 0 0 0 QIKWFJ+CMR12 paragraph
NY 1003 792 1060 831 0 0 0 QIKWFJ+CMR12 paragraph
11794-3840 1074 792 1263 831 0 0 0 QIKWFJ+CMR12 paragraph
USA 1275 792 1356 831 0 0 0 QIKWFJ+CMR12 paragraph
May 734 869 809 908 0 0 0 QIKWFJ+CMR12 paragraph
29, 822 869 872 908 0 0 0 QIKWFJ+CMR12 paragraph
2020 885 869 963 908 0 0 0 QIKWFJ+CMR12 paragraph
Abstract 782 998 916 1029 0 0 0 QZKRDM+CMBX10 paragraph
We 326 1056 367 1084 0 0 0 SDOCMM+CMR10 abstract
study 377 1056 450 1084 0 0 0 SDOCMM+CMR10 abstract
corrections 459 1056 603 1084 0 0 0 SDOCMM+CMR10 abstract
to 612 1056 639 1084 0 0 0 SDOCMM+CMR10 abstract
the 647 1056 690 1084 0 0 0 SDOCMM+CMR10 abstract
soft 698 1056 746 1084 0 0 0 SDOCMM+CMR10 abstract
graviton 756 1056 865 1084 0 0 0 SDOCMM+CMR10 abstract
theorem 873 1056 982 1084 0 0 0 SDOCMM+CMR10 abstract
at 991 1056 1018 1084 0 0 0 SDOCMM+CMR10 abstract
all 1026 1056 1059 1084 0 0 0 SDOCMM+CMR10 abstract
loop 1067 1056 1125 1084 0 0 0 SDOCMM+CMR10 abstract
orders 1133 1056 1215 1084 0 0 0 SDOCMM+CMR10 abstract
in 1224 1056 1249 1084 0 0 0 SDOCMM+CMR10 abstract
