block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 0 700 191 811 219 P(Mi\D)
1 1 1 2 39 858 193 886 216 2,
1 1 1 3 11 903 192 976 219 P(Mi)
1 1 1 4 43 1024 193 1051 216 2
1 1 1 5 70 1529 209 1559 237 6)
1 1 2 1 23 700 228 811 256 P(MID)
1 1 2 2 68 859 230 878 249 2
1 1 2 3 2 878 229 976 256 PUM)
1 1 2 4 8 1024 227 1071 253 Zo’
1 1 2 5 92 1538 218 1549 231 °
2 1 1 1 95 668 218 1055 223 " "
3 1 1 1 95 668 217 1055 223 " "
4 1 1 1 95 668 220 1055 223 " "
5 1 1 1 95 668 222 1055 225 " "
6 1 1 1 91 639 211 659 231 R
7 1 1 1 93 178 291 239 315 Here,
7 1 1 2 65 252 289 427 317 P(M,)/P(Mo)
7 1 1 3 96 441 292 457 310 is
7 1 1 4 97 469 291 506 310 the
7 1 1 5 96 517 291 648 316 probability
7 1 1 6 96 659 292 715 310 ratio
7 1 1 7 96 726 290 757 310 for
7 1 1 8 96 769 291 805 310 the
7 1 1 9 96 817 293 858 310 two
7 1 1 10 96 870 291 952 310 models
7 1 1 11 96 965 298 977 310 a
7 1 1 12 96 988 292 1061 315 priori,
7 1 1 13 97 1074 291 1143 310 which
7 1 1 14 96 1154 292 1170 310 is
7 1 1 15 96 1182 291 1354 316 conventionally
7 1 1 16 96 1365 293 1396 310 set
7 1 1 17 96 1408 293 1432 310 to
7 1 1 18 95 1443 292 1510 316 unity;
7 1 1 19 97 1523 291 1560 310 the
7 1 2 1 91 153 323 250 342 evidence
7 1 2 2 91 263 323 283 342 Z
7 1 2 3 96 295 322 318 342 of
7 1 2 4 96 327 330 339 342 a
7 1 2 5 93 350 323 422 342 model
7 1 2 6 92 435 323 447 342 M
7 1 2 7 96 472 324 489 342 is
7 1 2 8 96 500 323 537 342 the
7 1 2 9 96 549 323 701 348 marginalized
7 1 2 10 96 712 323 827 342 likelihood
7 1 2 11 96 838 322 861 342 of
7 1 2 12 96 870 323 907 342 the
7 1 2 13 96 918 323 977 347 data,
7 1 2 14 96 990 324 1022 342 i.e.
7 1 2 15 96 1034 323 1071 342 the
7 1 2 16 96 1082 323 1214 348 probability
7 1 2 17 96 1224 322 1247 342 of
7 1 2 18 96 1256 323 1335 348 having
7 1 2 19 96 1346 323 1449 342 obtained
7 1 2 20 96 1460 323 1497 342 the
7 1 2 21 96 1508 323 1561 342 data
7 1 3 1 93 151 355 172 374 D
7 1 3 2 96 184 355 305 380 integrated
7 1 3 3 96 316 361 364 374 over
7 1 3 4 96 375 355 403 374 all
7 1 3 5 96 413 355 507 379 possible
7 1 3 6 96 517 355 589 374 values
7 1 3 7 96 600 354 623 374 of
7 1 3 8 96 631 355 668 374 the
7 1 3 9 96 679 355 751 374 model
7 1 3 10 96 761 357 894 379 parameters
7 1 3 11 76 905 355 926 374 0:
8 1 1 1 85 675 443 724 462 Z=
8 1 1 2 0 735 424 893 486 [conte
8 1 1 3 0 911 441 963 469 7@)
8 1 1 4 29 971 438 1035 467 do,
8 1 1 5 96 1529 441 1559 469 (6)
9 1 1 1 93 178 523 247 542 where
9 1 1 2 79 257 521 402 549 £(D|M(@)),
9 1 1 3 68 413 521 464 549 7(@)
9 1 1 4 92 476 523 518 542 and
9 1 1 5 92 528 523 549 542 D
9 1 1 6 96 559 530 601 547 are,
9 1 1 7 96 611 523 756 548 respectively,
9 1 1 8 96 766 523 803 542 the
9 1 1 9 95 813 523 928 542 likelihood
9 1 1 10 96 937 522 960 542 of
9 1 1 11 96 967 523 1004 542 the
9 1 1 12 96 1013 523 1072 547 data,
9 1 1 13 96 1082 523 1119 542 the
9 1 1 14 96 1128 524 1185 547 prior
9 1 1 15 96 1194 522 1218 542 of
9 1 1 16 96 1224 523 1261 542 the
9 1 1 17 96 1270 525 1403 547 parameters
9 1 1 18 96 1412 524 1434 542 in
9 1 1 19 96 1443 523 1480 542 the
9 1 1 20 96 1489 523 1561 542 model
9 1 2 1 96 151 555 194 574 and
9 1 2 2 96 205 555 242 574 the
9 1 2 3 96 253 555 422 580 dimensionality
9 1 2 4 96 438 550 462 584 of
9 1 2 5 96 470 555 507 574 the
9 1 2 6 96 518 557 640 579 parameter
9 1 2 7 96 652 561 720 580 space.
9 1 2 8 96 738 555 762 574 In
9 1 2 9 96 773 555 816 574 this
9 1 2 10 96 827 555 891 579 work,
9 1 2 11 96 903 562 933 574 we
9 1 2 12 96 944 555 986 574 will
9 1 2 13 96 997 561 1035 574 use
9 1 2 14 7 1046 555 1081 578 MM,
9 1 2 15 95 1095 555 1138 574 and
9 1 2 16 59 1149 555 1185 578 Mo
9 1 2 17 87 1198 555 1311 574 to_denote
9 1 2 18 96 1322 555 1359 574 the
9 1 2 19 96 1370 555 1452 574 feature
9 1 2 20 93 1464 555 1507 574 and
9 1 2 21 92 1518 554 1560 574 fea-
9 1 3 1 92 151 587 240 606 tureless
9 1 3 2 91 250 586 334 607 ACDM
9 1 3 3 0 344 587 494 606 models]?|the
9 1 3 4 96 504 587 654 612 cosmological
9 1 3 5 96 664 589 785 611 parameter
9 1 3 6 96 795 593 871 612 ranges
9 1 3 7 96 880 593 911 606 we
9 1 3 8 96 921 587 1007 606 studied
9 1 3 9 96 1017 594 1052 606 are
9 1 3 10 96 1063 587 1126 606 listed
9 1 3 11 96 1136 587 1158 606 in
9 1 3 12 28 1167 575 1238 620 Tabf]}
9 1 3 13 96 1248 586 1298 606 And
9 1 3 14 96 1308 587 1345 606 the
9 1 3 15 96 1355 587 1561 606 multidimensional
9 1 4 1 96 151 618 281 643 integration
9 1 4 2 96 290 619 312 637 in
9 1 4 3 95 321 618 359 643 Eq.
9 1 4 4 85 371 613 402 649 @
9 1 4 5 96 412 624 445 637 was
9 1 4 6 96 465 618 562 642 sampled
9 1 4 7 96 571 619 606 637 via
9 1 4 8 95 615 618 651 637 the
9 1 4 9 96 661 618 807 637 multi-modal
9 1 4 10 96 816 618 1003 642 implementation
9 1 4 11 96 1012 617 1035 637 of
9 1 4 12 96 1042 618 1079 637 the
9 1 4 13 96 1089 618 1164 637 nested
9 1 4 14 96 1173 618 1280 643 sampling
9 1 4 15 93 1289 618 1405 643 algorithm
9 1 4 16 92 1414 618 1560 637 MULTINEST
10 1 1 1 95 422 554 461 574 " "
10 1 2 1 95 423 575 465 595 "  "
11 1 1 1 95 683 704 1029 707 " "
12 1 1 1 95 683 710 1029 713 " "
13 1 1 1 95 683 746 1029 750 " "
14 1 1 1 95 683 961 1029 964 " "
15 1 1 1 95 683 966 1029 969 " "
16 1 1 1 95 683 1074 1029 1077 " "
17 1 1 1 95 683 1080 1029 1083 " "
18 1 1 1 95 814 711 818 1158 " "
19 1 1 1 92 691 721 805 738 Parameter
19 1 1 2 92 820 721 888 743 |Range
19 1 1 3 95 899 720 955 744 (min,
19 1 1 4 95 966 720 1020 744 max)
19 1 2 1 33 721 753 773 778 Qh?
19 1 2 2 96 849 756 920 781 (0.005,
19 1 2 3 93 929 757 992 780 0.100)
19 1 3 1 23 721 789 773 813 Qn?
19 1 3 2 95 862 792 920 816 (0.01,
19 1 3 3 95 930 792 980 816 0.99)
19 1 4 1 20 717 828 777 848 1000.
19 1 4 2 96 868 828 914 852 (0.5,
19 1 4 3 96 922 828 973 852 10.0)
19 1 5 1 67 726 870 769 884 Treio
19 1 5 2 96 862 863 920 887 (0.01,
19 1 5 3 96 929 863 980 887 0.80)
19 1 6 1 91 735 906 758 920 Ns
19 1 6 2 96 875 899 920 923 (0.9,
19 1 6 3 96 929 899 966 923 1.1)
19 1 7 1 0 689 927 805 966 In(10*°.A3)
19 1 7 2 93 875 935 920 959 (2.7,
19 1 7 3 93 931 935 967 959 4.0)
19 1 8 1 92 739 978 757 995 B
19 1 8 2 90 875 977 940 1001 (—0.2,
19 1 8 3 96 947 977 966 1001 0)
19 1 9 1 25 728 1012 767 1034 InB
19 1 9 2 93 885 1011 910 1036 (0,
19 1 9 3 93 918 1012 957 1036 7.5)
19 1 10 1 8 707 1044 787 1077 In(—70)
19 1 10 2 92 875 1048 920 1072 (4.3,
19 1 10 3 92 931 1048 966 1072 6.0)
19 1 11 1 95 151 1111 236 1129 TABLE
19 1 11 2 91 249 1112 262 1129 I.
19 1 11 3 91 286 1112 327 1129 List
19 1 11 4 96 340 1111 361 1129 of
19 1 11 5 96 371 1112 405 1129 the
19 1 11 6 96 417 1114 540 1134 parameters
19 1 11 7 96 552 1112 601 1129 used
19 1 11 8 95 613 1112 633 1129 in
19 1 11 9 96 645 1112 679 1129 the
19 1 11 10 96 691 1112 811 1129 multimodal
19 1 11 11 96 830 1112 900 1129 nested
19 1 11 12 96 912 1112 1016 1134 sampling.
19 1 11 13 96 1037 1112 1117 1129 Besides
19 1 11 14 96 1129 1112 1185 1129 these
19 1 11 15 96 1197 1114 1326 1134 parameters,
19 1 11 16 96 1340 1118 1367 1129 we
19 1 11 17 96 1380 1112 1421 1129 also
19 1 11 18 96 1433 1112 1509 1134 sample
19 1 11 19 96 1521 1112 1560 1129 and
19 1 12 1 92 151 1141 276 1163 marginalise
19 1 12 2 96 286 1147 331 1158 over
19 1 12 3 96 341 1141 375 1158 the
19 1 12 4 96 386 1140 476 1158 fourteen
19 1 12 5 95 486 1141 580 1158 nuisance
19 1 12 6 96 590 1143 712 1163 parameters
19 1 12 7 96 723 1140 744 1158 of
19 1 12 8 96 752 1141 786 1158 the
19 1 12 9 96 797 1141 871 1158 Planck
19 1 12 10 96 881 1141 988 1158 likelihood
19 1 12 11 95 998 1141 1038 1158 and
19 1 12 12 95 1048 1147 1085 1158 one
19 1 12 13 96 1095 1141 1138 1158 bias
19 1 12 14 96 1148 1143 1261 1163 parameter
19 1 12 15 96 1271 1140 1292 1158 of
19 1 12 16 93 1300 1141 1335 1158 the
19 1 12 17 92 1345 1141 1436 1163 WiggleZ
19 1 12 18 95 1447 1141 1559 1158 likelihood.
20 1 1 1 96 151 1170 185 1187 We
20 1 1 2 96 195 1170 244 1187 have
20 1 1 3 93 254 1170 344 1192 sampled
20 1 1 4 90 354 1170 372 1187 B
20 1 1 5 96 383 1176 409 1192 up
20 1 1 6 90 419 1172 441 1187 to
20 1 1 7 90 452 1170 508 1189 —0.5,
20 1 1 8 96 519 1170 555 1187 but
20 1 1 9 96 566 1170 650 1192 nothing
20 1 1 10 96 660 1170 776 1192 interesting
20 1 1 11 96 786 1176 825 1187 was
20 1 1 12 96 835 1169 897 1187 found
20 1 1 13 96 907 1170 986 1192 beyond
20 1 1 14 96 996 1170 1030 1187 the
20 1 1 15 96 1040 1176 1103 1192 upper
20 1 1 16 96 1113 1170 1169 1187 value
20 1 1 17 97 1179 1170 1232 1187 cited
20 1 1 18 96 1242 1170 1262 1187 in
20 1 1 19 96 1272 1170 1312 1187 this
20 1 1 20 96 1321 1170 1381 1187 table.
21 1 1 1 96 178 1232 224 1251 The
21 1 1 2 96 236 1232 341 1257 Bayesian
21 1 1 3 96 353 1232 460 1256 evidence,
21 1 1 4 96 473 1232 511 1256 Eq.
21 1 1 5 35 522 1222 565 1266 (6.
21 1 1 6 96 578 1238 686 1251 measures
21 1 1 7 93 697 1232 734 1251 the
21 1 1 8 92 746 1232 884 1257 predictivity
21 1 1 9 96 895 1231 918 1251 of
21 1 1 10 96 928 1239 940 1251 a
21 1 1 11 96 952 1232 1029 1251 model.
21 1 1 12 96 1048 1232 1094 1251 The
21 1 1 13 96 1105 1232 1195 1257 integral
21 1 1 14 96 1207 1232 1224 1251 is
21 1 1 15 96 1235 1232 1308 1257 bigger
21 1 1 16 96 1319 1232 1356 1251 the
21 1 1 17 96 1368 1239 1427 1251 more
21 1 1 18 96 1439 1234 1527 1251 amount
21 1 1 19 96 1540 1232 1563 1251 of
21 1 2 1 96 151 1264 266 1283 likelihood
21 1 2 2 96 278 1271 335 1283 mass
21 1 2 3 96 346 1263 393 1283 falls
21 1 2 4 96 405 1264 473 1283 inside
21 1 2 5 96 484 1265 567 1289 regions
21 1 2 6 96 579 1264 632 1283 with
21 1 2 7 96 643 1264 774 1283 substantial
21 1 2 8 96 785 1265 842 1288 prior
21 1 2 9 96 853 1264 988 1289 probability.
21 1 2 10 96 1006 1264 1052 1283 The
21 1 2 11 96 1064 1264 1165 1283 evidence
21 1 2 12 96 1176 1265 1193 1283 is
21 1 2 13 96 1205 1264 1315 1288 penalised
21 1 2 14 96 1326 1264 1354 1289 by
21 1 2 15 96 1366 1264 1403 1283 the
21 1 2 16 92 1414 1264 1499 1283 volume
21 1 2 17 86 1511 1264 1528 1284 V
21 1 2 18 96 1540 1264 1563 1283 of
21 1 3 1 96 151 1296 188 1315 the
21 1 3 2 95 199 1298 320 1320 parameter
21 1 3 3 96 331 1303 395 1320 space
21 1 3 4 96 406 1296 493 1315 allowed
21 1 3 5 97 504 1296 532 1321 by
21 1 3 6 97 543 1296 580 1315 the
21 1 3 7 96 602 1296 672 1321 theory,
21 1 3 8 96 684 1296 741 1315 since
21 1 3 9 96 752 1296 789 1315 the
21 1 3 10 96 800 1296 857 1320 prior
21 1 3 11 96 869 1296 953 1321 density
21 1 3 12 96 964 1302 1014 1321 goes
21 1 3 13 96 1025 1296 1116 1321 roughly
21 1 3 14 67 1127 1296 1167 1315 like
21 1 3 15 67 1204 1305 1222 1311 " ~"
21 1 3 16 49 1233 1291 1286 1316 V~!.
21 1 3 17 97 1303 1296 1327 1315 In
21 1 3 18 96 1337 1298 1395 1320 turn,
21 1 3 19 96 1407 1296 1444 1315 the
21 1 3 20 96 1456 1296 1561 1321 Bayesian
21 1 4 1 96 151 1328 206 1346 ratio
21 1 4 2 96 219 1327 333 1351 quantifies
21 1 4 3 96 345 1327 383 1346 the
21 1 4 4 93 395 1327 483 1346 relative
21 1 4 5 92 496 1327 634 1352 predictivity
21 1 4 6 96 646 1334 658 1346 of
21 1 4 7 96 679 1329 721 1346 two
21 1 4 8 95 734 1327 816 1346 models
21 1 4 9 96 829 1328 891 1352 given
21 1 4 10 95 904 1334 916 1346 a
21 1 4 11 95 944 1329 981 1346 data
21 1 4 12 96 994 1329 1032 1346 set:
21 1 4 13 96 1052 1326 1068 1346 if
21 1 4 14 96 1079 1328 1106 1346 its
21 1 4 15 95 1119 1327 1180 1346 value
21 1 4 16 95 1193 1328 1210 1346 is
21 1 4 17 96 1223 1327 1286 1346 much
21 1 4 18 96 1298 1327 1383 1346 smaller
21 1 4 19 96 1396 1327 1450 1346 than
21 1 4 20 96 1462 1333 1509 1351 one,
21 1 4 21 96 1523 1327 1561 1346 the
21 1 5 1 96 151 1359 222 1378 model
21 1 5 2 81 234 1359 270 1382 Mp
21 1 5 3 96 283 1360 300 1378 is
21 1 5 4 96 312 1366 324 1378 a
21 1 5 5 96 335 1366 393 1378 more
21 1 5 6 96 405 1359 468 1384 likely
21 1 5 7 95 479 1359 618 1383 explanation
21 1 5 8 96 629 1358 652 1378 of
21 1 5 9 96 661 1359 698 1378 the
21 1 5 10 96 710 1359 762 1378 data
21 1 5 11 96 773 1359 828 1378 than
21 1 5 12 96 839 1359 876 1378 the
21 1 5 13 95 887 1359 959 1378 model
21 1 5 14 88 970 1359 1014 1383 Mj,
21 1 5 15 95 1027 1359 1070 1378 and
21 1 5 16 96 1081 1360 1127 1378 vice
21 1 5 17 96 1138 1365 1205 1378 versa.
21 1 5 18 96 1222 1359 1246 1378 In
21 1 5 19 93 1268 1359 1294 1378 the
21 1 5 20 92 1306 1358 1432 1383 frequentist
21 1 5 21 96 1445 1359 1559 1384 approach,
21 1 6 1 96 151 1391 194 1410 this
21 1 6 2 96 206 1392 223 1410 is
21 1 6 3 96 236 1391 373 1415 comparable
21 1 6 4 95 385 1393 408 1410 to
21 1 6 5 95 420 1391 457 1410 the
21 1 6 6 96 470 1392 564 1410 increase
21 1 6 7 93 576 1398 589 1410 of
21 1 6 8 83 608 1398 658 1415 p-va!
21 1 6 9 0 667 1380 722 1424 ued]
21 1 6 10 96 729 1391 770 1410 due
21 1 6 11 96 783 1393 806 1410 to
21 1 6 12 93 818 1391 855 1410 the
21 1 6 13 92 869 1391 1036 1410 look-elsewhere
21 1 6 14 96 1050 1390 1115 1416 effect.
21 1 6 15 96 1136 1391 1174 1410 For
21 1 6 16 96 1187 1391 1291 1415 example,
21 1 6 17 96 1305 1392 1327 1410 in
21 1 6 18 96 1339 1391 1428 1415 particle
21 1 6 19 96 1441 1391 1532 1416 physics,
21 1 6 20 96 1546 1391 1563 1410 if
