block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 95 201 148 221 162 30
1 1 1 2 92 458 147 576 162 CHEN-YUN
1 1 1 3 93 585 147 627 165 LIN,
1 1 1 4 92 636 147 692 162 ARIN
1 1 1 5 91 701 147 818 165 MINASIAN,
1 1 1 6 96 828 147 867 161 XIN
1 1 1 7 96 876 147 965 162 JESSICA
1 1 1 8 96 975 147 1003 165 QI,
1 1 1 9 93 1013 147 1060 161 AND
1 1 1 10 91 1070 147 1196 162 HAU-TIENG
1 1 1 11 96 1205 147 1242 162 WU
2 1 1 1 95 457 300 812 506 "  "
2 1 1 2 95 603 462 812 506 " "
2 1 2 1 95 268 506 807 673 "    "
2 1 2 2 95 682 506 812 512 " "
2 1 3 1 95 268 982 1032 1089 "    "
3 1 1 1 36 532 470 569 496 NS
3 1 1 2 47 617 473 662 505 apg,
3 1 1 3 8 689 477 740 502 i
4 1 1 1 41 575 496 599 514 oe
5 1 1 1 95 846 210 1242 608 " "
6 1 1 1 91 842 620 869 643 (b)
6 1 1 2 96 881 622 937 642 Noisy
6 1 1 3 96 947 622 1012 642 image,
6 1 1 4 96 1023 621 1086 638 PSNR
6 1 1 5 94 1096 628 1112 635 =
6 1 1 6 96 1124 622 1180 641 13.55,
6 1 1 7 95 1192 621 1239 638 SNR
6 1 2 1 92 841 655 856 662 =
6 1 2 2 92 866 649 906 665 5.23
7 1 1 1 4 778 959 791 976 W
7 1 1 2 0 799 954 890 991 Soy,
7 1 1 3 26 889 961 934 979 24M
8 1 1 1 32 902 990 920 1025 Es
8 1 1 2 56 982 996 1003 1012 ay
9 1 1 1 95 913 781 1442 1089 "   "
10 1 1 1 92 244 1101 269 1124 (c)
10 1 1 2 92 284 1103 358 1122 NLEM,
10 1 1 3 96 374 1102 438 1119 PSNR
10 1 1 4 95 453 1109 469 1116 =
10 1 1 5 95 485 1103 543 1122 25.68,
10 1 1 6 96 561 1102 609 1119 SNR
10 1 1 7 92 624 1109 640 1116 =
10 1 1 8 89 652 1101 680 1124 (d)
10 1 1 9 92 693 1103 785 1123 VNLEM,
10 1 1 10 93 798 1102 889 1119 PSNR
10 1 1 11 96 870 1097 884 1128 =
10 1 1 12 96 902 1103 959 1122 25.48,
10 1 1 13 96 973 1102 1048 1119 SNR
10 1 1 14 95 1033 1097 1047 1128 =
10 1 1 15 19 1061 1101 1085 1124 (ec)
10 1 1 16 92 1097 1102 1233 1124 VNLEM-DD,
10 1 1 17 96 1243 1102 1332 1119 PSNR
10 1 1 18 96 1312 1097 1326 1128 =
10 1 1 19 96 1342 1103 1400 1122 25.54,
10 1 1 20 76 1411 1102 1458 1119 SNR.
10 1 2 1 93 244 1131 300 1150 17.36,
10 1 2 2 92 310 1130 367 1147 FSIM
10 1 2 3 95 377 1137 393 1144 =
10 1 2 4 96 403 1131 455 1147 0.952
10 1 2 5 93 652 1131 709 1150 17.16,
10 1 2 6 91 719 1130 802 1147 FSIM
10 1 2 7 96 785 1126 798 1156 =
10 1 2 8 95 811 1131 864 1147 0.944
10 1 2 9 89 1060 1137 1076 1139 =
10 1 2 10 92 1087 1131 1143 1150 17.21,
10 1 2 11 91 1154 1130 1236 1147 FSIM
10 1 2 12 96 1218 1126 1231 1156 =
10 1 2 13 95 1246 1131 1298 1147 0.943
11 1 1 1 90 255 1562 260 1583 )
11 1 1 2 90 272 1562 346 1583 NLEM,
11 1 1 3 95 356 1562 458 1582 difference,
11 1 1 4 96 468 1562 540 1579 SOB
11 1 1 5 96 526 1558 537 1587 =
11 1 1 6 96 550 1563 602 1579 0.033
11 1 1 7 91 658 1561 684 1584 (g)
11 1 1 8 92 695 1563 787 1582 VNLEM,
11 1 1 9 96 797 1562 899 1582 difference,
11 1 1 10 96 909 1562 955 1579 SOB
11 1 1 11 96 965 1569 981 1576 =
11 1 1 12 46 991 1563 1043 1579 0.042
11 1 1 13 83 1072 1561 1099 1584 (h)
11 1 1 14 91 1117 1563 1253 1582 VNLEM-DD,
11 1 1 15 96 1277 1562 1379 1582 difference,
11 1 1 16 96 1405 1562 1451 1579 SOB
11 1 1 17 95 1475 1569 1491 1576 =
11 1 2 1 96 1071 1590 1123 1606 0.044
12 1 1 1 39 1044 1238 1053 1244 ry
13 1 1 1 96 640 1655 732 1675 FIGURE
13 1 1 2 95 746 1656 780 1674 11.
13 1 1 3 96 797 1655 902 1680 Example
13 1 1 4 96 912 1655 931 1674 4:
13 1 1 5 96 946 1655 983 1675 the
13 1 1 6 96 994 1655 1060 1675 clock.
14 1 1 1 96 234 1747 324 1772 Second,
14 1 1 2 96 334 1748 439 1773 although
14 1 1 3 96 446 1748 484 1768 the
14 1 1 4 96 492 1747 596 1768 manifold
14 1 1 5 95 604 1748 676 1768 model
14 1 1 6 96 684 1748 723 1768 has
14 1 1 7 96 731 1748 786 1768 been
14 1 1 8 95 794 1748 871 1773 widely
14 1 1 9 96 879 1748 982 1773 accepted
14 1 1 10 96 990 1748 1012 1767 in
14 1 1 11 96 1020 1748 1057 1768 the
14 1 1 12 96 1066 1747 1122 1772 field,
14 1 1 13 96 1132 1748 1175 1768 and
14 1 1 14 96 1183 1754 1222 1768 our
14 1 1 15 96 1231 1747 1346 1773 algorithm
14 1 1 16 96 1354 1748 1371 1768 is
14 1 1 17 96 1380 1748 1425 1768 also
14 1 1 18 96 1432 1747 1499 1768 based
14 1 2 1 96 200 1787 229 1801 on
14 1 2 2 96 240 1781 278 1801 the
14 1 2 3 96 290 1780 394 1801 manifold
14 1 2 4 96 406 1783 521 1805 structure,
14 1 2 5 96 535 1781 552 1800 it
14 1 2 6 96 565 1781 582 1801 is
14 1 2 7 96 594 1781 699 1806 certainly
14 1 2 8 96 711 1781 812 1806 arguable
14 1 2 9 94 825 1780 842 1800 if
14 1 2 10 94 852 1781 874 1800 in
14 1 2 11 96 886 1781 971 1806 general
14 1 2 12 96 983 1787 996 1801 a
14 1 2 13 96 1008 1781 1074 1806 patch
14 1 2 14 96 1086 1787 1149 1806 space
14 1 2 15 96 1161 1781 1225 1801 could
14 1 2 16 96 1237 1781 1264 1801 be
14 1 2 17 96 1276 1781 1322 1801 well
14 1 2 18 96 1335 1780 1499 1806 approximated
14 1 3 1 96 200 1814 229 1839 by
14 1 3 2 95 242 1820 255 1834 a
14 1 3 3 96 268 1813 379 1834 manifold.
14 1 3 4 96 404 1813 440 1834 On
14 1 3 5 96 453 1820 493 1834 one
14 1 3 6 96 507 1814 572 1838 hand,
14 1 3 7 96 588 1820 618 1834 we
14 1 3 8 96 632 1814 686 1834 need
14 1 3 9 96 700 1816 723 1834 to
14 1 3 10 96 737 1814 834 1834 consider
14 1 3 11 96 848 1820 861 1834 a
14 1 3 12 96 874 1820 933 1834 more
14 1 3 13 96 947 1814 1032 1839 general
14 1 3 14 96 1045 1814 1118 1834 model
14 1 3 15 96 1131 1814 1186 1834 than
14 1 3 16 95 1198 1814 1236 1834 the
14 1 3 17 95 1250 1813 1303 1834 fiber
14 1 3 18 95 1317 1814 1404 1838 bundle;
14 1 3 19 96 1420 1820 1448 1833 on
14 1 3 20 96 1462 1814 1499 1834 the
14 1 4 1 96 200 1848 263 1868 other
14 1 4 2 96 274 1848 340 1872 hand,
14 1 4 3 97 353 1847 385 1868 for
14 1 4 4 96 397 1847 495 1868 different
