block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 96 376 361 433 382 The
1 1 1 2 96 447 361 514 382 New
1 1 1 3 96 528 361 600 382 York
1 1 1 4 96 615 361 705 382 Times
1 1 1 5 95 718 361 778 382 Here
1 1 1 6 96 790 368 823 382 we
1 1 1 7 95 836 361 909 382 found
1 1 1 8 95 922 368 1047 382 numerous
1 1 1 9 96 1060 361 1196 388 duplicated
1 1 1 10 96 1209 361 1322 382 branches
1 1 2 1 96 328 400 352 420 in
1 1 2 2 96 364 399 404 420 the
1 1 2 3 96 417 399 569 420 constructed
1 1 2 4 93 581 398 646 421 DAG
1 1 2 5 92 661 398 722 427 (e.g.,
1 1 2 6 96 736 399 771 420 for
1 1 2 7 96 783 399 895 425 research,
1 1 2 8 96 909 399 1039 425 television,
1 1 2 9 96 1053 399 1186 426 education,
1 1 2 10 96 1200 399 1321 426 medicine,
1 1 3 1 96 328 436 423 457 defence
1 1 3 2 96 437 436 484 457 and
1 1 3 3 96 497 436 601 463 military
1 1 3 4 95 614 434 706 464 forces).
1 1 3 5 96 728 436 784 457 This
1 1 3 6 96 798 436 912 457 indicates
1 1 3 7 96 926 436 979 457 that
1 1 3 8 96 993 436 1028 457 for
1 1 3 9 96 1041 436 1107 457 these
1 1 3 10 96 1120 437 1203 463 topics,
1 1 3 11 93 1218 439 1264 457 two
1 1 3 12 92 1277 436 1322 457 dis-
1 1 4 1 96 328 475 388 495 tinct
1 1 4 2 96 403 476 450 495 sets
1 1 4 3 96 465 474 490 495 of
1 1 4 4 96 502 477 554 501 tags
1 1 4 5 96 568 481 627 495 were
1 1 4 6 96 641 474 699 495 used
1 1 4 7 96 713 475 737 495 in
1 1 4 8 96 751 474 854 501 parallel.
1 1 4 9 96 879 474 929 495 The
1 1 4 10 96 944 473 1009 496 DAG
1 1 4 11 96 1024 475 1043 495 is
1 1 4 12 96 1058 474 1127 495 much
1 1 4 13 96 1141 474 1185 495 less
1 1 4 14 96 1199 474 1323 501 organised
1 1 5 1 96 328 512 387 533 than
1 1 5 2 96 398 512 451 533 that
1 1 5 3 96 463 512 488 533 of
1 1 5 4 96 497 512 537 533 the
1 1 5 5 96 549 512 639 539 Spiegel
1 1 5 6 96 651 512 698 533 and
1 1 5 7 96 709 512 734 533 of
1 1 5 8 96 742 512 783 533 the
1 1 5 9 96 795 512 924 534 Guardian.
1 1 5 10 96 941 512 1016 533 There
1 1 5 11 96 1028 519 1066 533 are
1 1 5 12 96 1077 513 1104 534 31
1 1 5 13 93 1117 512 1217 533 isolated
1 1 5 14 92 1228 519 1322 539 compo-
1 1 6 1 96 328 551 403 576 nents,
1 1 6 2 96 417 552 478 570 most
1 1 6 3 96 491 549 516 570 of
1 1 6 4 96 525 549 591 570 them
1 1 6 5 96 603 549 746 576 correspond
1 1 6 6 96 757 552 783 570 to
1 1 6 7 96 794 556 838 570 one
1 1 6 8 96 850 549 929 570 theme
1 1 6 9 92 943 548 995 577 (e.g.
1 1 6 10 37 1012 547 1186 577 """Basebal1l”)."
1 1 6 11 96 1203 549 1253 570 The
1 1 6 12 96 1265 550 1322 570 sizes
1 1 7 1 96 328 587 353 608 of
1 1 7 2 96 363 587 404 608 the
1 1 7 3 96 416 590 571 614 components
1 1 7 4 96 583 588 657 608 varies
1 1 7 5 96 669 587 730 608 from
1 1 7 6 96 742 588 785 609 898
1 1 7 7 96 797 589 823 608 to
1 1 7 8 96 836 588 856 614 2,
1 1 7 9 96 870 587 917 608 and
1 1 7 10 96 929 587 995 608 there
1 1 7 11 96 1007 588 1026 608 is
1 1 7 12 96 1039 594 1052 608 a
