block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 95 604 374 669 393 Table
1 1 1 2 95 680 374 698 394 3:
1 1 1 3 96 714 374 849 393 Extracted
1 1 1 4 96 861 374 950 393 triadic
1 1 1 5 96 963 374 1080 399 energies.
2 1 1 1 95 1027 418 1081 419 " "
3 1 1 1 95 201 473 1465 474 " "
4 1 1 1 96 217 406 278 431 Type
4 1 1 2 95 289 405 312 425 of
4 1 1 3 96 320 406 377 425 triad
4 1 1 4 96 472 406 535 425 Total
4 1 1 5 96 545 406 677 431 degeneracy
4 1 1 6 53 972 406 1018 425 —In
4 1 1 7 9 1028 403 1078 438 ED
4 1 1 8 92 1093 415 1111 421 =
4 1 1 9 52 1122 406 1165 430 BE,
4 1 1 10 47 1176 406 1249 427 +InZ
4 2 1 1 96 460 443 517 463 EVE
4 2 1 2 96 611 442 666 463 Cold
4 2 1 3 95 676 443 726 463 War
4 2 1 4 95 751 437 766 473 |
4 2 1 5 96 772 443 829 463 EVE
4 2 1 6 89 841 441 914 469 (SOV)
4 2 1 7 93 951 443 1008 463 EVE
4 2 1 8 94 1021 441 1100 469 (+200)
4 2 1 9 88 1137 443 1282 462 Middle-East
4 2 1 10 44 1309 437 1318 473 =
4 2 1 11 67 1325 442 1380 463 Cold
4 2 1 12 96 1390 443 1440 463 War
4 2 2 1 0 217 477 243 497 A
4 2 2 2 0 257 476 343 504 [f+]
4 2 2 3 80 385 463 405 508 |
4 2 2 4 0 413 476 564 503 g(2a)=525
4 2 2 5 0 599 477 736 504 " g(Ba)=12"
4 2 2 6 81 753 463 765 508 |
4 2 2 7 50 779 478 909 498 9624033
4 2 2 8 30 961 478 1091 498 9.5240.18
4 2 2 9 43 1185 478 1233 498 TAT
4 2 2 10 91 1317 479 1364 498 6.38
4 2 2 11 82 1373 478 1447 498 £0.49
4 2 3 1 77 217 509 342 537 B:[---]
4 2 3 2 92 381 496 397 541 |
4 2 3 3 0 412 509 564 537 g(Bp)=343
4 2 3 4 7 606 509 729 537 g(Ep)=1
4 2 3 5 94 745 496 761 541 |
4 2 3 6 0 780 511 909 531 7.414009
4 2 3 7 33 962 511 1092 531 " 7.26+0.07"
4 2 3 8 56 1186 512 1232 530 211
4 2 3 9 95 1317 511 1364 531 3.24
4 2 3 10 78 1376 520 1382 530 +
4 2 3 11 78 1400 512 1447 531 0.39
4 2 4 1 60 217 542 344 570 D:[+--]
4 2 4 2 89 381 530 400 574 |
4 2 4 3 2 412 543 565 569 g(2p)=735
4 2 4 4 35 605 543 731 570 g(Ep)=6
4 2 4 5 90 744 530 763 574 |
4 2 4 6 73 780 544 909 564 7.3040.04
4 2 4 7 66 962 544 1008 564 7.26
4 2 4 8 69 1044 544 1091 564 £0.03
4 2 4 9 96 1187 545 1233 564 1.80
4 2 4 10 94 1317 544 1364 564 4.25
4 2 4 11 79 1373 553 1391 563 +
4 2 4 12 79 1400 544 1448 564 0.40
4 2 5 1 82 218 576 242 597 C:
4 2 5 2 96 257 575 281 603 [+
4 2 5 3 96 291 580 308 598 +
4 2 5 4 95 319 575 343 603 +]
4 2 5 5 47 412 575 484 603 g(Ec)
4 2 5 6 82 496 586 514 592 =
4 2 5 7 82 526 578 564 597 125
4 2 5 8 41 606 575 678 603 9(Ec)
4 2 5 9 92 690 577 730 597 =8
4 2 5 10 66 779 577 827 597 6.17
4 2 5 11 46 835 586 853 596 +
4 2 5 12 46 862 578 909 597 0.18
4 2 5 13 96 961 577 1008 597 6.45
4 2 5 14 90 1017 586 1035 596 +
4 2 5 15 90 1044 577 1092 597 0.14
4 2 5 16 96 1187 577 1233 597 1.06
4 2 5 17 93 1318 577 1364 596 2.24
4 2 5 18 96 1373 586 1391 596 +
4 2 5 19 96 1400 577 1447 597 0.06
5 1 1 1 95 271 547 274 598 " "
6 1 1 1 95 843 479 845 596 " "
7 1 1 1 96 201 638 247 657 The
7 1 1 2 96 255 638 331 657 triadic
7 1 1 3 95 339 639 433 663 energies
7 1 1 4 96 441 638 484 657 and
7 1 1 5 96 492 638 660 663 corresponding
7 1 1 6 96 667 644 724 657 error
7 1 1 7 96 732 638 781 657 bars
7 1 1 8 96 790 645 825 657 are
7 1 1 9 54 833 638 861 657 ob’
7 1 2 1 77 201 672 244 696 BE;
7 1 2 2 0 255 672 304 693 +In
7 1 2 3 92 317 666 330 703 Z
7 1 2 4 96 351 671 382 691 for
7 1 2 5 96 394 672 431 691 the
7 1 2 6 96 443 672 543 691 alliances
7 1 2 7 96 557 670 621 698 (SOV
7 1 2 8 96 633 672 676 691 and
7 1 2 9 96 688 671 758 698 +200)
7 1 2 10 96 771 673 793 691 in
7 1 2 11 96 805 672 861 691 EVE
8 1 1 1 96 200 705 354 724 international
8 1 1 2 96 364 705 408 724 rela
9 1 1 1 96 200 795 277 814 tacked
9 1 1 2 93 285 795 328 814 and
9 1 1 3 84 337 795 370 815 N3
9 1 1 4 96 379 794 414 814 fell
9 1 1 5 96 422 797 484 820 apart
9 1 1 6 96 494 795 571 820 during
9 1 1 7 96 579 795 616 814 the
9 1 1 8 96 625 794 731 820 following
9 1 1 9 96 740 795 832 814 months.
9 1 2 1 96 201 828 247 847 The
9 1 2 2 96 256 828 345 853 gradual
9 1 2 3 96 354 828 518 853 disintegration
9 1 2 4 93 527 827 550 847 of
9 1 2 5 91 557 828 589 848 N3
9 1 2 6 96 599 829 615 847 is
9 1 2 7 96 624 827 724 847 reflected
9 1 2 8 96 733 829 755 847 in
9 1 2 9 92 764 835 776 847 a
9 1 2 10 92 785 835 833 847 con-
9 1 3 1 96 200 862 288 880 tinuous
9 1 3 2 96 298 862 392 880 increase
9 1 3 3 96 403 860 426 880 of
9 1 3 4 96 434 863 524 886 entropy
9 1 3 5 96 536 860 604 887 (more
9 1 3 6 95 614 861 755 880 randomness
9 1 3 7 96 765 862 787 880 in
9 1 3 8 96 797 861 834 880 the
9 1 4 1 96 201 893 299 920 system).
9 1 4 2 96 322 894 374 913 This
9 1 4 3 96 388 895 428 913 rise
9 1 4 4 96 442 893 465 913 of
9 1 4 5 96 476 894 513 913 the
9 1 4 6 95 527 896 617 919 entropy
9 1 4 7 95 631 901 701 913 comes
9 1 4 8 96 715 896 738 913 to
9 1 4 9 96 752 901 779 913 an
9 1 4 10 96 793 894 834 913 end
