block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 96 293 350 344 363 were
2 1 1 1 95 292 532 331 551 and
3 1 1 1 96 292 720 334 739 The
3 1 1 2 96 345 720 488 739 second-order
3 1 1 3 96 499 720 658 745 approximation
3 1 1 4 96 670 720 699 744 (6)
3 1 1 5 96 711 720 801 739 contains
3 1 1 6 92 813 726 824 739 a
3 1 1 7 92 834 720 958 739 biharmonic
3 1 1 8 96 969 724 1064 745 operator.
3 1 1 9 96 1083 721 1118 739 We
3 1 1 10 96 1129 726 1166 739 can
3 1 1 11 96 1177 720 1335 745 approximately
3 1 1 12 96 1345 720 1424 745 replace
3 1 2 1 97 251 753 265 772 it
3 1 2 2 96 277 753 324 772 with
3 1 2 3 91 336 759 347 772 a
3 1 2 4 91 357 753 554 772 reaction-diffusion
3 1 2 5 96 566 757 641 778 system
3 1 2 6 96 652 753 684 772 for
3 1 2 7 96 695 753 793 772 solutions
3 1 2 8 96 805 753 871 772 which
3 1 2 9 96 883 759 915 772 are
3 1 2 10 96 927 753 1084 778 approximately
3 1 2 11 96 1096 753 1211 778 oscillatory
3 1 2 12 96 1223 753 1243 772 in
3 1 2 13 96 1255 759 1315 778 space
3 1 2 14 96 1327 753 1374 772 with
3 1 2 15 96 1386 759 1424 772 one
3 1 3 1 96 250 787 354 806 dominant
3 1 3 2 93 362 787 503 806 wavenumber
3 1 3 3 92 512 787 531 809 k,
3 1 3 4 96 540 793 563 806 so
3 1 3 5 96 571 787 612 806 that
4 1 1 1 76 739 842 790 867 Viu
4 1 1 2 17 800 853 818 864 =
4 1 1 3 9 830 842 935 867 —k?V7u.
5 1 1 1 96 250 908 306 927 Then
5 1 1 2 96 315 914 345 927 we
5 1 1 3 96 353 908 403 927 have
6 1 1 1 96 293 1097 358 1116 where
6 1 1 2 46 369 1092 420 1122 Div,
6 1 1 3 26 468 1094 518 1122 Di,
6 1 1 4 91 531 1108 547 1110 —
6 1 1 5 81 559 1092 643 1121 k?Quu.
6 1 1 6 96 661 1097 680 1116 If
6 1 1 7 96 689 1097 721 1116 the
6 1 1 8 96 733 1097 830 1116 solutions
