block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 89 1280 274 1498 298 YITP-SB-17-22
2 1 1 1 93 244 467 331 508 Soft
2 1 1 2 91 354 467 554 508 Graviton
2 1 1 3 96 576 468 777 508 Emission
2 1 1 4 96 798 472 840 508 at
2 1 1 5 96 863 467 969 519 High
2 1 1 6 96 989 467 1071 508 and
2 1 1 7 96 1092 468 1185 507 Low
2 1 1 8 96 1206 468 1395 519 Energies
2 1 1 9 96 1416 469 1456 507 in
2 1 2 1 86 524 536 701 577 Yukawa
2 1 2 2 86 721 536 803 576 and
2 1 2 3 95 824 536 960 577 Scalar
2 1 2 4 96 981 536 1173 577 Theories
3 1 1 1 93 704 647 844 683 Hualong
3 1 1 2 95 859 647 983 676 Gervais
3 1 2 1 89 480 697 554 726 C.N.
3 1 2 2 96 571 698 656 733 Yang
3 1 2 3 96 671 698 815 725 Institute
3 1 2 4 96 831 697 875 726 for
3 1 2 5 96 890 697 1081 726 Theoretical
3 1 2 6 96 1097 697 1220 733 Physics
3 1 3 1 96 481 746 541 774 and
3 1 3 2 96 557 747 758 782 Department
3 1 3 3 96 774 746 806 774 of
3 1 3 4 96 819 746 942 782 Physics
3 1 3 5 95 958 746 1019 775 and
3 1 3 6 96 1034 746 1220 782 Astronomy
3 1 4 1 96 345 796 440 832 Stony
3 1 4 2 96 455 796 556 824 Brook
3 1 4 3 95 572 797 749 832 University,
3 1 4 4 96 768 796 863 832 Stony
3 1 4 5 96 878 796 987 831 Brook,
3 1 4 6 95 1005 797 1061 824 NY
3 1 4 7 95 1078 797 1262 825 11794-3840
3 1 4 8 96 1278 796 1356 825 USA
4 1 1 1 96 737 875 810 910 May
4 1 1 2 96 825 875 870 909 29,
4 1 1 3 96 888 875 963 903 2020
5 1 1 1 96 784 1003 915 1024 Abstract
6 1 1 1 96 327 1059 368 1081 We
6 1 1 2 96 379 1059 451 1086 study
6 1 1 3 96 461 1060 602 1080 corrections
6 1 1 4 96 613 1062 639 1080 to
6 1 1 5 96 649 1059 690 1080 the
6 1 1 6 93 700 1059 746 1080 soft
6 1 1 7 91 758 1060 866 1086 graviton
6 1 1 8 96 876 1059 982 1080 theorem
6 1 1 9 96 993 1062 1017 1080 at
6 1 1 10 96 1029 1059 1060 1080 all
6 1 1 11 96 1070 1059 1125 1086 loop
6 1 1 12 96 1135 1059 1215 1080 orders
6 1 1 13 95 1226 1060 1249 1080 in
6 1 1 14 96 1259 1059 1360 1080 Yukawa
6 1 1 15 96 1371 1059 1418 1080 and
6 1 2 1 96 282 1097 356 1118 scalar
6 1 2 2 96 366 1097 474 1123 theories,
6 1 2 3 96 485 1097 546 1118 both
6 1 2 4 96 555 1098 579 1118 in
6 1 2 5 96 587 1097 628 1118 the
6 1 2 6 96 637 1097 693 1124 high
6 1 2 7 96 702 1104 788 1124 energy
6 1 2 8 96 797 1097 844 1118 and
6 1 2 9 96 854 1097 897 1118 low
6 1 2 10 95 906 1104 991 1124 energy
6 1 2 11 94 1000 1098 1098 1124 regions.
6 1 2 12 95 1114 1097 1135 1118 It
6 1 2 13 96 1145 1098 1163 1118 is
6 1 2 14 95 1173 1097 1246 1118 found
6 1 2 15 96 1255 1097 1308 1118 that
6 1 2 16 96 1319 1097 1359 1118 the
6 1 2 17 96 1369 1100 1418 1118 tree
6 1 3 1 96 282 1135 340 1156 level
6 1 3 2 96 352 1135 398 1156 soft
6 1 3 3 96 411 1135 518 1156 theorem
6 1 3 4 96 530 1136 549 1156 is
6 1 3 5 96 562 1135 681 1156 corrected
6 1 3 6 96 694 1135 724 1162 by
6 1 3 7 96 737 1136 824 1156 matrix
6 1 3 8 96 836 1135 948 1156 elements
6 1 3 9 96 961 1135 1061 1162 coupled
6 1 3 10 96 1073 1137 1099 1156 to
6 1 3 11 96 1111 1135 1152 1156 the
6 1 3 12 96 1165 1135 1281 1157 Riemann
6 1 3 13 96 1294 1137 1418 1156 curvature
6 1 4 1 96 282 1175 361 1193 tensor
6 1 4 2 96 374 1172 399 1193 of
6 1 4 3 96 409 1172 534 1193 linearized
6 1 4 4 96 546 1173 641 1199 gravity.
6 1 4 5 96 660 1172 758 1193 Further
6 1 4 6 96 770 1173 912 1193 corrections
6 1 4 7 96 925 1179 1013 1199 appear
6 1 4 8 96 1025 1173 1049 1193 in
6 1 4 9 96 1061 1172 1101 1193 the
6 1 4 10 96 1114 1172 1170 1199 high
6 1 4 11 96 1182 1179 1267 1199 energy
6 1 4 12 96 1279 1173 1359 1199 region
6 1 4 13 96 1371 1172 1418 1193 and
6 1 5 1 96 282 1217 315 1231 we
6 1 5 2 96 328 1210 425 1237 develop
6 1 5 3 96 438 1218 452 1231 a
6 1 5 4 96 464 1217 541 1237 power
6 1 5 5 96 553 1211 666 1237 counting
6 1 5 6 96 678 1210 803 1237 technique
6 1 5 7 96 815 1212 841 1231 to
6 1 5 8 95 853 1210 946 1237 classify
6 1 5 9 95 959 1210 989 1231 all
6 1 5 10 95 1002 1210 1059 1231 such
6 1 5 11 96 1071 1210 1126 1237 loop
6 1 5 12 96 1139 1211 1280 1231 corrections
6 1 5 13 96 1294 1210 1418 1237 according
6 1 6 1 96 282 1250 307 1268 to
6 1 6 2 96 319 1247 380 1268 their
6 1 6 3 96 391 1247 459 1268 order
6 1 6 4 96 470 1247 495 1268 of
6 1 6 5 96 504 1247 649 1274 magnitude.
6 1 6 6 96 666 1247 723 1268 This
6 1 6 7 96 735 1247 798 1268 leads
6 1 6 8 96 810 1250 835 1268 to
6 1 6 9 96 847 1247 887 1268 the
6 1 6 10 96 899 1248 1061 1268 construction
6 1 6 11 93 1072 1247 1097 1268 of
6 1 6 12 92 1106 1247 1234 1268 factorized
6 1 6 13 96 1245 1247 1417 1268 contributions
6 1 7 1 95 282 1288 307 1306 to
6 1 7 2 96 319 1285 360 1306 the
6 1 7 3 96 371 1285 417 1306 soft
6 1 7 4 96 430 1285 543 1312 theorem,
6 1 7 5 96 556 1288 581 1306 to
6 1 7 6 96 593 1285 669 1306 which
6 1 7 7 96 680 1292 713 1306 we
6 1 7 8 96 725 1285 797 1312 apply
6 1 7 9 96 808 1292 839 1306 an
6 1 7 10 96 851 1285 952 1312 analysis
6 1 7 11 96 965 1285 1092 1312 analogous
6 1 7 12 93 1104 1288 1130 1306 to
6 1 7 13 93 1142 1285 1215 1306 Low’s
6 1 7 14 96 1227 1285 1334 1306 theorem
6 1 7 15 96 1345 1285 1418 1306 based
6 1 8 1 95 282 1330 312 1344 on
6 1 8 2 95 325 1323 365 1344 the
6 1 8 3 96 378 1323 545 1350 gravitational
6 1 8 4 96 557 1323 628 1345 Ward
6 1 8 5 95 641 1323 745 1350 identity.
6 1 8 6 96 765 1323 791 1344 In
6 1 8 7 96 803 1323 851 1344 this
6 1 8 8 96 864 1323 973 1350 analysis,
6 1 8 9 96 987 1330 1020 1344 we
6 1 8 10 96 1033 1323 1166 1350 emphasize
