token X1 Y1 X2 Y2 R G B "font name" label
[2] 266 114 295 143 0 0 0 FDCTSC+CMR10 reference
B. 309 114 336 143 0 0 0 FDCTSC+CMR10 reference
B´ar´any. 348 114 442 143 0 0 0 FDCTSC+CMR10 reference
Dimension 462 114 589 143 0 0 0 FDCTSC+CMR10 reference
of 601 114 623 143 0 0 0 FDCTSC+CMR10 reference
the 635 114 673 143 0 0 0 FDCTSC+CMR10 reference
generalized 685 114 819 143 0 0 0 FDCTSC+CMR10 reference
4-corner 831 114 929 143 0 0 0 FDCTSC+CMR10 reference
set 941 114 975 143 0 0 0 FDCTSC+CMR10 reference
and 987 114 1031 143 0 0 0 FDCTSC+CMR10 reference
its 1043 114 1074 143 0 0 0 FDCTSC+CMR10 reference
projections. 1086 114 1227 143 0 0 0 FDCTSC+CMR10 reference
Ergodic 1247 114 1336 143 0 0 0 DJYZMV+CMTI10 reference
Theory 1349 114 1433 143 0 0 0 DJYZMV+CMTI10 reference
Dynam. 309 147 404 176 0 0 0 DJYZMV+CMTI10 reference
Systems, 414 147 518 176 0 0 0 DJYZMV+CMTI10 reference
32(4):1190–1215, 527 147 731 176 0 0 0 FDCTSC+CMR10 reference
2012. 739 147 802 176 0 0 0 FDCTSC+CMR10 reference
[3] 266 202 295 231 0 0 0 FDCTSC+CMR10 reference
M. 309 202 343 231 0 0 0 FDCTSC+CMR10 reference
Barnsley, 351 202 462 231 0 0 0 FDCTSC+CMR10 reference
J. 470 202 493 231 0 0 0 FDCTSC+CMR10 reference
E. 501 202 527 231 0 0 0 FDCTSC+CMR10 reference
Hutchinson, 537 202 681 231 0 0 0 FDCTSC+CMR10 reference
and 690 202 734 231 0 0 0 FDCTSC+CMR10 reference
O¨. 742 195 771 231 0 0 0 FDCTSC+CMR10 reference
Stenﬂo. 780 202 872 231 0 0 0 FDCTSC+CMR10 reference
V 882 202 899 231 0 0 0 VJGBAB+CMMI10 reference
-variable 906 202 1009 231 0 0 0 FDCTSC+CMR10 reference
fractals: 1018 202 1113 231 0 0 0 FDCTSC+CMR10 reference
dimension 1127 202 1247 231 0 0 0 FDCTSC+CMR10 reference
results. 1256 202 1343 231 0 0 0 FDCTSC+CMR10 reference
Forum 1354 202 1433 231 0 0 0 DJYZMV+CMTI10 reference
Math., 309 235 387 264 0 0 0 DJYZMV+CMTI10 reference
24(3):445–470, 397 235 572 264 0 0 0 FDCTSC+CMR10 reference
2012. 581 235 644 264 0 0 0 FDCTSC+CMR10 reference
[4] 266 292 295 319 0 0 0 FDCTSC+CMR10 reference
T. 309 292 336 319 0 0 0 FDCTSC+CMR10 reference
Bedford. 346 292 450 319 0 0 0 FDCTSC+CMR10 reference
Crinkly 464 292 554 319 0 0 0 DJYZMV+CMTI10 reference
