token X1 Y1 X2 Y2 R G B "font name" label
Fig. 253 421 296 453 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
3: 305 421 327 453 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
Controller 337 421 451 453 0 0 0 PHJXHT+NimbusRomNo9L-Regu caption
Block 461 421 527 453 0 0 0 PHJXHT+NimbusRomNo9L-Regu caption
Diagram 535 421 633 453 0 0 0 PHJXHT+NimbusRomNo9L-Regu caption
IV. 163 521 200 554 0 0 0 PHJXHT+NimbusRomNo9L-Regu section
REINFORCEMENT 215 521 420 554 0 0 0 PHJXHT+NimbusRomNo9L-Regu section
LEARNING 428 521 555 554 0 0 0 PHJXHT+NimbusRomNo9L-Regu section
METHODS 564 521 683 554 0 0 0 PHJXHT+NimbusRomNo9L-Regu section
AS 691 526 721 554 0 0 0 PHJXHT+NimbusRomNo9L-Regu section
CONTROLLERS 355 554 530 587 0 0 0 PHJXHT+NimbusRomNo9L-Regu section
In 130 598 153 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
[1], 168 598 206 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
we 221 598 254 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
worked 269 598 350 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
on 365 598 393 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
traditional 408 598 522 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
Controllers 535 598 661 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
like 676 598 717 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
PID, 731 598 783 633 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
Fig. 985 615 1030 647 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
4: 1040 615 1061 647 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
Rewards 1071 615 1167 647 0 0 0 PHJXHT+NimbusRomNo9L-Regu caption
for 1175 615 1209 647 0 0 0 PHJXHT+NimbusRomNo9L-Regu caption
different 1218 615 1313 647 0 0 0 PHJXHT+NimbusRomNo9L-Regu caption
α 1323 619 1341 647 0 0 0 JIKROO+CMMI10 caption
Fuzzy 102 631 170 666 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
PD,PD+I 181 631 284 666 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
& 296 631 317 666 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
LQR 329 631 383 666 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
. 395 631 403 666 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
The 413 631 458 666 0 0 0 PHJXHT+NimbusRomNo9L-Regu paragraph
