token X1 Y1 X2 Y2 R G B "font name" label
how 204 184 258 215 0 0 0 BUSCZH+CMR10 paragraph
one 268 184 314 215 0 0 0 BUSCZH+CMR10 paragraph
can 326 184 372 215 0 0 0 BUSCZH+CMR10 paragraph
deduce 382 184 474 215 0 0 0 BUSCZH+CMR10 paragraph
the 486 184 527 215 0 0 0 BUSCZH+CMR10 paragraph
behavior 538 184 652 215 0 0 0 BUSCZH+CMR10 paragraph
of 664 184 688 215 0 0 0 BUSCZH+CMR10 paragraph
the 700 184 742 215 0 0 0 BUSCZH+CMR10 paragraph
many 753 184 826 215 0 0 0 BUSCZH+CMR10 paragraph
interesting 838 184 977 215 0 0 0 BUSCZH+CMR10 paragraph
ﬁelds 987 184 1055 215 0 0 0 BUSCZH+CMR10 paragraph
under 1067 184 1142 215 0 0 0 BUSCZH+CMR10 paragraph
the 1154 184 1196 215 0 0 0 BUSCZH+CMR10 paragraph
Hamiltonian’s 1208 184 1392 215 0 0 0 BUSCZH+CMR10 paragraph
discrete 1404 184 1506 215 0 0 0 BUSCZH+CMR10 paragraph
symmetries. 204 222 362 253 0 0 0 BUSCZH+CMR10 paragraph
3.1 204 259 251 292 0 0 0 LZUSXF+CMBX12 section
Primaries 289 259 447 292 0 0 0 LZUSXF+CMBX12 section
Z 317 303 338 343 0 0 0 ASZYGD+MSBM10 paragraph
The 251 319 304 349 0 0 0 BUSCZH+CMR10 paragraph
CFT 363 319 428 349 0 0 0 BUSCZH+CMR10 paragraph
has 440 319 484 349 0 0 0 BUSCZH+CMR10 paragraph
central 498 319 588 349 0 0 0 BUSCZH+CMR10 paragraph
charge 601 319 686 349 0 0 0 BUSCZH+CMR10 paragraph
c 700 319 714 349 0 0 0 WTPJTQ+CMMI10 paragraph
= 727 319 751 349 0 0 0 BUSCZH+CMR10 paragraph
4/5 765 319 810 349 0 0 0 BUSCZH+CMR10 paragraph
[10] 824 319 872 349 0 0 0 BUSCZH+CMR10 paragraph
and 884 319 933 349 0 0 0 BUSCZH+CMR10 paragraph
is 946 319 967 349 0 0 0 BUSCZH+CMR10 paragraph
a 980 319 996 349 0 0 0 BUSCZH+CMR10 paragraph
rational 1009 319 1111 349 0 0 0 BUSCZH+CMR10 paragraph
conformal 1125 319 1256 349 0 0 0 BUSCZH+CMR10 paragraph
ﬁeld 1269 319 1326 349 0 0 0 BUSCZH+CMR10 paragraph
theory. 1337 319 1429 349 0 0 0 BUSCZH+CMR10 paragraph
The 1453 319 1504 349 0 0 0 BUSCZH+CMR10 paragraph
3 338 330 348 352 0 0 0 JJEBTV+CMR8 paragraph
fundamental 204 356 368 387 0 0 0 BUSCZH+CMR10 paragraph
characteristic 382 356 557 387 0 0 0 BUSCZH+CMR10 paragraph
of 569 356 595 387 0 0 0 BUSCZH+CMR10 paragraph
a 606 356 622 387 0 0 0 BUSCZH+CMR10 paragraph
rational 634 356 736 387 0 0 0 BUSCZH+CMR10 paragraph
conformal 748 356 878 387 0 0 0 BUSCZH+CMR10 paragraph
ﬁeld 890 356 946 387 0 0 0 BUSCZH+CMR10 paragraph
theory 958 356 1043 387 0 0 0 BUSCZH+CMR10 paragraph
is 1055 356 1076 387 0 0 0 BUSCZH+CMR10 paragraph
that 1088 356 1144 387 0 0 0 BUSCZH+CMR10 paragraph
all 1156 356 1188 387 0 0 0 BUSCZH+CMR10 paragraph
the 1200 356 1241 387 0 0 0 BUSCZH+CMR10 paragraph
operators/states 1252 356 1468 387 0 0 0 BUSCZH+CMR10 paragraph
of 1480 356 1506 387 0 0 0 BUSCZH+CMR10 paragraph
the 204 393 246 424 0 0 0 BUSCZH+CMR10 paragraph
theory 258 393 343 424 0 0 0 BUSCZH+CMR10 paragraph
can 355 393 401 424 0 0 0 BUSCZH+CMR10 paragraph
be 413 393 443 424 0 0 0 BUSCZH+CMR10 paragraph
expressed 455 393 581 424 0 0 0 BUSCZH+CMR10 paragraph
in 593 393 617 424 0 0 0 BUSCZH+CMR10 paragraph
terms 629 393 703 424 0 0 0 BUSCZH+CMR10 paragraph
of 715 393 739 424 0 0 0 BUSCZH+CMR10 paragraph
a 751 393 766 424 0 0 0 BUSCZH+CMR10 paragraph
ﬁnite 778 393 844 424 0 0 0 BUSCZH+CMR10 paragraph
set 856 393 894 424 0 0 0 BUSCZH+CMR10 paragraph
of 906 393 929 424 0 0 0 BUSCZH+CMR10 paragraph
operators 941 393 1065 424 0 0 0 BUSCZH+CMR10 paragraph
dubbed 1077 393 1176 424 0 0 0 BUSCZH+CMR10 paragraph
primary 1188 393 1293 424 0 0 0 BUSCZH+CMR10 paragraph
ﬁelds. 1305 393 1380 424 0 0 0 BUSCZH+CMR10 paragraph
That 1399 393 1465 424 0 0 0 BUSCZH+CMR10 paragraph
is, 1477 393 1506 424 0 0 0 BUSCZH+CMR10 paragraph
every 204 431 275 462 0 0 0 BUSCZH+CMR10 paragraph
state 282 431 346 462 0 0 0 BUSCZH+CMR10 paragraph
in 353 431 379 462 0 0 0 BUSCZH+CMR10 paragraph
the 385 431 428 462 0 0 0 BUSCZH+CMR10 paragraph
Hilbert 435 431 530 462 0 0 0 BUSCZH+CMR10 paragraph
state 537 431 601 462 0 0 0 BUSCZH+CMR10 paragraph
may 608 431 664 462 0 0 0 BUSCZH+CMR10 paragraph
be 671 431 702 462 0 0 0 BUSCZH+CMR10 paragraph
constructed 710 431 863 462 0 0 0 BUSCZH+CMR10 paragraph
by 870 431 902 462 0 0 0 BUSCZH+CMR10 paragraph
acting 911 431 991 462 0 0 0 BUSCZH+CMR10 paragraph
with 997 431 1057 462 0 0 0 BUSCZH+CMR10 paragraph
a 1064 431 1079 462 0 0 0 BUSCZH+CMR10 paragraph
primary 1088 431 1193 462 0 0 0 BUSCZH+CMR10 paragraph
ﬁeld 1200 431 1256 462 0 0 0 BUSCZH+CMR10 paragraph
and 1263 431 1312 462 0 0 0 BUSCZH+CMR10 paragraph
the 1319 431 1361 462 0 0 0 BUSCZH+CMR10 paragraph
generators 1368 431 1504 462 0 0 0 BUSCZH+CMR10 paragraph
of 204 468 229 499 0 0 0 BUSCZH+CMR10 paragraph
the 239 468 280 499 0 0 0 BUSCZH+CMR10 paragraph
(possibly 290 468 409 499 0 0 0 BUSCZH+CMR10 paragraph
extended) 419 468 550 499 0 0 0 BUSCZH+CMR10 paragraph
conformal 561 468 690 499 0 0 0 BUSCZH+CMR10 paragraph
algebra. 700 468 805 499 0 0 0 BUSCZH+CMR10 paragraph
With 251 508 319 536 0 0 0 BUSCZH+CMR10 paragraph
appropriate 333 508 486 536 0 0 0 BUSCZH+CMR10 paragraph
boundary 498 508 625 536 0 0 0 BUSCZH+CMR10 paragraph
conditions, 637 508 782 536 0 0 0 BUSCZH+CMR10 paragraph
the 795 508 836 536 0 0 0 BUSCZH+CMR10 paragraph
left- 850 508 902 536 0 0 0 BUSCZH+CMR10 paragraph
and 916 508 963 536 0 0 0 BUSCZH+CMR10 paragraph
right-moving 977 508 1145 536 0 0 0 BUSCZH+CMR10 paragraph
conformal 1159 508 1290 536 0 0 0 BUSCZH+CMR10 paragraph
symmetries 1302 508 1451 536 0 0 0 BUSCZH+CMR10 paragraph
are 1465 508 1506 536 0 0 0 BUSCZH+CMR10 paragraph
independent. 204 545 374 574 0 0 0 BUSCZH+CMR10 paragraph
When 402 545 481 574 0 0 0 BUSCZH+CMR10 paragraph
space-time 496 545 635 574 0 0 0 BUSCZH+CMR10 paragraph
