token X1 Y1 X2 Y2 R G B "font name" label
− 750 395 769 430 0 0 0 PIFTXN+CMSY7 equation
u(x 706 414 750 442 0 0 0 EHUNII+CMMI10 equation
) 769 414 780 442 0 0 0 RDVXPE+CMR10 equation
= 788 414 810 442 0 0 0 RDVXPE+CMR10 equation
u(x+), 817 409 899 442 0 0 0 EHUNII+CMMI10 equation
(2.9) 1245 406 1301 442 0 0 0 QDUEFP+SFRM1000 equation
∂u 686 456 719 484 0 0 0 EHUNII+CMMI10 equation
− 750 456 769 488 0 0 0 PIFTXN+CMSY7 equation
∂u 894 456 927 484 0 0 0 EHUNII+CMMI10 equation
− 959 456 977 488 0 0 0 PIFTXN+CMSY7 equation
k 651 474 664 502 0 0 0 EHUNII+CMMI10 equation
(x 722 474 750 502 0 0 0 RDVXPE+CMR10 equation
) 769 474 780 502 0 0 0 RDVXPE+CMR10 equation
= 788 474 810 502 0 0 0 RDVXPE+CMR10 equation
k 817 474 831 502 0 0 0 EHUNII+CMMI10 equation
(ω) 851 474 891 502 0 0 0 RDVXPE+CMR10 equation
(x 931 474 959 502 0 0 0 RDVXPE+CMR10 equation
). 977 474 997 502 0 0 0 RDVXPE+CMR10 equation
(2.10) 1230 467 1301 502 0 0 0 QDUEFP+SFRM1000 equation
w 664 484 681 505 0 0 0 OPHNHW+CMMI7 equation
∂ν 686 493 716 521 0 0 0 EHUNII+CMMI10 equation
D 831 484 850 505 0 0 0 OPHNHW+CMMI7 equation
∂ν 894 493 924 521 0 0 0 EHUNII+CMMI10 equation
± 572 549 590 584 0 0 0 PIFTXN+CMSY7 paragraph
The 387 561 435 596 0 0 0 QDUEFP+SFRM1000 paragraph
notation 443 561 545 596 0 0 0 QDUEFP+SFRM1000 paragraph
x 554 568 572 596 0 0 0 JNBDEW+CMMIB10 paragraph
means 600 561 674 596 0 0 0 QDUEFP+SFRM1000 paragraph
the 684 561 722 596 0 0 0 QDUEFP+SFRM1000 paragraph
inner/outer 731 561 870 596 0 0 0 QDUEFP+SFRM1000 paragraph
limit 878 561 934 596 0 0 0 QDUEFP+SFRM1000 paragraph
at 944 561 969 596 0 0 0 QDUEFP+SFRM1000 paragraph
the 977 561 1015 596 0 0 0 QDUEFP+SFRM1000 paragraph
boundary 1023 561 1139 596 0 0 0 QDUEFP+SFRM1000 paragraph
of 1147 561 1171 596 0 0 0 QDUEFP+SFRM1000 paragraph
∂D. 1179 561 1227 596 0 0 0 EHUNII+CMMI10 paragraph
More 1238 561 1301 596 0 0 0 QDUEFP+SFRM1000 paragraph
precisely, 345 594 454 629 0 0 0 QDUEFP+SFRM1000 paragraph
for 464 594 497 629 0 0 0 QDUEFP+SFRM1000 paragraph
a 507 594 521 629 0 0 0 QDUEFP+SFRM1000 paragraph
function 530 594 630 629 0 0 0 QDUEFP+SFRM1000 paragraph
w 638 601 658 629 0 0 0 EHUNII+CMMI10 paragraph
deﬁned 668 594 754 629 0 0 0 QDUEFP+SFRM1000 paragraph
on 764 594 792 629 0 0 0 QDUEFP+SFRM1000 paragraph
Rd, 802 587 843 629 0 0 0 QDTWCG+MSBM10 paragraph
one 851 594 893 629 0 0 0 QDUEFP+SFRM1000 paragraph
has 903 594 942 629 0 0 0 QDUEFP+SFRM1000 paragraph
± 661 650 679 682 0 0 0 PIFTXN+CMSY7 equation
± 835 647 856 694 0 0 0 CZWGUC+CMSY10 equation
∈ 960 647 979 694 0 0 0 CZWGUC+CMSY10 equation
w(x 611 668 661 694 0 0 0 EHUNII+CMMI10 equation
) 681 668 691 694 0 0 0 RDVXPE+CMR10 equation
= 699 668 721 694 0 0 0 RDVXPE+CMR10 equation
lim 732 668 770 694 0 0 0 RDVXPE+CMR10 equation
w(x 779 668 828 694 0 0 0 EHUNII+CMMI10 equation
hν), 863 668 914 694 0 0 0 EHUNII+CMMI10 equation
x 934 668 952 694 0 0 0 JNBDEW+CMMIB10 equation
∂D, 987 668 1035 694 0 0 0 EHUNII+CMMI10 equation
(2.11) 1230 661 1301 694 0 0 0 QDUEFP+SFRM1000 equation
→ 740 678 764 711 0 0 0 PIFTXN+CMSY7 equation
h 729 692 740 711 0 0 0 OPHNHW+CMMI7 equation
0 764 692 774 711 0 0 0 HBPAWL+CMR7 equation
where 387 743 458 778 0 0 0 QDUEFP+SFRM1000 paragraph
ν 468 750 482 778 0 0 0 JNBDEW+CMMIB10 paragraph
is 494 743 512 778 0 0 0 QDUEFP+SFRM1000 paragraph
the 522 743 560 778 0 0 0 QDUEFP+SFRM1000 paragraph
outward 570 743 668 778 0 0 0 QDUEFP+SFRM1000 paragraph
normal 678 743 762 778 0 0 0 QDUEFP+SFRM1000 paragraph
unit 772 743 822 778 0 0 0 QDUEFP+SFRM1000 paragraph
vector 830 743 904 778 0 0 0 QDUEFP+SFRM1000 paragraph
of 913 743 936 778 0 0 0 QDUEFP+SFRM1000 paragraph
