token X1 Y1 X2 Y2 R G B "font name" label
After 302 240 372 271 0 0 0 RDWUSJ+CMR10 paragraph
presenting 382 240 517 271 0 0 0 RDWUSJ+CMR10 paragraph
the 527 240 568 271 0 0 0 RDWUSJ+CMR10 paragraph
no-scale 578 240 683 271 0 0 0 RDWUSJ+CMR10 paragraph
Higgs 693 240 765 271 0 0 0 RDWUSJ+CMR10 paragraph
inﬂation 775 240 884 271 0 0 0 RDWUSJ+CMR10 paragraph
models 894 240 985 271 0 0 0 RDWUSJ+CMR10 paragraph
`a 995 240 1010 271 0 0 0 RDWUSJ+CMR10 paragraph
la 1020 240 1043 271 0 0 0 RDWUSJ+CMR10 paragraph
ﬂipped 1053 240 1144 271 0 0 0 RDWUSJ+CMR10 paragraph
SU(5) 1152 240 1232 271 0 0 0 RDWUSJ+CMR10 paragraph
and 1240 240 1290 271 0 0 0 RDWUSJ+CMR10 paragraph
Pati-Salam, 1300 240 1453 271 0 0 0 RDWUSJ+CMR10 paragraph
we 234 290 269 320 0 0 0 RDWUSJ+CMR10 paragraph
investigate 282 290 423 320 0 0 0 RDWUSJ+CMR10 paragraph
the 435 290 478 320 0 0 0 RDWUSJ+CMR10 paragraph
reheating 489 290 613 320 0 0 0 RDWUSJ+CMR10 paragraph
process 625 290 721 320 0 0 0 RDWUSJ+CMR10 paragraph
in 734 290 759 320 0 0 0 RDWUSJ+CMR10 paragraph
these 772 290 838 320 0 0 0 RDWUSJ+CMR10 paragraph
GUT 851 290 919 320 0 0 0 RDWUSJ+CMR10 paragraph
models. 932 290 1033 320 0 0 0 RDWUSJ+CMR10 paragraph
Since 1053 290 1123 320 0 0 0 RDWUSJ+CMR10 paragraph
reheating 1134 290 1258 320 0 0 0 RDWUSJ+CMR10 paragraph
happens 1270 290 1379 320 0 0 0 RDWUSJ+CMR10 paragraph
after 1392 290 1453 320 0 0 0 RDWUSJ+CMR10 paragraph
inﬂation, 234 341 353 371 0 0 0 RDWUSJ+CMR10 paragraph
and 362 341 411 371 0 0 0 RDWUSJ+CMR10 paragraph
launches 420 341 532 371 0 0 0 RDWUSJ+CMR10 paragraph
the 540 341 583 371 0 0 0 RDWUSJ+CMR10 paragraph
Universe 592 341 706 371 0 0 0 RDWUSJ+CMR10 paragraph
into 714 341 767 371 0 0 0 RDWUSJ+CMR10 paragraph
the 775 341 817 371 0 0 0 RDWUSJ+CMR10 paragraph
hot 827 341 870 371 0 0 0 RDWUSJ+CMR10 paragraph
Big-Bang 879 341 1003 371 0 0 0 RDWUSJ+CMR10 paragraph
era, 1012 341 1061 371 0 0 0 RDWUSJ+CMR10 paragraph
it 1070 341 1089 371 0 0 0 RDWUSJ+CMR10 paragraph
should 1099 341 1185 371 0 0 0 RDWUSJ+CMR10 paragraph
be 1194 341 1225 371 0 0 0 RDWUSJ+CMR10 paragraph
treated 1233 341 1329 371 0 0 0 RDWUSJ+CMR10 paragraph
as 1338 341 1364 371 0 0 0 RDWUSJ+CMR10 paragraph
a 1374 341 1389 371 0 0 0 RDWUSJ+CMR10 paragraph
part 1397 341 1453 371 0 0 0 RDWUSJ+CMR10 paragraph
of 234 390 259 421 0 0 0 RDWUSJ+CMR10 paragraph
the 269 390 312 421 0 0 0 RDWUSJ+CMR10 paragraph
complete 322 390 439 421 0 0 0 RDWUSJ+CMR10 paragraph
inﬂation 449 390 560 421 0 0 0 RDWUSJ+CMR10 paragraph
theory. 570 390 661 421 0 0 0 RDWUSJ+CMR10 paragraph
However, 674 390 795 421 0 0 0 RDWUSJ+CMR10 paragraph
unlike 805 390 884 421 0 0 0 RDWUSJ+CMR10 paragraph
the 894 390 937 421 0 0 0 RDWUSJ+CMR10 paragraph
inﬂationary 947 390 1099 421 0 0 0 RDWUSJ+CMR10 paragraph
epoch 1109 390 1187 421 0 0 0 RDWUSJ+CMR10 paragraph
when 1197 390 1265 421 0 0 0 RDWUSJ+CMR10 paragraph
the 1276 390 1318 421 0 0 0 RDWUSJ+CMR10 paragraph
physics 1328 390 1424 421 0 0 0 RDWUSJ+CMR10 paragraph
is 1434 390 1453 421 0 0 0 RDWUSJ+CMR10 paragraph
almost 234 439 322 470 0 0 0 RDWUSJ+CMR10 paragraph
determined 334 439 481 470 0 0 0 RDWUSJ+CMR10 paragraph
by 492 439 524 470 0 0 0 RDWUSJ+CMR10 paragraph
the 534 439 577 470 0 0 0 RDWUSJ+CMR10 paragraph
inﬂationary 587 439 739 470 0 0 0 RDWUSJ+CMR10 paragraph
potential 750 439 868 470 0 0 0 RDWUSJ+CMR10 paragraph
alone, 878 439 956 470 0 0 0 RDWUSJ+CMR10 paragraph
the 967 439 1008 470 0 0 0 RDWUSJ+CMR10 paragraph
reheating 1020 439 1142 470 0 0 0 RDWUSJ+CMR10 paragraph
period 1152 439 1237 470 0 0 0 RDWUSJ+CMR10 paragraph
is 1248 439 1268 470 0 0 0 RDWUSJ+CMR10 paragraph
quite 1278 439 1346 470 0 0 0 RDWUSJ+CMR10 paragraph
compli- 1356 439 1453 470 0 0 0 RDWUSJ+CMR10 paragraph
cated 234 491 305 521 0 0 0 RDWUSJ+CMR10 paragraph
and 315 491 365 521 0 0 0 RDWUSJ+CMR10 paragraph
involves 375 491 479 521 0 0 0 RDWUSJ+CMR10 paragraph
detailed 489 491 593 521 0 0 0 RDWUSJ+CMR10 paragraph
dynamical 603 491 739 521 0 0 0 RDWUSJ+CMR10 paragraph
properties 749 491 881 521 0 0 0 RDWUSJ+CMR10 paragraph
of 891 491 916 521 0 0 0 RDWUSJ+CMR10 paragraph
the 926 491 969 521 0 0 0 RDWUSJ+CMR10 paragraph
model. 979 491 1066 521 0 0 0 RDWUSJ+CMR10 paragraph
While 1080 491 1159 521 0 0 0 RDWUSJ+CMR10 paragraph
a 1169 491 1184 521 0 0 0 RDWUSJ+CMR10 paragraph
detailed 1194 491 1298 521 0 0 0 RDWUSJ+CMR10 paragraph
description 1308 491 1453 521 0 0 0 RDWUSJ+CMR10 paragraph
of 234 540 259 570 0 0 0 RDWUSJ+CMR10 paragraph
