token X1 Y1 X2 Y2 R G B "font name" label
Limb 989 210 1060 243 0 0 0 CTPLXR+CMTI12 paragraph
darkening 1071 210 1210 243 0 0 0 CTPLXR+CMTI12 paragraph
and 1222 210 1273 243 0 0 0 CTPLXR+CMTI12 paragraph
exoplanets 1285 210 1430 243 0 0 0 CTPLXR+CMTI12 paragraph
13 1478 212 1511 245 0 0 0 WQBNTK+CMR12 paragraph
∗ 957 268 969 297 0 0 0 UPNYSA+CMSY6 paragraph
∗ 995 268 1007 297 0 0 0 UPNYSA+CMSY6 paragraph
one 115 285 155 308 0 0 0 CPCRAD+CMR9 paragraph
can 163 285 201 308 0 0 0 CPCRAD+CMR9 paragraph
see 211 285 244 308 0 0 0 CPCRAD+CMR9 paragraph
that, 254 285 307 308 0 0 0 CPCRAD+CMR9 paragraph
without 317 285 403 308 0 0 0 CPCRAD+CMR9 paragraph
taking 413 285 484 308 0 0 0 CPCRAD+CMR9 paragraph
into 492 285 535 308 0 0 0 CPCRAD+CMR9 paragraph
account 545 285 631 308 0 0 0 CPCRAD+CMR9 paragraph
Kepler-296e, 641 285 780 308 0 0 0 CPCRAD+CMR9 paragraph
ﬁcients 846 285 924 308 0 0 0 CPCRAD+CMR9 paragraph
(u 932 285 957 308 0 0 0 LADNZU+CMMI9 paragraph
, 970 285 977 308 0 0 0 LADNZU+CMMI9 paragraph
u 982 285 995 308 0 0 0 LADNZU+CMMI9 paragraph
) 1008 285 1018 308 0 0 0 CPCRAD+CMR9 paragraph
that 1027 285 1073 308 0 0 0 CPCRAD+CMR9 paragraph
can 1081 285 1121 308 0 0 0 CPCRAD+CMR9 paragraph
then 1129 285 1179 308 0 0 0 CPCRAD+CMR9 paragraph
be 1187 285 1214 308 0 0 0 CPCRAD+CMR9 paragraph
compared 1222 285 1331 308 0 0 0 CPCRAD+CMR9 paragraph
to 1339 285 1362 308 0 0 0 CPCRAD+CMR9 paragraph
the 1371 285 1405 308 0 0 0 CPCRAD+CMR9 paragraph
observed 1415 285 1511 308 0 0 0 CPCRAD+CMR9 paragraph
1 957 294 969 311 0 0 0 SEGYVM+CMR6 paragraph
2 995 294 1007 311 0 0 0 SEGYVM+CMR6 paragraph
the 115 315 152 339 0 0 0 CPCRAD+CMR9 paragraph
agreement 162 315 276 339 0 0 0 CPCRAD+CMR9 paragraph
with 287 315 337 339 0 0 0 CPCRAD+CMR9 paragraph
