token X1 Y1 X2 Y2 R G B "font name" label
30 198 145 221 165 0 0 0 DTPRSC+CMR7 paragraph
CHEN-YUN 455 145 576 165 0 0 0 DTPRSC+CMR7 paragraph
LIN, 583 145 627 165 0 0 0 DTPRSC+CMR7 paragraph
ARIN 635 145 691 165 0 0 0 DTPRSC+CMR7 paragraph
MINASIAN, 698 145 819 165 0 0 0 DTPRSC+CMR7 paragraph
XIN 826 145 867 165 0 0 0 DTPRSC+CMR7 paragraph
JESSICA 873 145 965 165 0 0 0 DTPRSC+CMR7 paragraph
QI, 972 145 1004 165 0 0 0 DTPRSC+CMR7 paragraph
AND 1011 145 1060 165 0 0 0 DTPRSC+CMR7 paragraph
HAU-TIENG 1067 145 1196 165 0 0 0 DTPRSC+CMR7 paragraph
WU 1203 145 1242 165 0 0 0 DTPRSC+CMR7 paragraph
(a) 549 618 579 640 0 0 0 ONXSBX+CMR8 paragraph
Original 588 618 673 640 0 0 0 ONXSBX+CMR8 paragraph
image 680 618 739 640 0 0 0 ONXSBX+CMR8 paragraph
(b) 838 618 870 640 0 0 0 ONXSBX+CMR8 paragraph
Noisy 878 618 936 640 0 0 0 ONXSBX+CMR8 paragraph
image, 945 618 1013 640 0 0 0 ONXSBX+CMR8 paragraph
PSNR 1021 618 1084 640 0 0 0 ONXSBX+CMR8 paragraph
= 1094 618 1111 640 0 0 0 ONXSBX+CMR8 paragraph
13.55, 1120 618 1181 640 0 0 0 ONXSBX+CMR8 paragraph
SNR 1190 618 1237 640 0 0 0 ONXSBX+CMR8 paragraph
= 838 646 856 668 0 0 0 ONXSBX+CMR8 paragraph
5.23 865 646 906 668 0 0 0 ONXSBX+CMR8 paragraph
(c) 241 1100 270 1122 0 0 0 ONXSBX+CMR8 paragraph
NLEM, 282 1100 358 1122 0 0 0 ONXSBX+CMR8 paragraph
PSNR 372 1100 436 1122 0 0 0 ONXSBX+CMR8 paragraph
= 450 1100 469 1122 0 0 0 ONXSBX+CMR8 paragraph
25.68, 484 1100 544 1122 0 0 0 ONXSBX+CMR8 paragraph
SNR 559 1100 606 1122 0 0 0 ONXSBX+CMR8 paragraph
= 622 1100 640 1122 0 0 0 ONXSBX+CMR8 paragraph
(d) 649 1100 681 1122 0 0 0 ONXSBX+CMR8 paragraph
VNLEM, 691 1100 785 1122 0 0 0 ONXSBX+CMR8 paragraph
PSNR 795 1100 860 1122 0 0 0 ONXSBX+CMR8 paragraph
= 870 1100 889 1122 0 0 0 ONXSBX+CMR8 paragraph
25.48, 899 1100 960 1122 0 0 0 ONXSBX+CMR8 paragraph
SNR 972 1100 1020 1122 0 0 0 ONXSBX+CMR8 paragraph
= 1030 1100 1048 1122 0 0 0 ONXSBX+CMR8 paragraph
(e) 1057 1100 1086 1122 0 0 0 ONXSBX+CMR8 paragraph
VNLEM-DD, 1096 1100 1234 1122 0 0 0 ONXSBX+CMR8 paragraph
PSNR 1242 1100 1305 1122 0 0 0 ONXSBX+CMR8 paragraph
= 1314 1100 1332 1122 0 0 0 ONXSBX+CMR8 paragraph
25.54, 1341 1100 1400 1122 0 0 0 ONXSBX+CMR8 paragraph
SNR 1409 1100 1456 1122 0 0 0 ONXSBX+CMR8 paragraph
17.36, 241 1126 300 1148 0 0 0 ONXSBX+CMR8 paragraph
FSIM 309 1126 367 1148 0 0 0 ONXSBX+CMR8 paragraph
= 375 1126 394 1148 0 0 0 ONXSBX+CMR8 paragraph
0.952 401 1126 455 1148 0 0 0 ONXSBX+CMR8 paragraph
17.16, 649 1126 708 1148 0 0 0 ONXSBX+CMR8 paragraph
FSIM 717 1126 775 1148 0 0 0 ONXSBX+CMR8 paragraph
= 783 1126 802 1148 0 0 0 ONXSBX+CMR8 paragraph
0.944 809 1126 863 1148 0 0 0 ONXSBX+CMR8 paragraph
= 1057 1126 1076 1148 0 0 0 ONXSBX+CMR8 paragraph
17.21, 1084 1126 1144 1148 0 0 0 ONXSBX+CMR8 paragraph
FSIM 1152 1126 1210 1148 0 0 0 ONXSBX+CMR8 paragraph
= 1218 1126 1235 1148 0 0 0 ONXSBX+CMR8 paragraph
0.943 1244 1126 1298 1148 0 0 0 ONXSBX+CMR8 paragraph
80 612 1192 620 1199 0 0 0 default paragraph
80 1473 1194 1482 1199 0 0 0 default paragraph
60 612 1225 620 1232 0 0 0 default paragraph
60 1473 1227 1482 1234 0 0 0 default paragraph
50 1042 1236 1052 1243 0 0 0 default paragraph
40 612 1258 620 1265 0 0 0 default paragraph
40 1473 1260 1482 1267 0 0 0 default paragraph
20 612 1293 620 1298 0 0 0 default paragraph
20 1473 1293 1482 1300 0 0 0 default paragraph
0 1042 1306 1047 1313 0 0 0 default paragraph
0 612 1326 615 1333 0 0 0 default paragraph
0 1473 1328 1479 1333 0 0 0 default paragraph
-20 612 1359 623 1366 0 0 0 default paragraph
-20 1473 1361 1485 1368 0 0 0 default paragraph
-50 1042 1377 1054 1383 0 0 0 default paragraph
-40 612 1392 623 1399 0 0 0 default paragraph
-40 1473 1394 1485 1401 0 0 0 default paragraph
-60 612 1425 623 1432 0 0 0 default paragraph
-60 1473 1427 1485 1434 0 0 0 default paragraph
-100 1042 1447 1059 1454 0 0 0 default paragraph
-80 612 1460 623 1465 0 0 0 default paragraph
-80 1473 1460 1485 1467 0 0 0 default paragraph
-100 612 1493 629 1500 0 0 0 default paragraph
-100 1473 1496 1490 1502 0 0 0 default paragraph
-150 1042 1518 1059 1522 0 0 0 default paragraph
-120 612 1526 629 1533 0 0 0 default paragraph
-120 1473 1529 1490 1535 0 0 0 default paragraph
(f) 234 1559 261 1581 0 0 0 ONXSBX+CMR8 paragraph
NLEM, 270 1559 346 1581 0 0 0 ONXSBX+CMR8 paragraph
diﬀerence, 355 1559 459 1581 0 0 0 ONXSBX+CMR8 paragraph
SOB 465 1559 515 1581 0 0 0 ONXSBX+CMR8 paragraph
= 521 1559 540 1581 0 0 0 ONXSBX+CMR8 paragraph
0.033 549 1559 601 1581 0 0 0 ONXSBX+CMR8 paragraph
(g) 654 1559 685 1581 0 0 0 ONXSBX+CMR8 paragraph
VNLEM, 693 1559 788 1581 0 0 0 ONXSBX+CMR8 paragraph
diﬀerence, 795 1559 899 1581 0 0 0 ONXSBX+CMR8 paragraph
SOB 907 1559 955 1581 0 0 0 ONXSBX+CMR8 paragraph
= 963 1559 982 1581 0 0 0 ONXSBX+CMR8 paragraph
0.042 989 1559 1043 1581 0 0 0 ONXSBX+CMR8 paragraph
(h) 1069 1559 1099 1581 0 0 0 ONXSBX+CMR8 paragraph
VNLEM-DD, 1116 1559 1254 1581 0 0 0 ONXSBX+CMR8 paragraph
diﬀerence, 1275 1559 1378 1581 0 0 0 ONXSBX+CMR8 paragraph
SOB 1404 1559 1451 1581 0 0 0 ONXSBX+CMR8 paragraph
