token X1 Y1 X2 Y2 R G B "font name" label
(cid:18) 805 189 826 292 0 0 0 MAJQSS+CMEX10 equation
(cid:19) 1091 189 1111 292 0 0 0 MAJQSS+CMEX10 equation
(cid:88) 277 202 316 305 0 0 0 MAJQSS+CMEX10 equation
(cid:89) 1127 202 1162 305 0 0 0 MAJQSS+CMEX10 equation
− 860 253 882 301 0 0 0 RSKAPA+CMSY10 equation
− 329 272 351 319 0 0 0 RSKAPA+CMSY10 equation
− 600 272 620 319 0 0 0 RSKAPA+CMSY10 equation
− 640 272 659 308 0 0 0 OQNJGD+CMSY7 equation
− 739 272 758 308 0 0 0 OQNJGD+CMSY7 equation
iθ 882 272 904 301 0 0 0 DMSVMR+CMMI10 equation
(τ, 918 272 948 301 0 0 0 DMSVMR+CMMI10 equation
2z)η(τ)6 953 270 1055 301 0 0 0 OHZWGP+CMR10 equation
1 1320 272 1336 301 0 0 0 OHZWGP+CMR10 equation
( 319 292 329 319 0 0 0 OHZWGP+CMR10 equation
1)i+jq 351 288 425 319 0 0 0 OHZWGP+CMR10 equation
2i 428 283 438 312 0 0 0 QPOWRH+CMMI5 equation
+h˜cˇi,h˜,j(yi+1 442 281 591 319 0 0 0 UWZWKF+CMMI7 equation
y 627 292 640 319 0 0 0 DMSVMR+CMMI10 equation
(i+1))u 659 288 739 319 0 0 0 TTTPLI+CMR7 equation
j 758 288 766 308 0 0 0 UWZWKF+CMMI7 equation
= 776 292 799 319 0 0 0 OHZWGP+CMR10 equation
1 904 283 916 303 0 0 0 TTTPLI+CMR7 equation
− 1213 292 1234 341 0 0 0 RSKAPA+CMSY10 equation
(cid:48) 1326 301 1331 325 0 0 0 NOPBSI+CMSY5 equation
(cid:48) 1456 301 1463 325 0 0 0 NOPBSI+CMSY5 equation
, 1477 292 1485 319 0 0 0 DMSVMR+CMMI10 equation
q3/8θ4(τ, 829 310 935 341 0 0 0 DMSVMR+CMMI10 equation
z)2LNS(τ, 940 310 1057 338 0 0 0 DMSVMR+CMMI10 equation
z) 1062 312 1088 338 0 0 0 DMSVMR+CMMI10 equation
(cid:48) 1167 321 1173 345 0 0 0 NOPBSI+CMSY5 equation
(1 1183 312 1207 341 0 0 0 OHZWGP+CMR10 equation
qmy(cid:96)u(cid:96) 1241 312 1326 341 0 0 0 DMSVMR+CMMI10 equation
)c(2,2)(m,(cid:96),(cid:96) 1334 310 1456 341 0 0 0 UWZWKF+CMMI7 equation
) 1463 312 1472 332 0 0 0 TTTPLI+CMR7 equation
i,h˜,j 275 332 317 356 0 0 0 UWZWKF+CMMI7 equation
m,(cid:96),(cid:96) 1115 332 1167 352 0 0 0 UWZWKF+CMMI7 equation
(B.31) 1346 371 1422 400 0 0 0 OHZWGP+CMR10 equation
where 316 473 387 501 0 0 0 OHZWGP+CMR10 paragraph
again 394 473 459 501 0 0 0 OHZWGP+CMR10 paragraph
we 467 473 499 501 0 0 0 OHZWGP+CMR10 paragraph
