token X1 Y1 X2 Y2 R G B "font name" label
5 1519 103 1538 143 0 0 0 CHUWSE+CharterBT-Roman paragraph
Publication 277 198 389 222 0 0 0 LMZRKO+CharterBT-Bold table
Type 860 198 906 222 0 0 0 LMZRKO+CharterBT-Bold table
Field 992 198 1040 222 0 0 0 LMZRKO+CharterBT-Bold table
direction 1047 198 1135 222 0 0 0 LMZRKO+CharterBT-Bold table
Technique 1207 198 1305 222 0 0 0 LMZRKO+CharterBT-Bold table
Ref. 1412 198 1450 222 0 0 0 LMZRKO+CharterBT-Bold table
〈 992 213 1001 259 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〉 1037 213 1045 259 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
Magnetic 277 239 362 266 0 0 0 CHUWSE+CharterBT-Roman table
ordering 368 239 448 266 0 0 0 CHUWSE+CharterBT-Roman table
in 453 239 472 266 0 0 0 CHUWSE+CharterBT-Roman table
cerium 477 239 542 266 0 0 0 CHUWSE+CharterBT-Roman table
hexaboride 547 239 651 266 0 0 0 CHUWSE+CharterBT-Roman table
B–T 860 239 902 266 0 0 0 LMZRKO+CharterBT-Bold table
110 1001 239 1037 266 0 0 0 CHUWSE+CharterBT-Roman table
Neutron 1207 239 1281 266 0 0 0 CHUWSE+CharterBT-Roman table
scattering 1288 239 1378 266 0 0 0 CHUWSE+CharterBT-Roman table
[11] 1412 233 1453 266 0 0 0 CHUWSE+CharterBT-Roman table
〈 992 255 1001 303 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〉 1037 255 1045 303 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〈 1057 255 1065 303 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〉 1099 255 1108 303 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
Thesis: 277 283 341 308 0 0 0 CHUWSE+CharterBT-Roman table
Jean-Michelle 350 283 477 308 0 0 0 CHUWSE+CharterBT-Roman table
Effantin 484 283 557 308 0 0 0 CHUWSE+CharterBT-Roman table
B–T 860 281 902 308 0 0 0 LMZRKO+CharterBT-Bold table
100 1001 283 1037 308 0 0 0 CHUWSE+CharterBT-Roman table
, 1045 283 1050 308 0 0 0 CHUWSE+CharterBT-Roman table
111 1065 283 1099 308 0 0 0 CHUWSE+CharterBT-Roman table
Neutron 1207 283 1281 308 0 0 0 CHUWSE+CharterBT-Roman table
scattering 1288 283 1378 308 0 0 0 CHUWSE+CharterBT-Roman table
[22] 1412 277 1453 308 0 0 0 CHUWSE+CharterBT-Roman table
〈 992 299 1001 347 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〉 1037 299 1045 347 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
Magnetic 277 325 362 352 0 0 0 CHUWSE+CharterBT-Roman table
form 368 325 413 352 0 0 0 CHUWSE+CharterBT-Roman table
factor 419 325 472 352 0 0 0 CHUWSE+CharterBT-Roman table
measurements 479 325 613 352 0 0 0 CHUWSE+CharterBT-Roman table
in 618 325 637 352 0 0 0 CHUWSE+CharterBT-Roman table
cerium 642 325 707 352 0 0 0 CHUWSE+CharterBT-Roman table
hexaboride 712 325 816 352 0 0 0 CHUWSE+CharterBT-Roman table
B–T 860 325 902 352 0 0 0 LMZRKO+CharterBT-Bold table
111 1001 325 1037 352 0 0 0 CHUWSE+CharterBT-Roman table
Neutron 1207 325 1281 352 0 0 0 CHUWSE+CharterBT-Roman table
scattering 1288 325 1378 352 0 0 0 CHUWSE+CharterBT-Roman table
[23] 1412 319 1453 352 0 0 0 CHUWSE+CharterBT-Roman table
〈 992 341 1001 389 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〉 1037 341 1045 389 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〈 1057 341 1065 389 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
〉 1099 341 1108 389 0 0 0 JYWMEL+MathDesign-CH-Regular-Symbol-10 table
Magnetic 277 369 362 393 0 0 0 CHUWSE+CharterBT-Roman table
phase 368 369 421 393 0 0 0 CHUWSE+CharterBT-Roman table
diagram 428 369 504 393 0 0 0 CHUWSE+CharterBT-Roman table
of 510 369 528 393 0 0 0 CHUWSE+CharterBT-Roman table
CeB 535 369 571 393 0 0 0 CHUWSE+CharterBT-Roman table
B–T 860 367 902 393 0 0 0 LMZRKO+CharterBT-Bold table
100 1001 369 1037 393 0 0 0 CHUWSE+CharterBT-Roman table
, 1045 369 1050 393 0 0 0 CHUWSE+CharterBT-Roman table
111 1065 369 1099 393 0 0 0 CHUWSE+CharterBT-Roman table
