token X1 Y1 X2 Y2 R G B "font name" label
The 284 364 340 397 0 0 0 BCNVMB+CMR12 paragraph
tensor 352 364 439 397 0 0 0 BCNVMB+CMR12 paragraph
components 449 364 618 397 0 0 0 BCNVMB+CMR12 paragraph
of 630 364 654 397 0 0 0 BCNVMB+CMR12 paragraph
Φ(x) 666 364 734 397 0 0 0 BCNVMB+CMR12 paragraph
are 744 364 788 397 0 0 0 BCNVMB+CMR12 paragraph
ﬁnally 798 364 886 397 0 0 0 BCNVMB+CMR12 paragraph
the 898 364 942 397 0 0 0 BCNVMB+CMR12 paragraph
numeric 954 364 1066 397 0 0 0 BCNVMB+CMR12 paragraph
quantities 1078 364 1217 397 0 0 0 BCNVMB+CMR12 paragraph
which 1228 364 1311 397 0 0 0 BCNVMB+CMR12 paragraph
are 1321 364 1364 397 0 0 0 BCNVMB+CMR12 paragraph
measured 284 404 418 439 0 0 0 BCNVMB+CMR12 paragraph
in 430 404 456 439 0 0 0 BCNVMB+CMR12 paragraph
an 468 404 502 439 0 0 0 BCNVMB+CMR12 paragraph
experiment. 512 404 679 439 0 0 0 BCNVMB+CMR12 paragraph
The 334 446 390 479 0 0 0 BCNVMB+CMR12 paragraph
frame 400 446 481 479 0 0 0 BCNVMB+CMR12 paragraph
f 491 446 507 479 0 0 0 TAAJPQ+CMMI12 paragraph
chosen 521 446 613 479 0 0 0 BCNVMB+CMR12 paragraph
by 623 446 658 479 0 0 0 BCNVMB+CMR12 paragraph
an 668 446 702 479 0 0 0 BCNVMB+CMR12 paragraph
observer 712 446 831 479 0 0 0 BCNVMB+CMR12 paragraph
to 841 446 870 479 0 0 0 BCNVMB+CMR12 paragraph
make 879 446 954 479 0 0 0 BCNVMB+CMR12 paragraph
measurements 964 446 1164 479 0 0 0 BCNVMB+CMR12 paragraph
is 1175 446 1197 479 0 0 0 BCNVMB+CMR12 paragraph
usually 1207 446 1308 479 0 0 0 BCNVMB+CMR12 paragraph
not 1318 446 1364 479 0 0 0 BCNVMB+CMR12 paragraph
completely 284 486 438 519 0 0 0 BCNVMB+CMR12 paragraph
arbitrary. 449 486 583 519 0 0 0 BCNVMB+CMR12 paragraph
Since 600 486 674 519 0 0 0 BCNVMB+CMR12 paragraph
the 686 486 732 519 0 0 0 BCNVMB+CMR12 paragraph
