token X1 Y1 X2 Y2 R G B "font name" label
1 1487 134 1497 158 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
Effective 159 204 397 286 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
sparse 421 204 586 286 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
representation 610 204 986 286 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
of 1009 204 1064 286 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
X-Ray 1088 204 1264 286 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
medical 1286 204 1497 286 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
images 734 281 923 363 0 0 0 WKYEHS+NimbusRomNo9L-Regu title
Laura 700 382 771 420 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
Rebollo-Neira 782 382 957 420 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
Mathematics 673 420 829 457 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
Department 839 420 984 457 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
Aston 722 457 795 492 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
University 805 457 933 492 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
B4 666 495 702 530 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
7ET 712 495 765 530 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
Birmingham, 775 495 936 530 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
UK 946 495 991 530 0 0 0 WKYEHS+NimbusRomNo9L-Regu author
Abstract— 187 638 297 671 0 0 0 QVCFWU+NimbusRomNo9L-MediItal paragraph
Effective 319 638 413 671 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
sparse 435 638 503 671 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
representation 523 638 678 671 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
of 700 638 720 671 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
X-Ray 742 638 812 671 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
signal 844 638 911 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
informational 923 638 1074 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
content 1086 638 1167 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
decreases 1181 638 1286 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
if 1300 638 1317 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
the 1329 638 1363 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
sparsity 1375 638 1462 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
of 1473 638 1497 671 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
medical 159 666 241 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
images 258 666 331 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
within 348 666 416 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
the 431 666 465 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
context 482 666 559 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
of 576 666 596 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
data 613 666 659 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
reduction 676 666 778 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
is 795 666 812 697 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
the 844 671 878 704 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
representation 889 671 1045 704 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
improves 1055 671 1157 704 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
[3]–[5]. 1166 671 1252 704 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
considered. 159 693 280 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
The 294 693 334 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
proposed 348 693 447 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
framework 460 693 579 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
is 593 693 610 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
shown 623 693 691 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
to 705 693 725 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
render 739 693 812 726 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
This 872 706 921 739 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
Communication 935 706 1113 739 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
presents 1127 706 1218 739 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
a 1232 706 1244 739 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
framework 1258 706 1378 739 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
rendering 1392 706 1497 739 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
an 159 721 185 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
enormous 198 721 304 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
reduction 317 721 418 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
in 431 721 452 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
the 465 721 499 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
cardinality 513 721 629 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
of 642 721 663 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
the 676 721 708 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
data 722 721 770 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
set 782 721 812 752 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
high 844 739 894 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
sparsity 911 739 997 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
in 1014 739 1037 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
the 1054 739 1088 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
representation 1105 739 1261 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
of 1278 739 1302 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
X-Ray 1319 739 1392 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
medical 1409 739 1497 772 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
required 159 748 251 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
to 266 748 287 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
represent 302 748 402 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
this 418 748 457 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
class 472 748 521 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
of 537 748 557 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
images 572 748 647 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
at 663 748 683 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
very 698 748 744 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
good 759 748 812 781 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
quality. 159 776 238 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
The 248 776 290 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
particularity 300 776 436 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
of 447 776 467 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
the 477 776 511 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
approach 521 776 622 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
is 632 776 649 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
that 659 776 702 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
it 714 776 729 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
can 739 776 776 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
be 787 776 812 809 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
images. 844 772 929 805 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
This 940 772 989 805 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
is 999 772 1016 805 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
achieved 1026 772 1123 805 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
by: 1133 772 1169 805 0 0 0 WKYEHS+NimbusRomNo9L-Regu paragraph
implemented 159 803 297 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
at 309 803 331 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
very 343 803 391 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
competitive 402 803 525 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
processing 538 803 649 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
time 663 803 708 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
and 722 803 761 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
low 775 803 812 836 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
(a) 853 807 884 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
Creating 901 807 996 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
a 1009 807 1021 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
large 1037 807 1091 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
redundant 1105 807 1215 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
‘dictionary’ 1229 807 1360 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
of 1375 807 1397 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
suitable 1411 807 1497 840 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
memory 159 831 248 864 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
requirements. 256 831 404 864 0 0 0 KCGETV+NimbusRomNo9L-Medi abstract
elements 901 840 999 875 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
for 1008 840 1040 875 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
the 1050 840 1084 875 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
image 1094 840 1161 875 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
decomposition. 1171 840 1341 875 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
(b) 851 873 884 908 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
Applying 901 873 1004 908 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
effective 1014 873 1110 908 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
strategies 1118 873 1224 908 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
for 1232 873 1264 908 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
selecting 1275 873 1373 908 0 0 0 WKYEHS+NimbusRomNo9L-Regu list
