token X1 Y1 X2 Y2 R G B "font name" label
VI. 1082 158 1122 191 0 0 0 XHAKNF+NimbusRomNo9L-Regu section
CONCLUSION 1137 158 1327 191 0 0 0 XHAKNF+NimbusRomNo9L-Regu section
In 892 202 914 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
this 924 202 963 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
paper, 974 202 1040 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
a 1048 202 1062 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
new 1071 202 1116 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
approach 1125 202 1227 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
to 1235 202 1258 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
generate 1266 202 1360 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
algorithms 1368 202 1487 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
with 1496 202 1545 235 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
chaotic 865 235 945 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
behaviors 957 235 1064 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
is 1077 235 1096 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
proposed. 1110 235 1218 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
This 1232 235 1281 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
approach 1295 235 1395 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
is 1409 235 1428 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
based 1441 235 1504 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
on 1518 235 1545 268 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
the 865 268 897 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
well-known 906 268 1037 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
Devaney’s 1045 268 1159 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
topological 1167 268 1292 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
chaos. 1298 268 1368 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
The 1377 268 1419 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
algorithms 1428 268 1545 301 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
which 865 301 931 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
are 946 301 980 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
of 996 301 1020 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
iterative 1035 301 1125 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
nature 1140 301 1210 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
are 1225 301 1259 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
based 1275 301 1337 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
on 1353 301 1380 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
the 1395 301 1429 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
so-called 1445 301 1545 334 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
chaotic 865 334 945 367 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
iterations. 952 334 1062 367 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
This 1071 334 1120 367 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
is 1128 334 1147 367 0 0 0 XHAKNF+NimbusRomNo9L-Regu paragraph
