token X1 Y1 X2 Y2 R G B "font name" label
Reid 540 95 588 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
and 595 95 630 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
Kontar: 636 95 712 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
Beam-induced 717 95 863 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
Electric 870 95 947 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
Field 954 95 1005 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
Distributions 1010 95 1141 126 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
(Mann 115 154 190 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
et 198 154 219 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
al. 228 154 254 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
1999). 264 154 335 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
The 345 154 388 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
density 396 154 478 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
model 486 154 555 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
is 565 154 583 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
very 592 154 641 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
similar 650 154 727 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
to 737 154 759 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
other 767 154 825 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
constant 858 154 949 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
mean 956 154 1017 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
background 1022 154 1152 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
electron 1159 154 1248 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
density 1255 154 1334 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
means 1341 154 1412 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
that 1419 154 1460 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
we 1467 154 1498 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
know 1505 154 1566 189 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
solar 115 184 170 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
wind 180 184 234 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
density 244 184 324 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
models 334 184 415 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
like 423 184 464 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
the 474 184 509 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
Sittler-Guhathakurta 519 184 745 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
model 755 184 825 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
any 858 184 898 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
changes 906 184 995 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
on 1003 184 1030 219 0 0 0 QKMLYZ+NimbusRomNo9L-Regu paragraph
