token X1 Y1 X2 Y2 R G B "font name" label
FIG. 198 1232 261 1262 0 0 0 HYRIHK+CMR10 paragraph
3. 275 1232 299 1262 0 0 0 HYRIHK+CMR10 paragraph
Energy 323 1232 418 1262 0 0 0 HYRIHK+CMR10 caption
as 431 1232 459 1262 0 0 0 HYRIHK+CMR10 caption
function 472 1232 581 1262 0 0 0 HYRIHK+CMR10 caption
of 595 1232 618 1262 0 0 0 HYRIHK+CMR10 caption
T 632 1232 651 1262 0 0 0 TLLLEM+CMMI10 caption
for 668 1232 705 1262 0 0 0 HYRIHK+CMR10 caption
the 719 1232 759 1262 0 0 0 HYRIHK+CMR10 caption
Monte 775 1232 858 1262 0 0 0 HYRIHK+CMR10 caption
Carlo 872 1232 945 1262 0 0 0 HYRIHK+CMR10 caption
runs. 958 1232 1025 1262 0 0 0 HYRIHK+CMR10 caption
The 1048 1232 1101 1262 0 0 0 HYRIHK+CMR10 caption
phase 1115 1232 1188 1262 0 0 0 HYRIHK+CMR10 caption
transition 1203 1232 1331 1262 0 0 0 HYRIHK+CMR10 caption
happens 1344 1232 1453 1262 0 0 0 HYRIHK+CMR10 caption
at 1467 1232 1494 1262 0 0 0 HYRIHK+CMR10 caption
± 340 1269 362 1322 0 0 0 BLASUO+CMSY10 caption
T 198 1291 217 1322 0 0 0 TLLLEM+CMMI10 caption
= 234 1291 256 1322 0 0 0 HYRIHK+CMR10 caption
2750 270 1291 331 1322 0 0 0 HYRIHK+CMR10 caption
10K. 370 1291 438 1322 0 0 0 HYRIHK+CMR10 caption
The 459 1291 511 1322 0 0 0 HYRIHK+CMR10 caption
phase 523 1291 598 1322 0 0 0 HYRIHK+CMR10 caption
at 610 1291 637 1322 0 0 0 HYRIHK+CMR10 caption
low 651 1291 695 1322 0 0 0 HYRIHK+CMR10 caption
temperatures 707 1291 882 1322 0 0 0 HYRIHK+CMR10 caption
is 895 1291 914 1322 0 0 0 HYRIHK+CMR10 caption
certainly 928 1291 1043 1322 0 0 0 HYRIHK+CMR10 caption
353, 1055 1291 1110 1322 0 0 0 HYRIHK+CMR10 caption
not 1123 1291 1167 1322 0 0 0 HYRIHK+CMR10 caption
