token X1 Y1 X2 Y2 R G B "font name" label
APPROXIMATING 595 266 788 286 0 0 0 JPUNEJ+CMR7 paragraph
THE 799 266 844 286 0 0 0 JPUNEJ+CMR7 paragraph
AFFINITY 855 266 963 286 0 0 0 JPUNEJ+CMR7 paragraph
DIMENSION 974 266 1103 286 0 0 0 JPUNEJ+CMR7 paragraph
67 1326 266 1348 286 0 0 0 JPUNEJ+CMR7 paragraph
[32] 350 330 387 354 0 0 0 MNTQTC+CMR8 reference
Jenkinson, 399 327 516 349 0 0 0 AUIVPF+CMCSC10 reference
O., 525 327 559 349 0 0 0 AUIVPF+CMCSC10 reference
and 567 327 608 349 0 0 0 AUIVPF+CMCSC10 reference
Pollicott, 618 327 737 349 0 0 0 AUIVPF+CMCSC10 reference
M. 748 327 776 349 0 0 0 AUIVPF+CMCSC10 reference
Computing 785 330 899 354 0 0 0 MNTQTC+CMR8 reference
the 907 330 940 354 0 0 0 MNTQTC+CMR8 reference
dimension 948 330 1052 354 0 0 0 MNTQTC+CMR8 reference
of 1060 330 1079 354 0 0 0 MNTQTC+CMR8 reference
dynamically 1088 330 1212 354 0 0 0 MNTQTC+CMR8 reference
deﬁned 1220 330 1293 354 0 0 0 MNTQTC+CMR8 reference
sets: 1302 330 1348 354 0 0 0 MNTQTC+CMR8 reference
E2 399 358 426 382 0 0 0 SRVDGD+CMMI8 reference
and 436 358 474 380 0 0 0 MNTQTC+CMR8 reference
bounded 484 358 572 380 0 0 0 MNTQTC+CMR8 reference
continued 581 358 680 380 0 0 0 MNTQTC+CMR8 reference
fractions. 690 358 785 380 0 0 0 MNTQTC+CMR8 reference
Ergodic 793 358 870 380 0 0 0 CCYUVB+CMTI8 reference
Theory 880 358 953 380 0 0 0 CCYUVB+CMTI8 reference
Dynam. 962 358 1043 380 0 0 0 CCYUVB+CMTI8 reference
Systems 1054 358 1137 380 0 0 0 CCYUVB+CMTI8 reference
21, 1145 358 1176 380 0 0 0 CCYUVB+CMTI8 reference
5 1186 358 1198 380 0 0 0 MNTQTC+CMR8 reference
(2001), 1207 358 1278 380 0 0 0 MNTQTC+CMR8 reference
1429– 1288 358 1348 380 0 0 0 MNTQTC+CMR8 reference
1445. 399 387 452 409 0 0 0 MNTQTC+CMR8 reference
[33] 350 413 387 435 0 0 0 MNTQTC+CMR8 reference
Jenkinson, 399 409 516 431 0 0 0 AUIVPF+CMCSC10 reference
O., 530 409 562 431 0 0 0 AUIVPF+CMCSC10 reference
and 576 409 617 431 0 0 0 AUIVPF+CMCSC10 reference
Pollicott, 629 409 749 431 0 0 0 AUIVPF+CMCSC10 reference
M. 761 409 790 431 0 0 0 AUIVPF+CMCSC10 reference
Calculating 802 413 919 435 0 0 0 MNTQTC+CMR8 reference
Hausdorﬀ 931 413 1031 435 0 0 0 MNTQTC+CMR8 reference
dimensions 1043 413 1156 435 0 0 0 MNTQTC+CMR8 reference
of 1167 413 1186 435 0 0 0 MNTQTC+CMR8 reference
