token X1 Y1 X2 Y2 R G B "font name" label
Angli 200 175 262 210 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Liu, 284 175 329 210 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Stephen 355 175 444 210 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Soderland, 466 175 585 210 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Jonathan 610 175 709 210 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Bragg, 731 175 805 210 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Computational 883 175 1050 210 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Linguistics: 1058 175 1189 210 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Long 1199 175 1257 210 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Papers-Volume 1265 175 1430 210 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
1, 1438 175 1460 210 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Christopher 229 208 360 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
H 368 208 388 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Lin, 398 208 443 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Xiao 453 208 507 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Ling, 516 208 575 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
and 585 208 625 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Daniel 633 208 707 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
S 716 208 732 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Weld. 740 208 805 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
pages 883 208 946 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
825–834. 954 208 1056 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Association 1063 208 1195 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
for 1202 208 1233 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Computational 1240 208 1405 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Lin- 1412 208 1460 240 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
2016. 229 238 292 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Effective 314 238 413 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
crowd 425 238 494 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
annotation 504 238 621 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
for 631 238 664 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
relation 674 238 760 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
ex- 770 238 805 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
guistics. 883 238 975 271 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
traction. 229 268 320 301 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
In 335 268 358 301 0 0 0 RNOYMQ+NimbusRomNo9L-Regu reference
Proceedings 367 266 504 301 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
of 512 266 534 301 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
the 542 266 577 301 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
2016 585 266 641 301 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Conference 650 266 775 301 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
of 783 266 805 301 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
the 229 297 262 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
North 272 297 337 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
American 345 297 453 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Chapter 463 297 554 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
of 562 297 583 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
the 592 297 626 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
Association 635 297 764 332 0 0 0 AFFXFZ+NimbusRomNo9L-ReguItal reference
