token X1 Y1 X2 Y2 R G B "font name" label
maries 149 149 222 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
extracted 231 149 333 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
by 341 149 370 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
RNES 379 149 448 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
are 459 149 493 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
of 501 149 525 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
higher 533 149 605 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
quality 613 149 690 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
than 700 149 748 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
sum- 756 149 810 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
or 887 149 909 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
without 923 149 1006 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
coherence. 1020 149 1139 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
The 1150 149 1195 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
summary 1207 149 1310 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
produced 1322 149 1426 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
by 1438 149 1465 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
RNES 1479 149 1548 182 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
maries 149 180 222 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
produced 229 180 333 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
by 340 180 367 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
previous 374 180 469 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
works. 476 180 550 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
without 887 180 970 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
coherence 977 180 1089 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
starts 1096 180 1154 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
with 1161 180 1210 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
pronoun 1215 180 1307 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
‘That’ 1314 180 1383 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
which 1388 180 1456 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
is 1463 180 1482 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
refer- 1487 180 1548 213 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
ring 887 209 931 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
to 936 209 958 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
a 965 209 977 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
previously 984 209 1099 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
mentioned 1106 209 1222 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
fact, 1229 209 1276 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
and 1283 209 1322 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
hence 1329 209 1394 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
it 1400 209 1416 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
may 1421 209 1468 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
lead 1475 209 1521 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
to 1528 209 1548 244 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
confusion. 887 239 1003 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
In 1009 239 1033 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
contrast, 1040 239 1135 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
the 1144 239 1176 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
output 1184 239 1256 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
of 1263 239 1286 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
RNES 1293 239 1365 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
trained 1371 239 1450 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
with 1456 239 1506 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
co- 1513 239 1548 272 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
Table 149 266 210 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
2: 219 266 241 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
Performance 249 266 391 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
comparison 399 266 528 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
on 538 266 566 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
CNN/Daily 574 266 702 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
Mail 712 266 763 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
test 773 266 810 299 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
herence 887 270 972 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
reward 980 270 1057 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
includes 1065 270 1157 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
the 1167 270 1200 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
sentence 1210 270 1305 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
“The 1314 270 1368 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
earthquake 1377 270 1499 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
dis- 1507 270 1548 303 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
set, 149 297 187 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
evaluated 197 297 300 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
with 311 297 360 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
full-length 370 297 486 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
F1 496 297 525 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
ROUGE 535 297 629 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
scores 639 297 708 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
(%). 717 297 766 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
All 776 297 810 330 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
aster 887 301 938 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
...” 945 301 991 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
before 996 301 1067 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
referring 1072 301 1169 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
to 1176 301 1196 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
this 1203 301 1242 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
fact 1249 301 1290 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
in 1297 301 1317 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
the 1324 301 1358 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
second 1363 301 1441 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
sentence, 1446 301 1548 334 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
scores 149 327 217 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
of 226 327 249 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
RNES 256 327 328 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
are 336 327 370 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
statistically 377 327 504 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
signiﬁcant 511 327 627 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
using 635 327 695 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
95% 703 327 754 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
con- 763 327 810 360 0 0 0 RJYXWQ+NimbusRomNo9L-Regu caption
and 887 332 926 365 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
therefore 933 332 1031 365 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
is 1038 332 1057 365 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
more 1064 332 1120 365 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
coherent 1127 332 1222 365 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
and 1229 332 1268 365 0 0 0 RJYXWQ+NimbusRomNo9L-Regu paragraph
