token X1 Y1 X2 Y2 R G B "font name" label
NLDSA 615 237 710 266 0 0 0 EJVNGV+CMR10 paragraph
model 719 237 792 266 0 0 0 EJVNGV+CMR10 paragraph
for 802 237 834 266 0 0 0 EJVNGV+CMR10 paragraph
GRB 844 237 906 266 0 0 0 EJVNGV+CMR10 paragraph
afterglows 914 237 1037 266 0 0 0 EJVNGV+CMR10 paragraph
9 1523 237 1536 266 0 0 0 EJVNGV+CMR10 paragraph
4. 290 299 311 323 0 0 0 VFPXWB+CMR9 section
EXAMPLE 328 301 447 323 0 0 0 ZIGGJM+CMR8 section
AFTERGLOWS 455 301 625 323 0 0 0 ZIGGJM+CMR8 section
4.1. 948 299 989 323 0 0 0 VFPXWB+CMR9 section
Particle 1006 297 1101 323 0 0 0 TDLUSQ+CMTI10 section
spectra 1110 297 1191 323 0 0 0 TDLUSQ+CMTI10 section
and 1201 297 1246 323 0 0 0 TDLUSQ+CMTI10 section
energy 1256 297 1332 323 0 0 0 TDLUSQ+CMTI10 section
densities 1343 297 1446 323 0 0 0 TDLUSQ+CMTI10 section
Having 170 336 255 365 0 0 0 EJVNGV+CMR10 paragraph
explained 266 336 380 365 0 0 0 EJVNGV+CMR10 paragraph
the 392 336 431 365 0 0 0 EJVNGV+CMR10 paragraph
Monte 443 336 520 365 0 0 0 EJVNGV+CMR10 paragraph
Carlo 532 336 598 365 0 0 0 EJVNGV+CMR10 paragraph
code 610 336 664 365 0 0 0 EJVNGV+CMR10 paragraph
(Section 676 336 775 365 0 0 0 EJVNGV+CMR10 paragraph
) 787 336 797 365 0 0 0 EJVNGV+CMR10 paragraph
In 909 336 935 365 0 0 0 EJVNGV+CMR10 paragraph
Figure 941 336 1020 365 0 0 0 EJVNGV+CMR10 paragraph
2 1026 336 1040 365 0 0 0 EJVNGV+CMR10 paragraph
we 1048 336 1079 365 0 0 0 EJVNGV+CMR10 paragraph
show 1088 336 1145 365 0 0 0 EJVNGV+CMR10 paragraph
the 1154 336 1191 365 0 0 0 EJVNGV+CMR10 paragraph
spectra 1200 336 1286 365 0 0 0 EJVNGV+CMR10 paragraph
of 1293 336 1315 365 0 0 0 EJVNGV+CMR10 paragraph
cosmic 1322 336 1404 365 0 0 0 EJVNGV+CMR10 paragraph
rays 1411 336 1460 365 0 0 0 EJVNGV+CMR10 paragraph
for 1467 336 1501 365 0 0 0 EJVNGV+CMR10 paragraph
all 1507 336 1536 365 0 0 0 EJVNGV+CMR10 paragraph
and 119 365 164 393 0 0 0 EJVNGV+CMR10 paragraph
the 176 365 215 393 0 0 0 EJVNGV+CMR10 paragraph
manner 229 365 319 393 0 0 0 EJVNGV+CMR10 paragraph
in 333 365 357 393 0 0 0 EJVNGV+CMR10 paragraph
which 370 365 440 393 0 0 0 EJVNGV+CMR10 paragraph
it 453 365 470 393 0 0 0 EJVNGV+CMR10 paragraph
is 484 365 503 393 0 0 0 EJVNGV+CMR10 paragraph
coupled 516 365 608 393 0 0 0 EJVNGV+CMR10 paragraph
to 622 365 647 393 0 0 0 EJVNGV+CMR10 paragraph
a 661 365 674 393 0 0 0 EJVNGV+CMR10 paragraph
hydrody- 688 365 797 393 0 0 0 EJVNGV+CMR10 paragraph
three 860 365 921 393 0 0 0 EJVNGV+CMR10 paragraph
models, 929 365 1021 393 0 0 0 EJVNGV+CMR10 paragraph
in 1030 365 1054 393 0 0 0 EJVNGV+CMR10 paragraph
the 1062 365 1101 393 0 0 0 EJVNGV+CMR10 paragraph
local 1110 365 1166 393 0 0 0 EJVNGV+CMR10 paragraph
plasma 1176 365 1259 393 0 0 0 EJVNGV+CMR10 paragraph
frame. 1269 365 1344 393 0 0 0 EJVNGV+CMR10 paragraph
For 1358 365 1397 393 0 0 0 EJVNGV+CMR10 paragraph
the 1407 365 1445 393 0 0 0 EJVNGV+CMR10 paragraph
sake 1455 365 1506 393 0 0 0 EJVNGV+CMR10 paragraph
of 1514 365 1536 393 0 0 0 EJVNGV+CMR10 paragraph
namical 119 396 214 422 0 0 0 EJVNGV+CMR10 paragraph
simulation 222 396 346 422 0 0 0 EJVNGV+CMR10 paragraph
to 355 396 380 422 0 0 0 EJVNGV+CMR10 paragraph
create 389 396 460 422 0 0 0 EJVNGV+CMR10 paragraph
an 469 396 499 422 0 0 0 EJVNGV+CMR10 paragraph
evolving 508 396 606 422 0 0 0 EJVNGV+CMR10 paragraph
afterglow 615 396 725 422 0 0 0 EJVNGV+CMR10 paragraph
mod- 734 396 797 422 0 0 0 EJVNGV+CMR10 paragraph
clarity, 860 396 941 422 0 0 0 EJVNGV+CMR10 paragraph
the 950 396 989 422 0 0 0 EJVNGV+CMR10 paragraph
cooled 996 396 1072 422 0 0 0 EJVNGV+CMR10 paragraph
populations 1081 396 1222 422 0 0 0 EJVNGV+CMR10 paragraph
that 1230 396 1281 422 0 0 0 EJVNGV+CMR10 paragraph
have 1288 396 1343 422 0 0 0 EJVNGV+CMR10 paragraph
been 1351 396 1407 422 0 0 0 EJVNGV+CMR10 paragraph
swept 1416 396 1484 422 0 0 0 EJVNGV+CMR10 paragraph
fur- 1492 396 1536 422 0 0 0 EJVNGV+CMR10 paragraph
el 119 424 139 451 0 0 0 EJVNGV+CMR10 paragraph
(Section 149 424 248 451 0 0 0 EJVNGV+CMR10 paragraph
), 256 424 275 451 0 0 0 EJVNGV+CMR10 paragraph
we 285 424 316 451 0 0 0 EJVNGV+CMR10 paragraph
will 326 424 368 451 0 0 0 EJVNGV+CMR10 paragraph
now 379 424 426 451 0 0 0 EJVNGV+CMR10 paragraph
present 436 424 523 451 0 0 0 EJVNGV+CMR10 paragraph
the 533 424 571 451 0 0 0 EJVNGV+CMR10 paragraph
results 581 424 659 451 0 0 0 EJVNGV+CMR10 paragraph
from 669 424 725 451 0 0 0 EJVNGV+CMR10 paragraph
three 736 424 797 451 0 0 0 EJVNGV+CMR10 paragraph
ther 860 424 909 451 0 0 0 EJVNGV+CMR10 paragraph
downstream 918 424 1062 451 0 0 0 EJVNGV+CMR10 paragraph
(the 1071 424 1120 451 0 0 0 EJVNGV+CMR10 paragraph
interior 1128 424 1218 451 0 0 0 EJVNGV+CMR10 paragraph
shells 1227 424 1292 451 0 0 0 EJVNGV+CMR10 paragraph
of 1300 424 1322 451 0 0 0 EJVNGV+CMR10 paragraph
Figure 1331 424 1409 451 0 0 0 EJVNGV+CMR10 paragraph
1) 1417 424 1443 451 0 0 0 EJVNGV+CMR10 paragraph
are 1451 424 1487 451 0 0 0 EJVNGV+CMR10 paragraph
not 1497 424 1536 451 0 0 0 EJVNGV+CMR10 paragraph
test 119 453 164 481 0 0 0 EJVNGV+CMR10 paragraph
cases. 171 453 239 481 0 0 0 EJVNGV+CMR10 paragraph
The 251 453 299 481 0 0 0 EJVNGV+CMR10 paragraph
ﬁrst 306 453 353 481 0 0 0 EJVNGV+CMR10 paragraph
two 360 453 404 481 0 0 0 EJVNGV+CMR10 paragraph
models 411 453 494 481 0 0 0 EJVNGV+CMR10 paragraph
assume 503 453 588 481 0 0 0 EJVNGV+CMR10 paragraph
that 596 453 646 481 0 0 0 EJVNGV+CMR10 paragraph
acceleration 654 453 797 481 0 0 0 EJVNGV+CMR10 paragraph
given. 860 453 929 481 0 0 0 EJVNGV+CMR10 paragraph
These 946 453 1018 481 0 0 0 EJVNGV+CMR10 paragraph
spectra 1028 453 1115 481 0 0 0 EJVNGV+CMR10 paragraph
were 1125 453 1181 481 0 0 0 EJVNGV+CMR10 paragraph
taken 1191 453 1258 481 0 0 0 EJVNGV+CMR10 paragraph
