token X1 Y1 X2 Y2 R G B "font name" label
(Dated: 671 203 772 231 0 0 0 PPPSRR+CMR10 paragraph
January 785 203 891 231 0 0 0 PPPSRR+CMR10 date
24, 901 203 941 231 0 0 0 PPPSRR+CMR10 date
2018) 951 203 1023 231 0 0 0 PPPSRR+CMR10 date
We 324 297 365 327 0 0 0 PPPSRR+CMR10 abstract
present 375 297 471 327 0 0 0 PPPSRR+CMR10 abstract
a 479 297 494 327 0 0 0 PPPSRR+CMR10 abstract
comprehensible 504 297 707 327 0 0 0 PPPSRR+CMR10 abstract
introduction 716 297 879 327 0 0 0 PPPSRR+CMR10 abstract
to 889 297 916 327 0 0 0 PPPSRR+CMR10 abstract
tight 926 297 989 327 0 0 0 PPPSRR+CMR10 abstract
informationally 999 297 1200 327 0 0 0 PPPSRR+CMR10 abstract
complete 1210 297 1328 327 0 0 0 PPPSRR+CMR10 abstract
mea- 1336 297 1400 327 0 0 0 PPPSRR+CMR10 abstract
surements 292 357 426 388 0 0 0 PPPSRR+CMR10 abstract
for 436 357 473 388 0 0 0 PPPSRR+CMR10 abstract
arbitrarily 484 357 620 388 0 0 0 PPPSRR+CMR10 abstract
large 631 357 696 388 0 0 0 PPPSRR+CMR10 abstract
multipartite 706 357 866 388 0 0 0 PPPSRR+CMR10 abstract
systems 876 357 979 388 0 0 0 PPPSRR+CMR10 abstract
and 990 357 1040 388 0 0 0 PPPSRR+CMR10 abstract
study 1050 357 1124 388 0 0 0 PPPSRR+CMR10 abstract
their 1136 357 1197 388 0 0 0 PPPSRR+CMR10 abstract
allowed 1209 357 1306 388 0 0 0 PPPSRR+CMR10 abstract
entan- 1318 357 1400 388 0 0 0 PPPSRR+CMR10 abstract
glement 292 416 396 446 0 0 0 PPPSRR+CMR10 abstract
conﬁgurations, 410 416 603 446 0 0 0 PPPSRR+CMR10 abstract
focusing 616 416 726 446 0 0 0 PPPSRR+CMR10 abstract
on 737 416 770 446 0 0 0 PPPSRR+CMR10 abstract
those 783 416 851 446 0 0 0 PPPSRR+CMR10 abstract
