block line confidence X1 Y1 X2 Y2 token
0 0 0.9998838901519775 300 239 377 274 After
0 0 0.9975973963737488 381 244 521 278 presenting
0 0 0.9958128333091736 524 237 575 274 the
0 0 0.9993826150894165 576 239 686 274 no-scale
0 0 0.9974857568740845 691 242 770 278 Higgs
0 0 0.9814382791519165 773 239 888 274 inflation
0 0 0.9999405145645142 893 239 990 274 models
0 0 0.9998725652694702 991 239 1017 276 à
0 0 0.9986398816108704 1015 237 1051 276 la
0 0 0.8959009051322937 1051 239 1148 280 flipped
0 0 0.9947899580001831 1150 237 1234 280 SU(5)
0 0 0.9998747110366821 1237 239 1293 276 and
0 0 0.8205411434173584 1297 242 1455 274 Pati-Salam,
0 1 0.9998443126678467 232 294 276 324 we
0 1 0.973178505897522 281 292 426 326 investigate
0 1 0.999974250793457 432 290 484 324 the
0 1 0.9935680031776428 491 292 617 326 reheating
0 1 0.5283089876174927 626 299 725 326 process
0 1 0.9994235038757324 728 287 765 326 in
0 1 0.9999567270278931 768 290 844 324 these
0 1 0.9999659061431885 849 290 925 324 GUT
0 1 0.9996839761734009 930 290 1035 324 models.
0 1 0.7633342146873474 1051 290 1129 324 Since
0 1 0.9980534315109253 1135 292 1261 326 reheating
0 1 0.9999527931213379 1269 292 1382 326 happens
0 1 0.9999716281890869 1389 287 1458 324 after
0 2 0.8302215337753296 234 342 355 376 inflation,
0 2 0.9994878768920898 358 340 415 374 and
0 2 0.9894372224807739 418 340 537 374 launches
0 2 0.9999638795852661 537 340 589 374 the
0 2 0.996410071849823 591 340 710 374 Universe
0 2 0.9957833290100098 712 340 772 374 into
0 2 0.9997454285621643 772 340 823 374 the
0 2 0.9994553923606873 823 340 875 374 hot
0 2 0.9998395442962646 878 340 1009 381 Big-Bang
0 2 0.9995428323745728 1007 344 1066 379 era,
0 2 0.9999278783798218 1066 340 1095 374 it
0 2 0.9978378415107727 1096 340 1188 374 should
0 2 0.9998613595962524 1190 340 1232 376 be
0 2 0.9997488856315613 1232 340 1332 374 treated
0 2 0.9994044303894043 1334 347 1369 374 as
0 2 0.9950870871543884 1369 344 1397 376 a
0 2 0.8230816125869751 1395 342 1458 379 part
0 3 0.9999970197677612 230 388 269 424 of
0 3 0.9896306395530701 268 388 318 424 the
0 3 0.9978253841400146 321 392 444 427 complete
0 3 0.9988110065460205 449 392 562 420 inflation
0 3 0.9087414741516113 566 388 665 429 theory.
0 3 0.9998877048492432 673 390 797 424 However,
0 3 0.9976546764373779 804 388 889 422 unlike
0 3 0.9999814033508301 891 388 943 422 the
0 3 0.987877368927002 946 390 1103 424 inflationary
0 3 0.9997394680976868 1108 390 1192 429 epoch
0 3 0.9996604919433594 1193 388 1269 422 when
0 3 0.9999164342880249 1272 388 1322 424 the
0 3 0.9984686970710754 1326 388 1427 429 physics
0 3 0.9996433258056641 1429 390 1458 422 is
0 4 0.9645774364471436 232 438 327 472 almost
0 4 0.9156794548034668 332 438 486 472 determined
0 4 0.9958051443099976 489 438 529 477 by
0 4 0.9997109770774841 533 438 583 475 the
0 4 0.8511590957641602 586 443 743 475 inflationary
0 4 0.9341127276420593 751 440 872 475 potential
0 4 0.9996799230575562 877 440 959 475 alone,
0 4 0.9999840259552002 964 438 1014 475 the
0 4 0.9956037998199463 1017 440 1146 475 reheating
0 4 0.9998496770858765 1151 438 1242 479 period
0 4 0.9998339414596558 1242 436 1276 477 is
0 4 0.9998069405555725 1277 440 1348 475 quite
0 4 0.7819387912750244 1355 440 1455 475 compli-
0 5 0.9984498023986816 232 488 310 523 cated
0 5 0.9994587302207947 313 488 369 523 and
0 5 0.9108695983886719 373 488 482 523 involves
0 5 0.9980789422988892 487 488 597 523 detailed
0 5 0.9953692555427551 602 491 741 525 dynamical
0 5 0.9993258714675903 749 493 885 527 properties
0 5 0.9998824596405029 886 486 925 525 of
0 5 0.9999760389328003 923 488 973 523 the
0 5 0.9984599351882935 977 488 1069 523 model.
0 5 0.999271810054779 1077 488 1162 523 While
0 5 0.9999217987060547 1164 493 1190 525 a
0 5 0.973115861415863 1192 488 1301 523 detailed
0 5 0.9991998076438904 1306 491 1455 525 description
0 6 0.9999173879623413 230 536 271 575 of
0 6 0.9999727010726929 266 539 318 573 the
0 6 0.9991037249565125 319 541 447 575 reheating
0 6 0.9983464479446411 452 548 552 575 process
0 6 0.9999309778213501 555 539 583 573 is
0 6 0.9991720914840698 584 545 623 573 an
0 6 0.9997319579124451 626 543 772 575 interesting
0 6 0.9979522228240967 775 541 847 577 topic
0 6 0.9994403719902039 847 536 883 575 in
0 6 0.988274335861206 885 541 962 575 itself,
0 6 0.9997486472129822 964 545 1017 573 our
0 6 0.9992067217826843 1019 541 1127 575 analysis
0 6 0.9997627139091492 1130 539 1195 573 here
0 6 0.9999346733093262 1195 539 1224 573 is
0 6 0.5135291218757629 1227 539 1364 573 motivated
0 6 0.9998101592063904 1366 539 1406 580 by
0 6 0.9999816417694092 1408 539 1458 573 the
0 7 0.9998347759246826 234 591 337 625 imprint
0 7 0.9975621700286865 339 587 377 625 of
0 7 0.9999802112579346 376 587 428 623 the
0 7 0.6028353571891785 431 591 654 625 post-inflationary
0 7 0.9202579855918884 660 591 786 621 evolution
0 7 0.9980583786964417 788 587 827 623 of
0 7 0.9999628067016602 825 587 877 623 the
0 7 0.9987514019012451 878 589 985 623 inflaton
0 7 0.9974732995033264 990 596 1028 623 on
0 7 0.978837251663208 1033 591 1175 625 primordial
0 7 0.5839412212371826 1182 589 1342 621 fluctuations
0 7 0.9998588562011719 1348 591 1455 625 through
0 8 0.9997389912605286 232 637 284 673 the
0 8 0.9996082186698914 284 641 389 669 number
0 8 0.998282790184021 389 637 428 673 of
0 8 0.9972671270370483 423 639 523 673 e-folds,
0 8 0.9997866749763489 528 641 608 669 which
0 8 0.9991790652275085 610 644 659 671 are
0 8 0.9862792491912842 660 641 776 669 sensitive
0 8 0.9998977184295654 780 641 814 671 to
0 8 0.9995375871658325 814 637 864 673 the
0 8 0.8073747754096985 864 639 1015 671 mechanism
0 8 0.9995368719100952 1017 637 1062 673 for
0 8 0.9909430146217346 1062 641 1196 676 reheating.
0 8 0.999911904335022 1206 637 1266 671 The
0 8 0.9609212279319763 1267 641 1385 676 on-going
0 8 0.954813539981842 1387 644 1456 671 mea-
0 9 0.9864453673362732 232 689 371 721 surements
0 9 0.9990687966346741 373 685 411 724 of
0 9 0.9857739210128784 413 687 487 721 CMB
0 9 0.9992201328277588 494 689 649 721 observables
0 9 0.9996895790100098 654 687 718 721 with
0 9 0.987555205821991 723 692 860 726 increasing
0 9 0.9873235821723938 868 694 985 721 precision
0 9 0.9989309906959534 991 694 1040 721 are
0 9 0.9988337159156799 1045 692 1179 726 beginning
0 9 0.9996896982192993 1183 692 1217 721 to
0 9 0.9902951717376709 1221 692 1319 726 impose
0 9 0.9892326593399048 1324 689 1456 721 nontrivial
0 10 0.9980161190032959 232 740 384 772 constraints
0 10 0.9998339414596558 386 744 426 772 on
0 10 0.9994465708732605 429 737 479 774 the
0 10 0.9985387325286865 484 740 610 774 reheating
0 10 0.9990474581718445 615 742 726 769 scenario
0 10 0.9856359958648682 731 737 822 772 within
0 10 0.9975437521934509 822 742 849 774 a
0 10 0.997732400894165 849 740 925 776 given
0 10 0.9999518394470215 928 737 1014 772 model
0 10 0.9999939203262329 1015 735 1054 774 of
0 10 0.9836820960044861 1053 737 1167 772 inflation
0 10 0.45065662264823914 1172 735 1234 781 [17).
0 10 0.9998575448989868 1242 737 1303 774 One
0 10 0.9962486624717712 1305 740 1398 774 special
0 10 0.7375243902206421 1403 737 1458 774 fea-
0 11 0.9983245730400085 234 792 293 820 ture
0 11 0.9978799819946289 293 785 334 824 of
0 11 0.9999362230300903 332 788 382 822 the
0 11 0.9998539686203003 386 788 461 822 GUT
0 11 0.9998329877853394 465 788 563 822 models
0 11 0.7958958148956299 566 794 610 822 we
0 11 0.9998843669891357 610 790 691 826 study
